Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,Win/Lose
1,0,2,480.0,0,lose
1,1,2,352.0,0,lose
2,0,2,1732.0,0,win
2,0,2,1713.0,0,win
2,0,2,1677.0,0,win
2,0,2,1766.0,0,win
2,0,2,1743.0,0,win
2,0,1,1517.0,0,win
1,0,2,1536.0,0,win
2,0,2,1759.0,0,win
2,0,2,1710.0,0,win
2,0,2,1692.0,0,win
1,0,2,1521.0,0,win
1,0,2,304.0,0,lose
2,0,2,1667.0,0,win
2,0,2,1719.0,0,win
2,0,2,1718.0,0,win
1,0,2,1536.0,0,win
2,0,2,1750.0,0,win
2,0,1,1459.0,0,win
2,0,2,533.0,0,lose
2,0,2,1743.0,0,win
2,0,2,1704.0,0,win
2,0,2,673.0,0,lose
2,0,2,1733.0,0,win
2,0,2,1730.0,0,win
1,0,2,1492.0,0,win
2,0,2,1727.0,0,win
2,0,2,1703.0,0,win
2,0,2,1731.0,0,win
2,0,2,1694.0,0,win
2,0,2,1714.0,0,win
2,0,2,1740.0,0,win
2,0,2,1751.0,0,win
2,0,1,389.0,0,lose
2,0,2,1706.0,0,win
2,0,2,1771.0,0,win
2,0,2,1760.0,0,win
1,0,2,1527.0,0,win
2,0,2,1741.0,0,win
1,0,2,1526.0,0,win
2,0,2,1702.0,0,win
2,0,2,1752.0,0,win
2,0,2,604.0,0,lose
2,0,1,497.0,0,lose
1,0,2,1493.0,0,win
2,0,2,1737.0,0,win
2,0,2,1718.0,0,win
2,0,2,1762.0,0,win
2,0,2,1748.0,0,win
2,0,2,1747.0,0,win
2,0,2,1737.0,0,win
2,1,1,1525.0,0,win
2,1,2,1718.0,0,win
2,0,2,1704.0,0,win
2,0,2,1722.0,0,win
1,0,2,1535.0,0,win
2,0,2,1731.0,0,win
2,0,2,1742.0,0,win
1,0,1,129.0,0,lose
2,0,1,1508.0,0,win
2,0,2,1737.0,0,win
1,0,1,97.0,0,lose
2,0,2,527.0,0,lose
0,0,1,-177.0,0,lose
1,0,1,-6.0,0,lose
2,0,2,1730.0,0,win
2,0,2,1716.0,0,win
2,0,2,1753.0,0,win
1,0,2,1510.0,0,win
2,0,1,1495.0,0,win
2,0,2,609.0,0,lose
2,0,2,1720.0,0,win
1,0,2,1500.0,0,win
2,0,2,1714.0,0,win
2,0,2,1740.0,0,win
2,0,0,1280.0,0,win
1,0,2,1559.0,0,win
2,0,2,455.0,0,lose
2,0,2,1760.0,0,win
2,0,2,1740.0,0,win
1,1,1,0.0,0,lose
1,0,0,-180.0,0,lose
2,0,2,1684.0,0,win
1,0,2,1503.0,0,win
2,0,2,1718.0,0,win
2,0,2,1740.0,0,win
1,0,2,294.0,0,lose
1,0,0,-171.0,0,lose
2,0,2,1728.0,0,win
2,0,2,1738.0,0,win
2,0,2,1713.0,0,win
2,0,2,1703.0,0,win
1,0,2,1518.0,0,win
2,0,2,1704.0,0,win
2,0,2,1726.0,0,win
2,0,2,1695.0,0,win
2,0,2,1716.0,0,win
2,0,2,1755.0,0,win
2,0,2,637.0,0,lose
2,0,2,1767.0,0,win
2,0,2,1716.0,0,win
2,0,1,1496.0,0,win
2,1,2,1684.0,0,win
2,0,2,1725.0,0,win
2,0,2,1723.0,0,win
2,0,2,534.0,0,lose
1,0,2,1469.0,0,win
2,0,2,1704.0,0,win
2,0,2,1684.0,0,win
2,0,2,1738.0,0,win
2,0,2,665.0,0,lose
1,0,0,-167.0,0,lose
2,0,2,1726.0,0,win
2,0,2,574.0,0,lose
2,0,2,1702.0,0,win
2,0,2,1735.0,0,win
2,0,2,1758.0,0,win
2,0,1,1498.0,0,win
2,0,2,1764.0,0,win
0,0,2,144.0,0,lose
2,0,2,1754.0,0,win
1,0,2,1532.0,0,win
2,0,2,1667.0,0,win
2,0,2,1758.0,0,win
1,0,1,29.0,0,lose
2,0,2,1737.0,0,win
2,0,1,1516.0,0,win
2,0,2,1669.0,0,win
2,0,2,1710.0,0,win
1,0,2,1527.0,0,win
2,1,2,1708.0,0,win
2,0,2,582.0,0,lose
2,0,2,1714.0,0,win
2,0,2,1721.0,0,win
1,0,1,31.0,0,lose
2,0,2,1768.0,0,win
2,0,2,1721.0,0,win
2,0,2,1737.0,0,win
2,0,2,1693.0,0,win
1,0,2,1510.0,0,win
2,0,2,1726.0,0,win
2,0,2,1719.0,0,win
2,0,2,607.0,0,lose
2,0,2,1740.0,0,win
2,1,2,1701.0,0,win
2,0,2,642.0,0,lose
2,0,2,1692.0,0,win
2,0,2,1708.0,0,win
2,0,2,1740.0,0,win
2,0,2,1703.0,0,win
2,0,2,1708.0,0,win
2,0,2,1758.0,0,win
2,0,2,1740.0,0,win
2,0,1,1514.0,0,win
1,0,2,1503.0,0,win
1,0,1,1310.0,0,win
2,0,2,1675.0,0,win
2,0,2,1726.0,0,win
2,0,2,1733.0,0,win
1,0,2,1540.0,0,win
1,0,2,1516.0,0,win
1,0,1,1299.0,0,win
2,0,2,1698.0,0,win
2,0,1,1496.0,0,win
2,0,1,420.0,0,lose
2,0,2,1680.0,0,win
2,0,2,599.0,0,lose
2,0,2,1743.0,0,win
1,1,1,1265.0,0,win
2,0,2,1734.0,0,win
2,0,2,550.0,0,lose
2,0,2,1718.0,0,win
2,0,2,1736.0,0,win
1,0,1,83.0,0,lose
2,1,2,1738.0,0,win
1,0,0,-178.0,0,lose
2,0,2,1683.0,0,win
2,0,2,1728.0,0,win
2,0,2,659.0,0,lose
2,0,1,1512.0,0,win
2,0,2,1652.0,0,win
2,0,2,582.0,0,lose
2,0,2,1686.0,0,win
2,0,2,1717.0,0,win
2,0,2,1727.0,0,win
2,0,2,1734.0,0,win
2,0,2,1732.0,0,win
1,0,2,297.0,0,lose
2,0,2,512.0,0,lose
2,0,2,675.0,0,lose
2,0,2,1750.0,0,win
2,0,2,1733.0,0,win
2,0,1,1532.0,0,win
2,0,2,1683.0,0,win
2,0,2,1704.0,0,win
2,0,2,1732.0,0,win
2,0,1,335.0,0,lose
2,0,2,1702.0,0,win
1,0,2,1524.0,0,win
2,0,2,1759.0,0,win
2,0,2,1677.0,0,win
2,0,2,648.0,0,lose
1,0,2,1514.0,0,win
2,1,2,1724.0,0,win
1,0,2,1536.0,0,win
2,0,2,1729.0,0,win
2,0,2,1718.0,0,win
1,0,2,1518.0,0,win
2,0,2,1670.0,0,win
2,0,2,1741.0,0,win
2,0,2,1694.0,0,win
0,0,1,1047.0,0,win
2,0,2,689.0,0,lose
2,0,2,1719.0,0,win
2,0,2,1709.0,0,win
2,0,2,1738.0,0,win
0,0,2,1302.0,0,win
2,0,2,534.0,0,lose
2,1,1,1496.0,0,win
2,0,2,1730.0,0,win
1,0,2,1505.0,0,win
2,0,2,1704.0,0,win
2,0,2,1674.0,0,win
1,0,1,1334.0,0,win
2,0,2,1686.0,0,win
2,0,2,1726.0,0,win
2,0,1,1501.0,0,win
1,0,0,-176.0,0,lose
2,0,2,1701.0,0,win
2,0,1,1506.0,0,win
2,0,1,288.0,0,lose
2,0,2,1739.0,0,win
2,1,1,1522.0,0,win
2,0,1,524.0,0,lose
2,0,2,1715.0,0,win
1,0,1,9.0,0,lose
2,0,1,1504.0,0,win
2,0,2,1749.0,0,win
2,0,2,1741.0,0,win
2,0,2,1694.0,0,win
1,0,0,-186.0,0,lose
2,0,2,1724.0,0,win
2,0,2,1761.0,0,win
2,0,2,1740.0,0,win
2,0,2,1719.0,0,win
2,0,2,1735.0,0,win
1,0,2,1496.0,0,win
1,0,1,20.0,0,lose
2,0,2,1731.0,0,win
2,0,2,1723.0,0,win
2,0,2,1741.0,0,win
2,0,2,1713.0,0,win
2,0,1,510.0,0,lose
2,0,1,1500.0,0,win
2,0,2,1693.0,0,win
2,0,2,580.0,0,lose
2,0,1,1402.0,0,win
2,0,2,1751.0,0,win
2,0,2,1727.0,0,win
2,0,2,1738.0,0,win
2,0,2,1719.0,0,win
1,0,2,1523.0,0,win
2,0,2,1716.0,0,win
2,0,2,1721.0,0,win
2,0,2,1709.0,0,win
1,0,2,1532.0,0,win
2,0,2,656.0,0,lose
2,0,1,1503.0,0,win
1,0,2,1505.0,0,win
1,1,2,1480.0,0,win
2,0,1,1517.0,0,win
1,0,1,21.0,0,lose
2,0,2,1720.0,0,win
1,0,0,-182.0,0,lose
2,0,2,1735.0,0,win
2,0,2,1675.0,0,win
2,0,2,1744.0,0,win
2,0,2,1763.0,0,win
2,0,2,1728.0,0,win
1,0,0,-181.0,0,lose
2,0,2,1716.0,0,win
2,0,2,1733.0,0,win
2,0,2,1737.0,0,win
1,0,1,16.0,0,lose
2,0,2,1763.0,0,win
2,0,2,1763.0,0,win
2,0,2,1696.0,0,win
1,0,0,-159.0,0,lose
2,0,2,685.0,0,lose
1,0,2,1439.0,0,win
2,0,2,1730.0,0,win
2,0,2,1737.0,0,win
1,0,1,-7.0,0,lose
2,0,2,1715.0,0,win
1,0,2,1474.0,0,win
2,0,2,1730.0,0,win
1,0,1,1.0,0,lose
1,0,1,74.0,0,lose
2,0,2,1708.0,0,win
2,0,1,1549.0,0,win
1,0,2,1507.0,0,win
1,1,2,1525.0,0,win
2,0,2,1730.0,0,win
2,1,2,1739.0,0,win
1,0,2,1480.0,0,win
1,0,1,18.0,0,lose
1,0,2,1509.0,0,win
2,0,2,677.0,0,lose
2,0,1,1516.0,0,win
2,0,2,1741.0,0,win
2,0,2,665.0,0,lose
2,0,2,1718.0,0,win
2,0,2,1725.0,0,win
2,0,2,1761.0,0,win
1,0,1,1329.0,0,win
2,0,2,1759.0,0,win
2,0,2,1718.0,0,win
2,0,2,1751.0,0,win
2,0,2,1747.0,0,win
2,0,2,1716.0,0,win
1,0,2,1475.0,0,win
2,0,2,1710.0,0,win
1,0,2,1494.0,0,win
2,0,2,1735.0,0,win
2,0,2,1739.0,0,win
1,0,2,1539.0,0,win
2,0,2,648.0,0,lose
2,0,1,1471.0,0,win
1,0,2,1516.0,0,win
1,0,2,1507.0,0,win
2,1,1,1538.0,0,win
1,0,2,280.0,0,lose
1,1,1,1304.0,0,win
2,0,2,1733.0,0,win
2,1,1,1509.0,0,win
2,0,2,1746.0,0,win
1,0,2,1543.0,0,win
2,0,2,1733.0,0,win
2,1,2,1729.0,0,win
1,1,0,-170.0,0,lose
2,0,2,1744.0,0,win
2,0,1,1529.0,0,win
2,0,2,1738.0,0,win
1,0,2,1519.0,0,win
2,0,2,1701.0,0,win
2,0,2,1732.0,0,win
1,0,2,1527.0,0,win
2,0,2,1658.0,0,win
2,0,2,1738.0,0,win
1,0,2,1537.0,0,win
1,0,2,1479.0,0,win
2,0,2,1701.0,0,win
2,0,2,1746.0,0,win
2,0,2,1728.0,0,win
2,0,2,582.0,0,lose
2,0,1,259.0,0,lose
1,0,1,29.0,0,lose
2,0,2,586.0,0,lose
2,0,2,1730.0,0,win
1,0,2,1534.0,0,win
2,0,2,1706.0,0,win
2,0,1,455.0,0,lose
2,0,2,1748.0,0,win
2,0,1,1519.0,0,win
2,0,2,1758.0,0,win
2,0,2,1712.0,0,win
1,0,2,1533.0,0,win
2,0,2,1717.0,0,win
