Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,Win/Lose
2,0,2,1699.0,0,win
2,0,2,640.0,0,lose
2,0,2,1727.0,0,win
2,0,2,1720.0,0,win
2,0,2,1757.0,0,win
1,0,1,1255.0,0,win
2,0,2,1742.0,0,win
1,0,2,1485.0,0,win
2,0,2,1760.0,0,win
2,1,1,345.0,0,lose
2,0,2,1739.0,0,win
2,0,2,1707.0,0,win
2,0,2,1722.0,0,win
2,0,2,1731.0,0,win
2,0,2,552.0,0,lose
2,0,2,1749.0,0,win
2,0,1,1509.0,0,win
2,0,2,1752.0,0,win
2,0,2,1642.0,0,win
2,0,2,1715.0,0,win
2,0,2,627.0,0,lose
1,0,2,1507.0,0,win
2,1,2,1722.0,0,win
2,0,2,1745.0,0,win
2,0,1,1499.0,0,win
2,0,1,321.0,0,lose
2,0,2,1754.0,0,win
1,0,2,1525.0,0,win
2,0,2,1741.0,0,win
1,1,2,371.0,0,lose
2,0,2,1718.0,0,win
2,1,2,1750.0,0,win
2,0,2,1730.0,0,win
2,0,2,1700.0,0,win
1,0,2,400.0,0,lose
1,0,2,1506.0,0,win
2,0,2,1729.0,0,win
2,0,2,1685.0,0,win
1,0,2,1520.0,0,win
2,0,2,1710.0,0,win
1,0,2,1498.0,0,win
1,0,0,-194.0,0,lose
2,0,2,1702.0,0,win
2,0,2,1766.0,0,win
2,0,2,636.0,0,lose
1,0,2,1473.0,0,win
2,0,2,1719.0,0,win
2,0,1,1516.0,0,win
2,0,2,1746.0,0,win
2,0,2,1744.0,0,win
2,0,2,1735.0,0,win
2,0,2,1752.0,0,win
1,0,2,374.0,0,lose
2,0,2,1752.0,0,win
2,0,2,1759.0,0,win
2,0,2,1705.0,0,win
2,0,2,1727.0,0,win
2,0,2,1714.0,0,win
2,0,2,1715.0,0,win
2,0,2,1725.0,0,win
2,0,1,1493.0,0,win
2,0,2,1695.0,0,win
2,0,2,1727.0,0,win
2,0,2,1737.0,0,win
1,0,2,1531.0,0,win
2,0,1,1505.0,0,win
2,0,2,1712.0,0,win
1,0,2,1498.0,0,win
2,0,2,1763.0,0,win
2,0,2,1732.0,0,win
1,0,1,39.0,0,lose
1,0,1,20.0,0,lose
2,0,2,1759.0,0,win
2,0,2,1709.0,0,win
2,0,2,1679.0,0,win
2,0,2,1722.0,0,win
2,0,2,563.0,0,lose
1,0,2,1551.0,0,win
2,0,2,1692.0,0,win
2,0,2,1737.0,0,win
2,0,2,1717.0,0,win
2,0,2,1738.0,0,win
2,0,1,1524.0,0,win
2,0,2,1674.0,0,win
2,0,2,724.0,0,lose
2,0,2,1717.0,0,win
1,0,2,1536.0,0,win
2,0,2,1736.0,0,win
2,0,2,1717.0,0,win
2,1,1,1468.0,0,win
2,0,2,1730.0,0,win
2,0,2,1754.0,0,win
2,0,1,331.0,0,lose
2,0,2,524.0,0,lose
2,0,2,1756.0,0,win
2,0,2,1739.0,0,win
1,0,2,1533.0,0,win
1,0,2,1526.0,0,win
2,0,2,1724.0,0,win
1,0,2,284.0,0,lose
2,0,2,1732.0,0,win
2,0,2,1754.0,0,win
1,0,2,265.0,0,lose
2,0,2,1731.0,0,win
2,0,2,1738.0,0,win
1,0,2,278.0,0,lose
2,0,2,1733.0,0,win
2,0,2,1716.0,0,win
2,0,2,1749.0,0,win
2,0,2,1679.0,0,win
2,0,2,1735.0,0,win
1,0,2,1530.0,0,win
2,0,2,1734.0,0,win
2,0,2,1697.0,0,win
1,0,1,199.0,0,lose
2,0,2,1738.0,0,win
2,0,1,1514.0,0,win
2,0,2,1733.0,0,win
1,0,1,1328.0,0,win
1,0,2,1496.0,0,win
2,0,2,1721.0,0,win
2,0,2,1676.0,0,win
1,0,2,1548.0,0,win
2,0,2,1744.0,0,win
2,0,2,1706.0,0,win
2,0,2,1722.0,0,win
2,0,1,1567.0,0,win
1,0,2,1549.0,0,win
2,1,2,1735.0,0,win
2,0,2,1708.0,0,win
2,0,2,1716.0,0,win
2,0,2,1716.0,0,win
2,0,2,460.0,0,lose
