Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,Win/Lose
2,0,2,1728.0,0,win
1,0,1,23.0,0,lose
2,0,2,1761.0,0,win
2,0,2,1697.0,0,win
2,0,2,1760.0,0,win
1,0,2,1439.0,0,win
2,0,2,1734.0,0,win
2,0,2,1751.0,0,win
2,0,2,1725.0,0,win
2,0,2,1749.0,0,win
2,0,2,1737.0,0,win
1,0,2,327.0,0,lose
2,0,2,1725.0,0,win
1,0,1,1297.0,0,win
0,0,2,1307.0,0,win
2,0,2,1751.0,0,win
1,0,2,1531.0,0,win
2,0,2,1759.0,0,win
2,0,2,1718.0,0,win
2,0,2,1748.0,0,win
2,0,0,1296.0,0,win
2,0,0,1319.0,0,win
2,0,2,1724.0,0,win
2,0,1,1491.0,0,win
2,0,2,1744.0,0,win
2,0,2,1696.0,0,win
2,0,2,1725.0,0,win
2,0,2,1734.0,0,win
2,0,2,1682.0,0,win
2,0,2,1719.0,0,win
2,0,2,486.0,0,lose
2,0,2,1706.0,0,win
2,0,2,1706.0,0,win
2,1,2,1741.0,0,win
1,0,0,-228.0,0,lose
2,0,2,440.0,0,lose
2,0,2,1708.0,0,win
1,0,2,1523.0,0,win
2,0,2,1714.0,0,win
2,0,2,1708.0,0,win
2,0,2,1741.0,0,win
2,0,1,1530.0,0,win
2,0,2,709.0,0,lose
1,0,2,1540.0,0,win
2,0,2,1724.0,0,win
2,0,1,479.0,0,lose
1,0,2,1489.0,0,win
2,0,2,681.0,0,lose
2,0,2,1752.0,0,win
2,0,2,1726.0,0,win
2,0,2,1684.0,0,win
1,0,1,1.0,0,lose
2,0,2,1712.0,0,win
2,0,2,1714.0,0,win
2,0,2,1724.0,0,win
2,0,2,1740.0,0,win
2,0,2,1753.0,0,win
2,0,2,1749.0,0,win
2,0,2,1742.0,0,win
2,0,2,1717.0,0,win
2,1,2,1757.0,0,win
2,0,2,1747.0,0,win
2,0,2,1699.0,0,win
2,0,2,1709.0,0,win
1,0,2,1454.0,0,win
2,0,2,1673.0,0,win
2,0,2,1689.0,0,win
