Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,Win/Lose
2,0,2,1706.0,0,win
2,0,2,1713.0,0,win
2,0,2,1719.0,0,win
2,0,2,1752.0,0,win
2,0,2,1712.0,0,win
2,0,2,1725.0,0,win
2,0,2,1711.0,0,win
1,0,2,1501.0,0,win
2,0,2,1717.0,0,win
1,0,2,1515.0,0,win
2,0,2,550.0,0,lose
2,0,2,1690.0,0,win
2,0,2,1736.0,0,win
2,0,2,1740.0,0,win
2,0,1,1544.0,0,win
2,0,2,1770.0,0,win
2,0,2,1747.0,0,win
2,0,1,1537.0,0,win
2,0,2,1714.0,0,win
2,1,2,1751.0,0,win
1,0,2,1477.0,0,win
1,1,1,1266.0,0,win
2,0,2,1751.0,0,win
2,0,2,1739.0,0,win
2,0,2,1727.0,0,win
2,0,2,1732.0,0,win
2,0,2,1698.0,0,win
2,0,2,1738.0,0,win
2,0,2,1669.0,0,win
2,0,2,1724.0,0,win
2,0,2,1720.0,0,win
2,0,2,1732.0,0,win
0,1,2,1321.0,0,win
2,0,2,1749.0,0,win
2,0,2,1704.0,0,win
2,0,2,1737.0,0,win
2,1,2,1741.0,0,win
2,0,2,1703.0,0,win
1,0,1,-1.0,0,lose
2,0,2,1714.0,0,win
2,0,2,1719.0,0,win
2,0,2,1718.0,0,win
2,0,2,673.0,0,lose
2,0,2,709.0,0,lose
2,0,2,1746.0,0,win
2,0,2,1738.0,0,win
2,0,2,643.0,0,lose
1,0,1,-13.0,0,lose
2,1,2,1684.0,0,win
2,0,1,1550.0,0,win
2,0,1,1488.0,0,win
1,0,1,33.0,0,lose
2,0,2,1707.0,0,win
1,0,2,1511.0,0,win
1,0,2,1507.0,0,win
2,0,1,1500.0,0,win
2,0,2,1741.0,0,win
2,0,2,1698.0,0,win
2,0,2,1701.0,0,win
2,0,2,690.0,0,lose
2,0,2,1736.0,0,win
2,0,2,1755.0,0,win
2,0,2,1745.0,0,win
2,0,2,1713.0,0,win
2,0,2,1735.0,0,win
2,0,1,1517.0,0,win
1,0,1,103.0,0,lose
1,0,2,1506.0,0,win
1,0,2,306.0,0,lose
2,0,2,1686.0,0,win
2,0,2,721.0,0,lose
1,0,2,1496.0,0,win
1,0,1,-15.0,0,lose
1,0,2,331.0,0,lose
2,0,2,1716.0,0,win
2,0,2,542.0,0,lose
2,0,1,1495.0,0,win
2,0,2,1712.0,0,win
2,0,2,1709.0,0,win
2,0,2,1731.0,0,win
2,0,2,1733.0,0,win
2,0,2,1693.0,0,win
2,0,2,1733.0,0,win
2,0,1,1530.0,0,win
