Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,Win/Lose
2,0,2,1709.0,0,win
2,1,2,1713.0,0,win
2,1,1,1522.0,0,win
1,1,2,1521.0,0,win
2,0,2,1736.0,0,win
2,0,2,1726.0,0,win
2,1,1,1523.0,0,win
2,0,2,1743.0,0,win
2,0,2,1734.0,0,win
2,0,2,1691.0,0,win
2,0,2,1735.0,0,win
1,0,2,1516.0,0,win
2,0,1,1522.0,0,win
2,0,2,1714.0,0,win
2,0,2,567.0,0,lose
2,0,2,1693.0,0,win
2,0,1,1497.0,0,win
1,0,2,300.0,0,lose
2,0,2,1748.0,0,win
2,0,2,1712.0,0,win
2,0,2,1738.0,0,win
1,0,2,323.0,0,lose
1,0,2,1497.0,0,win
2,0,2,1713.0,0,win
2,0,2,1737.0,0,win
2,0,2,1713.0,0,win
2,0,2,1748.0,0,win
2,0,2,1712.0,0,win
1,0,1,2.0,0,lose
1,0,2,1475.0,0,win
2,0,1,1521.0,0,win
2,0,2,476.0,0,lose
2,0,2,1657.0,0,win
2,0,2,649.0,0,lose
1,0,2,1501.0,0,win
2,0,2,1754.0,0,win
1,0,2,1501.0,0,win
2,0,1,1540.0,0,win
2,0,1,1480.0,0,win
2,0,2,506.0,0,lose
2,0,2,1743.0,0,win
2,0,2,1744.0,0,win
2,0,2,1718.0,0,win
2,0,2,1743.0,0,win
1,0,1,9.0,0,lose
2,0,2,1747.0,0,win
2,0,2,1718.0,0,win
2,0,2,1731.0,0,win
2,1,2,1740.0,0,win
2,0,1,515.0,0,lose
2,0,2,1725.0,0,win
2,0,2,1711.0,0,win
2,0,2,1744.0,0,win
2,0,2,1746.0,0,win
2,0,2,1691.0,0,win
1,0,0,-206.0,0,lose
2,0,2,1742.0,0,win
2,0,2,1736.0,0,win
2,0,2,1741.0,0,win
2,1,1,1525.0,0,win
2,0,2,1710.0,0,win
2,0,1,1525.0,0,win
2,0,2,1680.0,0,win
1,0,1,23.0,0,lose
2,0,2,1732.0,0,win
2,0,2,1708.0,0,win
2,0,2,456.0,0,lose
1,0,2,1463.0,0,win
2,0,2,1697.0,0,win
2,0,2,1741.0,0,win
2,0,2,1743.0,0,win
2,0,2,687.0,0,lose
2,0,2,1726.0,0,win
2,0,2,1758.0,0,win
2,0,2,1718.0,0,win
2,0,2,1715.0,0,win
2,0,2,1736.0,0,win
2,0,2,1744.0,0,win
2,0,2,1662.0,0,win
2,0,2,1727.0,0,win
1,0,2,1516.0,0,win
2,1,2,626.0,0,lose
1,0,0,-208.0,0,lose
2,0,2,1709.0,0,win
2,0,2,1706.0,0,win
2,0,2,1710.0,0,win
2,0,2,1669.0,0,win
2,0,2,1731.0,0,win
2,0,2,1718.0,0,win
2,0,2,1727.0,0,win
2,0,2,1735.0,0,win
2,0,2,705.0,0,lose
2,0,2,1728.0,0,win
2,0,2,1723.0,0,win
2,0,2,1710.0,0,win
2,0,2,1741.0,0,win
1,0,2,1523.0,0,win
2,0,2,1688.0,0,win
1,0,2,1462.0,0,win
1,0,2,1466.0,0,win
2,0,2,1689.0,0,win
1,0,1,-10.0,0,lose
1,0,2,1514.0,0,win
2,0,2,1757.0,0,win
2,0,2,1720.0,0,win
1,0,2,1470.0,0,win
2,0,2,1706.0,0,win
2,0,2,1730.0,0,win
2,0,2,1740.0,0,win
2,0,2,1727.0,0,win
2,0,1,1537.0,0,win
2,0,2,701.0,0,lose
2,0,2,1745.0,0,win
2,0,2,1744.0,0,win
2,0,2,1698.0,0,win
1,0,0,-204.0,0,lose
2,0,2,1718.0,0,win
1,0,2,1540.0,0,win
2,0,2,588.0,0,lose
1,0,0,-178.0,0,lose
2,0,2,1715.0,0,win
2,0,2,1727.0,0,win
2,1,2,1729.0,0,win
2,0,2,1741.0,0,win
2,0,2,1679.0,0,win
1,0,0,-239.0,0,lose
2,0,2,1699.0,0,win
2,0,2,1719.0,0,win
2,0,2,701.0,0,lose
2,0,2,1739.0,0,win
2,1,2,1738.0,0,win
2,0,2,1734.0,0,win
2,0,2,1683.0,0,win
2,1,2,1733.0,0,win
2,0,2,1682.0,0,win
1,0,2,1537.0,0,win
2,0,2,1696.0,0,win
2,0,2,1726.0,0,win
2,0,2,1754.0,0,win
2,0,2,1719.0,0,win
2,0,1,1481.0,0,win
2,0,2,1720.0,0,win
2,0,2,1743.0,0,win
2,0,2,1718.0,0,win
2,0,2,1736.0,0,win
2,0,2,1723.0,0,win
2,0,2,1682.0,0,win
2,0,2,572.0,0,lose
2,0,2,1687.0,0,win
2,0,2,1720.0,0,win
2,0,2,1753.0,0,win
1,0,2,240.0,0,lose
2,0,2,1730.0,0,win
2,0,2,640.0,0,lose
2,0,2,1720.0,0,win
2,0,2,599.0,0,lose
2,0,1,1512.0,0,win
2,0,2,1703.0,0,win
2,0,1,1553.0,0,win
2,0,2,1724.0,0,win
2,0,2,1732.0,0,win
2,0,2,1751.0,0,win
1,0,1,30.0,0,lose
2,0,2,1742.0,0,win
2,0,2,1720.0,0,win
2,0,1,389.0,0,lose
1,0,2,303.0,0,lose
2,0,2,1721.0,0,win
2,0,2,1744.0,0,win
2,0,2,1742.0,0,win
2,0,2,1723.0,0,win
1,0,2,1502.0,0,win
2,0,2,729.0,0,lose
2,0,2,1736.0,0,win
2,0,2,1683.0,0,win
2,0,2,1742.0,0,win
2,0,1,1419.0,0,win
1,1,1,1260.0,0,win
1,1,2,1509.0,0,win
1,0,0,-198.0,0,lose
2,0,2,1754.0,0,win
2,1,2,1699.0,0,win
2,0,2,1693.0,0,win
1,0,1,9.0,0,lose
1,0,2,1528.0,0,win
2,0,2,1703.0,0,win
2,0,2,468.0,0,lose
2,0,2,1726.0,0,win
2,0,2,1689.0,0,win
2,0,2,1756.0,0,win
2,0,2,1754.0,0,win
2,0,2,682.0,0,lose
2,1,1,1526.0,0,win
2,0,1,415.0,0,lose
2,1,1,1505.0,0,win
1,0,1,39.0,0,lose
2,0,2,1718.0,0,win
2,0,2,1716.0,0,win
1,0,2,337.0,0,lose
2,0,2,1693.0,0,win
2,0,2,717.0,0,lose
2,0,2,1726.0,0,win
2,0,2,1749.0,0,win
2,0,2,1748.0,0,win
2,0,1,1518.0,0,win
2,0,2,1680.0,0,win
2,0,2,1747.0,0,win
2,0,2,1720.0,0,win
2,0,2,1738.0,0,win
2,0,2,1729.0,0,win
2,0,2,1719.0,0,win
2,0,2,1751.0,0,win
2,0,2,1677.0,0,win
2,0,2,1675.0,0,win
2,0,2,1717.0,0,win
2,0,2,1734.0,0,win
2,0,2,1744.0,0,win
2,0,2,1661.0,0,win
2,0,2,1746.0,0,win
1,0,1,125.0,0,lose
2,0,2,1717.0,0,win
1,0,2,1461.0,0,win
2,0,2,1743.0,0,win
2,0,2,1731.0,0,win
2,0,2,491.0,0,lose
2,0,2,1718.0,0,win
2,0,2,1743.0,0,win
2,0,2,1680.0,0,win
2,0,1,268.0,0,lose
2,0,2,1730.0,0,win
2,0,2,1737.0,0,win
2,0,1,1517.0,0,win
2,0,1,1506.0,0,win
2,0,2,1671.0,0,win
2,0,2,1730.0,0,win
1,1,1,189.0,0,lose
1,0,1,1314.0,0,win
2,0,2,612.0,0,lose
2,0,2,1720.0,0,win
2,0,2,1646.0,0,win
2,0,2,1724.0,0,win
2,0,2,1714.0,0,win
2,0,2,1721.0,0,win
2,0,2,1733.0,0,win
2,0,2,1712.0,0,win
2,0,2,1709.0,0,win
2,0,2,1688.0,0,win
2,0,2,702.0,0,lose
2,0,2,1711.0,0,win
2,1,2,1691.0,0,win
1,0,2,1487.0,0,win
1,0,2,1516.0,0,win
2,0,1,1529.0,0,win
2,0,2,1739.0,0,win
2,0,2,1718.0,0,win
2,0,1,1472.0,0,win
2,0,1,1541.0,0,win
2,0,2,1749.0,0,win
2,0,2,1734.0,0,win
2,0,2,1701.0,0,win
2,0,2,1753.0,0,win
2,0,2,1728.0,0,win
2,0,2,1741.0,0,win
2,0,2,1763.0,0,win
2,0,1,1521.0,0,win
2,0,2,1686.0,0,win
2,0,2,1751.0,0,win
2,0,2,1742.0,0,win
2,0,2,1679.0,0,win
2,0,2,1695.0,0,win
1,0,1,-29.0,0,lose
2,0,2,1685.0,0,win
1,0,2,1513.0,0,win
2,0,2,619.0,0,lose
2,0,2,1713.0,0,win
2,0,2,1726.0,0,win
2,0,2,1747.0,0,win
1,0,2,1528.0,0,win
2,0,2,1735.0,0,win
2,0,2,1717.0,0,win
2,0,2,1671.0,0,win
2,0,2,1738.0,0,win
2,0,2,1751.0,0,win
2,0,2,1735.0,0,win
1,0,2,1515.0,0,win
2,0,2,1723.0,0,win
2,0,1,1532.0,0,win
2,1,2,1717.0,0,win
1,0,2,1536.0,0,win
2,0,2,1710.0,0,win
1,0,2,1485.0,0,win
2,0,2,1743.0,0,win
2,0,2,1708.0,0,win
2,0,1,1520.0,0,win
2,0,2,713.0,0,lose
2,0,2,1731.0,0,win
2,0,2,1718.0,0,win
2,0,1,1550.0,0,win
1,0,2,1485.0,0,win
2,0,2,654.0,0,lose
2,0,2,1671.0,0,win
2,0,2,1758.0,0,win
0,0,1,-203.0,0,lose
2,0,2,1731.0,0,win
2,0,2,1714.0,0,win
2,1,2,1709.0,0,win
2,0,2,1596.0,0,win
2,0,2,1739.0,0,win
2,0,2,1738.0,0,win
2,0,2,1684.0,0,win
1,1,2,1522.0,0,win
2,0,2,1648.0,0,win
2,0,2,1759.0,0,win
2,0,1,1537.0,0,win
2,0,2,1724.0,0,win
1,0,2,1528.0,0,win
2,0,2,1721.0,0,win
2,0,2,1710.0,0,win
2,1,2,1734.0,0,win
2,0,2,1734.0,0,win
2,0,2,1736.0,0,win
1,0,2,1525.0,0,win
2,0,1,1534.0,0,win
2,0,1,1518.0,0,win
2,0,2,678.0,0,lose
2,0,2,1716.0,0,win
2,0,2,1732.0,0,win
2,0,2,1730.0,0,win
2,0,2,1724.0,0,win
1,0,2,1506.0,0,win
2,0,2,1729.0,0,win
2,1,2,1715.0,0,win
2,0,2,1736.0,0,win
2,0,2,1725.0,0,win
2,0,2,1751.0,0,win
2,0,2,1734.0,0,win
2,0,2,1730.0,0,win
1,0,1,187.0,0,lose
2,0,2,1740.0,0,win
2,0,2,1750.0,0,win
2,0,2,1737.0,0,win
1,0,1,91.0,0,lose
1,0,1,20.0,0,lose
2,0,2,1741.0,0,win
2,0,2,1736.0,0,win
1,0,2,390.0,0,lose
2,0,2,1696.0,0,win
2,0,2,541.0,0,lose
1,0,2,331.0,0,lose
2,0,1,1530.0,0,win
2,0,2,1755.0,0,win
1,0,2,1488.0,0,win
2,0,2,1752.0,0,win
2,0,2,1735.0,0,win
1,0,2,1479.0,0,win
2,0,2,1713.0,0,win
2,0,2,1736.0,0,win
1,0,0,-204.0,0,lose
2,0,1,306.0,0,lose
1,0,2,1509.0,0,win
2,1,2,1692.0,0,win
2,0,2,1704.0,0,win
2,0,2,1709.0,0,win
2,0,2,1700.0,0,win
1,0,2,1505.0,0,win
2,0,2,1708.0,0,win
2,0,1,1496.0,0,win
2,0,2,650.0,0,lose
2,0,2,1700.0,0,win
2,0,2,1738.0,0,win
2,0,2,1732.0,0,win
2,1,2,1726.0,0,win
2,1,1,1516.0,0,win
2,0,2,1690.0,0,win
2,0,1,1525.0,0,win
2,0,2,599.0,0,lose
2,0,2,1712.0,0,win
2,0,2,1710.0,0,win
2,0,2,638.0,0,lose
1,0,0,-180.0,0,lose
2,0,2,1751.0,0,win
2,0,2,1722.0,0,win
2,1,2,1722.0,0,win
2,0,2,1717.0,0,win
2,0,2,1756.0,0,win
2,0,2,1732.0,0,win
2,0,2,1668.0,0,win
2,0,2,1768.0,0,win
2,1,2,1729.0,0,win
2,0,2,680.0,0,lose
2,0,2,1725.0,0,win
0,0,2,69.0,0,lose
2,0,2,1660.0,0,win
2,0,2,1734.0,0,win
2,0,2,1720.0,0,win
0,0,1,-182.0,0,lose
1,0,2,1516.0,0,win
2,0,1,1506.0,0,win
2,0,2,1705.0,0,win
2,0,2,1694.0,0,win
2,0,2,1724.0,0,win
1,0,2,1527.0,0,win
2,0,2,656.0,0,lose
2,0,2,1707.0,0,win
2,0,1,1480.0,0,win
2,0,2,1762.0,0,win
2,0,2,1741.0,0,win
