Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,Win/Lose
2,0,1,1514.0,0,win
1,0,2,1539.0,0,win
2,0,2,1728.0,0,win
2,0,2,1764.0,0,win
2,0,2,1766.0,0,win
2,1,2,1743.0,0,win
1,0,2,1545.0,0,win
2,0,2,1733.0,0,win
2,0,2,1728.0,0,win
2,0,2,1744.0,0,win
2,0,1,408.0,0,lose
2,0,2,1759.0,0,win
2,0,2,1727.0,0,win
1,0,2,1475.0,0,win
2,0,2,1735.0,0,win
1,1,2,1534.0,0,win
2,1,2,1737.0,0,win
1,0,2,1525.0,0,win
2,1,2,1748.0,0,win
2,0,2,648.0,0,lose
2,0,2,1751.0,0,win
2,0,1,1528.0,0,win
2,0,1,310.0,0,lose
2,0,2,1738.0,0,win
2,0,2,1722.0,0,win
2,0,2,1763.0,0,win
2,0,2,1742.0,0,win
2,0,2,1743.0,0,win
1,0,2,1550.0,0,win
2,0,2,1728.0,0,win
2,0,0,1320.0,0,win
2,0,2,590.0,0,lose
2,0,2,1767.0,0,win
2,1,1,1513.0,0,win
2,0,2,1728.0,0,win
2,0,2,1737.0,0,win
2,0,1,1527.0,0,win
2,0,1,1524.0,0,win
1,0,2,325.0,0,lose
2,0,2,1725.0,0,win
2,0,1,1524.0,0,win
1,1,1,274.0,0,lose
1,0,2,1553.0,0,win
2,0,1,1499.0,0,win
1,0,2,1537.0,0,win
1,0,1,75.0,0,lose
2,0,2,615.0,0,lose
2,0,1,1540.0,0,win
2,0,2,1759.0,0,win
1,0,2,440.0,0,lose
2,1,2,1702.0,0,win
2,0,2,1726.0,0,win
2,0,2,1739.0,0,win
2,0,2,1728.0,0,win
2,0,2,1750.0,0,win
1,0,1,11.0,0,lose
2,1,2,1754.0,0,win
2,0,2,1732.0,0,win
1,1,1,1237.0,0,win
1,0,2,1484.0,0,win
2,0,1,1486.0,0,win
2,0,1,1544.0,0,win
2,0,2,1738.0,0,win
2,0,2,1713.0,0,win
2,0,1,1513.0,0,win
2,0,2,1687.0,0,win
2,0,2,1734.0,0,win
1,0,2,1528.0,0,win
2,0,2,531.0,0,lose
1,0,1,1316.0,0,win
1,0,1,1296.0,0,win
2,0,2,1737.0,0,win
2,0,2,1752.0,0,win
1,1,0,-201.0,0,lose
2,0,2,1736.0,0,win
1,0,2,1554.0,0,win
2,0,2,619.0,0,lose
2,0,2,1745.0,0,win
1,0,2,1551.0,0,win
2,0,2,1746.0,0,win
2,0,2,1731.0,0,win
0,0,1,-201.0,0,lose
2,0,2,1768.0,0,win
2,0,2,1732.0,0,win
2,0,1,401.0,0,lose
2,0,1,1515.0,0,win
2,0,2,1710.0,0,win
2,1,2,1740.0,0,win
2,0,2,1712.0,0,win
2,0,2,1743.0,0,win
2,0,2,1717.0,0,win
0,0,1,-187.0,0,lose
2,0,1,1554.0,0,win
1,0,2,1525.0,0,win
1,0,1,10.0,0,lose
2,1,2,1749.0,0,win
2,0,1,1541.0,0,win
1,0,1,-1.0,0,lose
2,0,2,1739.0,0,win
2,0,2,1723.0,0,win
2,0,2,1754.0,0,win
2,0,2,1703.0,0,win
2,0,1,1516.0,0,win
2,0,2,1761.0,0,win
1,0,1,137.0,0,lose
2,1,2,1726.0,0,win
2,0,2,1732.0,0,win
2,0,1,1534.0,0,win
2,0,1,1529.0,0,win
1,0,1,9.0,0,lose
1,0,1,-7.0,0,lose
2,0,2,1759.0,0,win
2,0,2,1724.0,0,win
1,0,2,1553.0,0,win
2,0,2,1744.0,0,win
1,0,2,1518.0,0,win
2,0,2,1752.0,0,win
2,0,2,1750.0,0,win
2,0,2,530.0,0,lose
2,0,2,1721.0,0,win
1,0,1,2.0,0,lose
1,0,1,23.0,0,lose
2,0,1,1534.0,0,win
2,0,2,1660.0,0,win
2,0,2,1738.0,0,win
2,0,2,1707.0,0,win
2,1,1,1540.0,0,win
1,0,1,1.0,0,lose
1,0,2,1513.0,0,win
2,0,2,703.0,0,lose
2,0,2,1719.0,0,win
2,1,1,1526.0,0,win
1,0,1,11.0,0,lose
2,0,2,1733.0,0,win
2,1,2,1750.0,0,win
1,0,2,1527.0,0,win
2,0,2,1746.0,0,win
0,0,1,-221.0,0,lose
2,0,2,1706.0,0,win
2,0,2,1741.0,0,win
2,0,2,1735.0,0,win
2,0,2,1708.0,0,win
2,0,2,1768.0,0,win
2,0,1,1535.0,0,win
2,0,1,1555.0,0,win
2,0,2,1749.0,0,win
2,0,1,1494.0,0,win
2,0,1,1538.0,0,win
2,0,2,1678.0,0,win
2,0,2,1732.0,0,win
2,0,2,589.0,0,lose
2,0,2,1743.0,0,win
1,0,1,11.0,0,lose
2,0,2,1747.0,0,win
2,0,2,1749.0,0,win
2,0,1,1529.0,0,win
2,0,2,1727.0,0,win
2,0,1,1538.0,0,win
2,0,2,1726.0,0,win
2,0,2,1759.0,0,win
1,0,1,-5.0,0,lose
2,0,2,1740.0,0,win
2,0,2,1737.0,0,win
2,0,2,1752.0,0,win
2,1,1,1523.0,0,win
2,0,2,647.0,0,lose
2,0,2,672.0,0,lose
2,0,2,1740.0,0,win
2,0,1,1528.0,0,win
2,0,2,1719.0,0,win
2,0,2,532.0,0,lose
2,0,2,1757.0,0,win
2,0,1,1543.0,0,win
1,1,1,1270.0,0,win
2,0,2,1762.0,0,win
1,0,1,1325.0,0,win
1,1,1,1247.0,0,win
2,0,2,1710.0,0,win
1,0,2,1555.0,0,win
2,0,2,1748.0,0,win
1,0,2,1527.0,0,win
2,0,2,1755.0,0,win
2,0,1,488.0,0,lose
2,0,2,1736.0,0,win
2,1,2,1740.0,0,win
2,0,2,1733.0,0,win
2,0,2,1747.0,0,win
2,0,1,1542.0,0,win
2,0,2,1709.0,0,win
2,0,2,1762.0,0,win
1,0,2,1512.0,0,win
2,0,2,1753.0,0,win
2,0,2,590.0,0,lose
2,1,2,1715.0,0,win
2,1,1,1498.0,0,win
2,0,2,1732.0,0,win
1,0,2,1540.0,0,win
2,0,2,1704.0,0,win
2,0,2,1770.0,0,win
2,0,1,1534.0,0,win
0,0,1,-189.0,0,lose
2,1,1,1513.0,0,win
1,0,1,-1.0,0,lose
2,0,2,1743.0,0,win
1,0,1,-6.0,0,lose
2,0,2,1717.0,0,win
1,0,1,-6.0,0,lose
2,0,1,1534.0,0,win
2,0,2,1749.0,0,win
2,0,2,1747.0,0,win
2,0,2,1728.0,0,win
1,0,2,1460.0,0,win
2,0,2,1757.0,0,win
2,1,2,1715.0,0,win
2,0,1,1540.0,0,win
2,0,2,1741.0,0,win
