Blue Eaten,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
2,0,1345.0,0,0,win
2,0,1366.0,0,0,win
2,0,1375.0,0,0,win
1,0,1087.0,0,0,win
2,0,1348.0,0,0,win
0,0,908.0,0,0,win
2,0,1355.0,0,0,win
2,0,269.0,0,0,lose
2,0,1364.0,0,0,win
1,0,1134.0,0,0,win
1,0,1084.0,0,0,win
2,0,1367.0,0,0,win
2,0,1368.0,0,0,win
1,0,1102.0,0,0,win
2,0,1294.0,0,0,win
1,0,1153.0,0,0,win
2,0,1312.0,0,0,win
0,0,-365.0,0,0,lose
2,0,1346.0,0,0,win
1,0,1103.0,0,0,win
2,0,1357.0,0,0,win
1,0,1165.0,0,0,win
1,0,1133.0,0,0,win
2,0,1367.0,0,0,win
1,0,1104.0,0,0,win
2,0,1365.0,0,0,win
2,1,1495.0,0,1,win
2,0,1359.0,0,0,win
2,0,1377.0,0,0,win
2,0,1357.0,0,0,win
1,0,1085.0,0,0,win
1,0,1167.0,0,0,win
1,0,1161.0,0,0,win
2,0,1346.0,0,0,win
1,0,1149.0,0,0,win
2,0,1367.0,0,0,win
2,0,1360.0,0,0,win
2,0,311.0,0,0,lose
2,0,1347.0,0,0,win
1,0,1147.0,0,0,win
2,0,286.0,0,0,lose
2,0,331.0,0,0,lose
2,1,1561.0,0,1,win
2,0,1319.0,0,0,win
2,0,1374.0,0,0,win
0,0,-368.0,0,0,lose
2,0,1376.0,0,0,win
2,0,1342.0,0,0,win
2,0,1332.0,0,0,win
2,0,1339.0,0,0,win
0,0,886.0,0,0,win
2,0,1332.0,0,0,win
1,0,1161.0,0,0,win
2,0,1340.0,0,0,win
1,0,1164.0,0,0,win
1,1,1319.0,0,1,win
1,0,1149.0,0,0,win
2,0,1371.0,0,0,win
1,0,1157.0,0,0,win
2,0,315.0,0,0,lose
2,0,1337.0,0,0,win
2,0,1328.0,0,0,win
2,0,1366.0,0,0,win
2,0,1364.0,0,0,win
2,0,1359.0,0,0,win
2,0,1347.0,0,0,win
2,0,1354.0,0,0,win
2,0,1362.0,0,0,win
2,0,1360.0,0,0,win
1,0,-103.0,0,0,lose
2,0,1345.0,0,0,win
2,0,1367.0,0,0,win
2,0,1336.0,0,0,win
2,0,1346.0,0,0,win
2,0,1376.0,0,0,win
1,0,1146.0,0,0,win
2,0,269.0,0,0,lose
1,0,1157.0,0,0,win
2,0,1367.0,0,0,win
1,0,1146.0,0,0,win
1,0,1171.0,0,0,win
2,0,1340.0,0,0,win
2,0,1375.0,0,0,win
2,0,1346.0,0,0,win
1,0,79.0,0,0,lose
2,0,1359.0,0,0,win
1,0,1153.0,0,0,win
1,0,1151.0,0,0,win
2,0,1337.0,0,0,win
2,0,1358.0,0,0,win
1,0,75.0,0,0,lose
1,1,160.0,0,1,lose
2,0,1345.0,0,0,win
2,0,1353.0,0,0,win
1,0,1147.0,0,0,win
2,0,1379.0,0,0,win
1,0,1039.0,0,0,win
2,0,1347.0,0,0,win
2,0,1325.0,0,0,win
2,0,1358.0,0,0,win
1,1,1370.0,0,1,win
2,0,1365.0,0,0,win
1,0,1148.0,0,0,win
1,0,1163.0,0,0,win
2,0,1338.0,0,0,win
1,0,1138.0,0,0,win
1,0,1180.0,0,0,win
1,1,1306.0,0,1,win
0,0,-378.0,0,0,lose
0,0,-365.0,0,0,lose
2,0,1343.0,0,0,win
0,0,896.0,0,0,win
1,0,1167.0,0,0,win
2,0,1360.0,0,0,win
2,0,1350.0,0,0,win
2,0,1325.0,0,0,win
1,0,1166.0,0,0,win
1,0,115.0,0,0,lose
1,0,1140.0,0,0,win
2,0,1326.0,0,0,win
1,0,62.0,0,0,lose
2,0,1365.0,0,0,win
1,0,1162.0,0,0,win
2,0,1350.0,0,0,win
2,0,1371.0,0,0,win
2,0,1342.0,0,0,win
2,0,1371.0,0,0,win
2,0,1342.0,0,0,win
1,0,1154.0,0,0,win
2,0,289.0,0,0,lose
2,0,1323.0,0,0,win
2,0,1365.0,0,0,win
2,1,1547.0,0,1,win
2,0,1351.0,0,0,win
1,0,1094.0,0,0,win
1,1,1361.0,0,1,win
2,0,1285.0,0,0,win
2,0,1311.0,0,0,win
1,0,1142.0,0,0,win
1,0,1123.0,0,0,win
1,0,1127.0,0,0,win
2,1,1568.0,0,1,win
1,0,1150.0,0,0,win
1,0,1156.0,0,0,win
2,0,1349.0,0,0,win
1,0,-50.0,0,0,lose
2,0,1358.0,0,0,win
2,0,1369.0,0,0,win
1,0,1147.0,0,0,win
1,0,1128.0,0,0,win
2,0,1371.0,0,0,win
2,1,1576.0,0,1,win
2,0,1359.0,0,0,win
2,0,1331.0,0,0,win
1,0,1167.0,0,0,win
2,0,1350.0,0,0,win
1,0,1156.0,0,0,win
1,0,1160.0,0,0,win
1,0,1157.0,0,0,win
1,0,-152.0,0,0,lose
2,0,1367.0,0,0,win
1,0,1105.0,0,0,win
1,0,1134.0,0,0,win
2,0,1362.0,0,0,win
2,0,1365.0,0,0,win
2,0,1364.0,0,0,win
1,0,1162.0,0,0,win
2,0,1349.0,0,0,win
2,1,524.0,0,1,lose
0,0,949.0,0,0,win
2,1,1570.0,0,1,win
2,0,275.0,0,0,lose
2,0,1365.0,0,0,win
1,0,1183.0,0,0,win
2,0,1346.0,0,0,win
1,0,69.0,0,0,lose
2,0,1326.0,0,0,win
1,0,1129.0,0,0,win
1,0,1146.0,0,0,win
1,0,69.0,0,0,lose
2,0,1367.0,0,0,win
2,0,1364.0,0,0,win
1,0,1128.0,0,0,win
2,0,1356.0,0,0,win
0,0,-57.0,0,0,lose
2,0,1365.0,0,0,win
1,0,1147.0,0,0,win
2,0,1295.0,0,0,win
2,0,1365.0,0,0,win
1,0,1094.0,0,0,win
1,0,1165.0,0,0,win
2,1,1577.0,0,1,win
1,0,1117.0,0,0,win
1,0,1154.0,0,0,win
2,0,1329.0,0,0,win
2,0,1300.0,0,0,win
1,0,1136.0,0,0,win
2,0,1310.0,0,0,win
1,0,1109.0,0,0,win
1,0,1149.0,0,0,win
2,0,1342.0,0,0,win
1,0,1168.0,0,0,win
1,0,1175.0,0,0,win
2,0,1367.0,0,0,win
2,0,1329.0,0,0,win
1,0,1133.0,0,0,win
1,1,263.0,0,1,lose
1,0,1152.0,0,0,win
1,0,1142.0,0,0,win
2,0,315.0,0,0,lose
0,0,916.0,0,0,win
2,0,1321.0,0,0,win
2,0,1359.0,0,0,win
2,0,1360.0,0,0,win
2,0,1350.0,0,0,win
2,0,1359.0,0,0,win
2,0,1344.0,0,0,win
2,1,1550.0,0,1,win
2,0,1367.0,0,0,win
2,0,1380.0,0,0,win
2,0,1370.0,0,0,win
2,0,1350.0,0,0,win
1,0,1112.0,0,0,win
2,0,1343.0,0,0,win
2,1,1548.0,0,1,win
2,0,1350.0,0,0,win
2,0,1337.0,0,0,win
2,0,1357.0,0,0,win
2,0,1344.0,0,0,win
1,0,1087.0,0,0,win
2,0,1364.0,0,0,win
2,0,1375.0,0,0,win
1,0,1160.0,0,0,win
1,0,1166.0,0,0,win
1,0,1134.0,0,0,win
1,0,1127.0,0,0,win
1,0,1108.0,0,0,win
2,0,1376.0,0,0,win
2,0,1339.0,0,0,win
2,0,1349.0,0,0,win
1,0,1122.0,0,0,win
2,0,1344.0,0,0,win
2,0,1340.0,0,0,win
1,0,1161.0,0,0,win
2,0,1355.0,0,0,win
1,0,1125.0,0,0,win
1,1,1345.0,0,1,win
1,0,1146.0,0,0,win
2,0,1331.0,0,0,win
2,0,1365.0,0,0,win
2,0,276.0,0,0,lose
1,0,1134.0,0,0,win
2,0,1349.0,0,0,win
2,0,1365.0,0,0,win
2,0,1376.0,0,0,win
1,0,1159.0,0,0,win
2,0,1333.0,0,0,win
2,0,1337.0,0,0,win
2,0,1357.0,0,0,win
2,0,1374.0,0,0,win
2,0,1345.0,0,0,win
2,0,1372.0,0,0,win
2,0,1364.0,0,0,win
1,0,1103.0,0,0,win
1,0,1123.0,0,0,win
2,0,1357.0,0,0,win
2,0,1362.0,0,0,win
1,0,1166.0,0,0,win
0,0,885.0,0,0,win
2,0,1358.0,0,0,win
2,0,1343.0,0,0,win
2,0,1351.0,0,0,win
0,0,914.0,0,0,win
2,0,280.0,0,0,lose
2,0,1356.0,0,0,win
2,0,1343.0,0,0,win
1,0,1153.0,0,0,win
2,0,1365.0,0,0,win
0,0,932.0,0,0,win
2,0,1341.0,0,0,win
1,0,1165.0,0,0,win
2,0,1344.0,0,0,win
2,0,1356.0,0,0,win
0,0,-378.0,0,0,lose
1,0,1127.0,0,0,win
2,0,1357.0,0,0,win
1,0,1127.0,0,0,win
2,0,1346.0,0,0,win
1,0,162.0,0,0,lose
2,0,1348.0,0,0,win
2,0,272.0,0,0,lose
2,0,1360.0,0,0,win
2,0,1362.0,0,0,win
1,0,1136.0,0,0,win
1,0,1017.0,0,0,win
2,0,1350.0,0,0,win
0,0,966.0,0,0,win
2,0,1346.0,0,0,win
0,0,-374.0,0,0,lose
1,0,1156.0,0,0,win
2,0,1322.0,0,0,win
2,0,1342.0,0,0,win
1,0,1143.0,0,0,win
2,0,1335.0,0,0,win
1,0,1135.0,0,0,win
2,0,1334.0,0,0,win
2,0,342.0,0,0,lose
2,0,1337.0,0,0,win
1,1,1350.0,0,1,win
1,0,1157.0,0,0,win
2,0,1350.0,0,0,win
2,0,1351.0,0,0,win
2,0,289.0,0,0,lose
2,0,1339.0,0,0,win
2,0,1375.0,0,0,win
2,0,1348.0,0,0,win
2,0,1334.0,0,0,win
2,0,1358.0,0,0,win
0,0,-390.0,0,0,lose
2,0,1338.0,0,0,win
1,0,1142.0,0,0,win
2,0,1336.0,0,0,win
1,0,1135.0,0,0,win
2,0,1347.0,0,0,win
1,0,1131.0,0,0,win
2,0,1363.0,0,0,win
1,0,1140.0,0,0,win
2,0,1299.0,0,0,win
1,0,-70.0,0,0,lose
1,0,1137.0,0,0,win
2,0,1369.0,0,0,win
2,0,1340.0,0,0,win
0,0,872.0,0,0,win
2,0,347.0,0,0,lose
2,1,506.0,0,1,lose
1,0,1122.0,0,0,win
2,0,1341.0,0,0,win
1,1,1366.0,0,1,win
1,0,1157.0,0,0,win
2,0,1371.0,0,0,win
1,0,1124.0,0,0,win
1,0,1160.0,0,0,win
1,0,1144.0,0,0,win
1,1,1356.0,0,1,win
1,0,1163.0,0,0,win
0,0,900.0,0,0,win
1,0,-99.0,0,0,lose
1,0,55.0,0,0,lose
2,0,1344.0,0,0,win
2,0,1364.0,0,0,win
2,0,1326.0,0,0,win
1,1,1336.0,0,1,win
1,0,1104.0,0,0,win
2,0,1354.0,0,0,win
2,0,1337.0,0,0,win
1,0,76.0,0,0,lose
2,0,1372.0,0,0,win
1,0,1158.0,0,0,win
2,0,1326.0,0,0,win
1,0,1151.0,0,0,win
2,0,1345.0,0,0,win
2,0,1331.0,0,0,win
1,0,1168.0,0,0,win
2,0,1362.0,0,0,win
2,0,1345.0,0,0,win
2,0,1351.0,0,0,win
1,0,1123.0,0,0,win
2,0,1366.0,0,0,win
2,1,1568.0,0,1,win
2,0,358.0,0,0,lose
2,0,1361.0,0,0,win
2,0,1325.0,0,0,win
2,0,1365.0,0,0,win
1,0,1127.0,0,0,win
1,0,1171.0,0,0,win
2,0,1342.0,0,0,win
2,0,326.0,0,0,lose
1,0,1150.0,0,0,win
2,0,1369.0,0,0,win
1,0,1151.0,0,0,win
2,0,1349.0,0,0,win
2,0,1327.0,0,0,win
1,0,1170.0,0,0,win
1,0,1124.0,0,0,win
1,0,-114.0,0,0,lose
1,0,1156.0,0,0,win
0,0,870.0,0,0,win
2,0,1362.0,0,0,win
1,0,1156.0,0,0,win
2,0,1359.0,0,0,win
2,0,1367.0,0,0,win
1,1,1360.0,0,1,win
2,0,1355.0,0,0,win
1,0,-114.0,0,0,lose
2,0,1347.0,0,0,win
2,0,1373.0,0,0,win
2,0,1371.0,0,0,win
2,0,1298.0,0,0,win
2,0,288.0,0,0,lose
1,0,1163.0,0,0,win
2,0,1367.0,0,0,win
2,0,1364.0,0,0,win
1,1,324.0,0,1,lose
2,0,1348.0,0,0,win
2,0,1345.0,0,0,win
2,0,1362.0,0,0,win
2,0,1325.0,0,0,win
1,0,1113.0,0,0,win
1,0,1116.0,0,0,win
2,0,1342.0,0,0,win
2,0,1348.0,0,0,win
2,0,1368.0,0,0,win
2,0,1340.0,0,0,win
2,0,1347.0,0,0,win
2,0,1338.0,0,0,win
2,0,1359.0,0,0,win
2,0,1294.0,0,0,win
2,0,1300.0,0,0,win
2,0,1368.0,0,0,win
1,0,1153.0,0,0,win
2,0,1349.0,0,0,win
2,1,1529.0,0,1,win
1,0,1157.0,0,0,win
2,0,1345.0,0,0,win
1,0,-81.0,0,0,lose
1,0,1172.0,0,0,win
2,0,1336.0,0,0,win
1,0,1147.0,0,0,win
2,0,1307.0,0,0,win
2,0,283.0,0,0,lose
1,0,1162.0,0,0,win
1,0,-91.0,0,0,lose
1,0,61.0,0,0,lose
1,0,118.0,0,0,lose
2,0,316.0,0,0,lose
2,0,1374.0,0,0,win
2,0,1356.0,0,0,win
2,0,1365.0,0,0,win
2,0,1340.0,0,0,win
2,0,1368.0,0,0,win
2,0,1314.0,0,0,win
2,0,1359.0,0,0,win
2,0,1368.0,0,0,win
2,0,352.0,0,0,lose
1,0,1090.0,0,0,win
1,0,1128.0,0,0,win
2,0,1346.0,0,0,win
2,0,1345.0,0,0,win
2,0,1297.0,0,0,win
2,0,1314.0,0,0,win
2,0,1364.0,0,0,win
2,0,1365.0,0,0,win
2,0,1346.0,0,0,win
1,0,1134.0,0,0,win
2,2,1772.0,0,2,win
1,0,1114.0,0,0,win
1,1,1349.0,0,1,win
1,0,1160.0,0,0,win
2,0,1373.0,0,0,win
2,0,1360.0,0,0,win
2,0,1370.0,0,0,win
2,0,1349.0,0,0,win
1,0,1169.0,0,0,win
2,0,1325.0,0,0,win
1,0,1119.0,0,0,win
2,0,1355.0,0,0,win
1,0,1162.0,0,0,win
1,0,1134.0,0,0,win
0,0,933.0,0,0,win
1,1,1343.0,0,1,win
2,0,1345.0,0,0,win
2,0,1337.0,0,0,win
2,1,1576.0,0,1,win
2,1,1553.0,0,1,win
2,0,1334.0,0,0,win
2,0,1322.0,0,0,win
2,0,1328.0,0,0,win
2,0,1356.0,0,0,win
1,0,1154.0,0,0,win
1,0,-72.0,0,0,lose
1,0,1113.0,0,0,win
1,0,1142.0,0,0,win
1,0,1102.0,0,0,win
2,0,1357.0,0,0,win
1,0,1138.0,0,0,win
2,0,306.0,0,0,lose
2,0,1367.0,0,0,win
2,0,1344.0,0,0,win
2,0,1337.0,0,0,win
2,0,1342.0,0,0,win
2,0,1346.0,0,0,win
2,0,1345.0,0,0,win
2,0,1366.0,0,0,win
1,0,1157.0,0,0,win
2,0,1326.0,0,0,win
2,0,1367.0,0,0,win
1,0,1170.0,0,0,win
2,0,1304.0,0,0,win
2,1,1565.0,0,1,win
2,0,1327.0,0,0,win
2,0,1344.0,0,0,win
1,0,1144.0,0,0,win
2,0,1310.0,0,0,win
2,0,323.0,0,0,lose
2,0,1354.0,0,0,win
1,0,1149.0,0,0,win
1,0,1081.0,0,0,win
1,1,1331.0,0,1,win
1,0,1162.0,0,0,win
1,0,1168.0,0,0,win
2,0,1372.0,0,0,win
1,0,1163.0,0,0,win
2,0,1350.0,0,0,win
2,0,1351.0,0,0,win
2,0,1287.0,0,0,win
1,0,1126.0,0,0,win
1,0,1057.0,0,0,win
1,0,1167.0,0,0,win
0,0,901.0,0,0,win
1,0,1130.0,0,0,win
2,0,1369.0,0,0,win
2,1,1545.0,0,1,win
1,0,1155.0,0,0,win
1,0,1076.0,0,0,win
1,0,14.0,0,0,lose
2,0,1350.0,0,0,win
2,0,1359.0,0,0,win
2,0,1348.0,0,0,win
2,0,1357.0,0,0,win
1,0,1169.0,0,0,win
2,0,1351.0,0,0,win
1,0,1149.0,0,0,win
1,0,1131.0,0,0,win
2,0,1347.0,0,0,win
1,0,-96.0,0,0,lose
2,0,1352.0,0,0,win
1,0,1065.0,0,0,win
1,0,1162.0,0,0,win
1,0,1161.0,0,0,win
0,1,1170.0,0,1,win
2,0,1336.0,0,0,win
1,0,1162.0,0,0,win
2,0,315.0,0,0,lose
2,0,280.0,0,0,lose
2,0,1370.0,0,0,win
1,0,-72.0,0,0,lose
1,0,1165.0,0,0,win
2,0,1333.0,0,0,win
2,0,221.0,0,0,lose
0,0,-338.0,0,0,lose
1,0,-100.0,0,0,lose
2,0,294.0,0,0,lose
2,0,1373.0,0,0,win
2,0,1329.0,0,0,win
1,0,1149.0,0,0,win
2,1,1549.0,0,1,win
2,0,1362.0,0,0,win
1,0,1156.0,0,0,win
2,0,295.0,0,0,lose
1,0,1116.0,0,0,win
1,0,1162.0,0,0,win
2,0,1360.0,0,0,win
2,0,1367.0,0,0,win
1,0,1141.0,0,0,win
1,0,1120.0,0,0,win
1,1,1334.0,0,1,win
0,0,958.0,0,0,win
1,0,1140.0,0,0,win
2,0,1334.0,0,0,win
1,0,-81.0,0,0,lose
1,0,1167.0,0,0,win
2,1,1556.0,0,1,win
1,0,1140.0,0,0,win
2,0,1355.0,0,0,win
2,1,518.0,0,1,lose
2,0,1364.0,0,0,win
2,0,1316.0,0,0,win
0,0,-349.0,0,0,lose
2,2,687.0,0,2,lose
2,0,1319.0,0,0,win
2,0,1343.0,0,0,win
1,0,1151.0,0,0,win
2,0,1358.0,0,0,win
1,0,1136.0,0,0,win
1,0,1160.0,0,0,win
2,0,1333.0,0,0,win
2,0,1328.0,0,0,win
1,0,1153.0,0,0,win
2,0,1362.0,0,0,win
2,1,1542.0,0,1,win
0,0,921.0,0,0,win
2,0,1352.0,0,0,win
1,0,1135.0,0,0,win
2,0,1356.0,0,0,win
2,0,1359.0,0,0,win
2,0,1283.0,0,0,win
1,0,1143.0,0,0,win
2,0,1336.0,0,0,win
1,0,76.0,0,0,lose
1,1,1371.0,0,1,win
1,0,1116.0,0,0,win
1,0,1162.0,0,0,win
1,0,1101.0,0,0,win
2,0,320.0,0,0,lose
1,0,1161.0,0,0,win
1,0,1149.0,0,0,win
2,0,1316.0,0,0,win
2,0,1368.0,0,0,win
2,0,1375.0,0,0,win
