Blue Eaten,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
1,0,1163.0,0,0,win
1,0,1165.0,0,0,win
1,0,1145.0,0,0,win
0,0,936.0,0,0,win
0,0,916.0,0,0,win
1,0,1142.0,0,0,win
0,0,937.0,0,0,win
1,1,1334.0,0,1,win
0,0,974.0,0,0,win
0,0,965.0,0,0,win
1,0,1039.0,0,0,win
0,0,959.0,0,0,win
0,0,916.0,0,0,win
0,0,970.0,0,0,win
1,0,1135.0,0,0,win
1,0,1145.0,0,0,win
0,1,1160.0,0,1,win
0,0,803.0,0,0,win
0,0,902.0,0,0,win
1,0,1155.0,0,0,win
1,1,346.0,0,1,lose
1,0,1134.0,0,0,win
0,0,964.0,0,0,win
1,0,128.0,0,0,lose
1,0,1158.0,0,0,win
1,0,1170.0,0,0,win
0,0,917.0,0,0,win
1,0,1158.0,0,0,win
0,0,927.0,0,0,win
0,0,-91.0,0,0,lose
0,1,1154.0,0,1,win
1,0,1165.0,0,0,win
0,0,952.0,0,0,win
0,0,-344.0,0,0,lose
0,0,957.0,0,0,win
0,0,949.0,0,0,win
0,0,973.0,0,0,win
0,0,957.0,0,0,win
0,0,908.0,0,0,win
1,0,1165.0,0,0,win
1,0,1151.0,0,0,win
1,0,1131.0,0,0,win
0,0,950.0,0,0,win
1,0,1146.0,0,0,win
0,0,922.0,0,0,win
0,0,-270.0,0,0,lose
1,0,1154.0,0,0,win
0,0,937.0,0,0,win
0,0,944.0,0,0,win
0,0,-328.0,0,0,lose
1,0,1178.0,0,0,win
1,0,1139.0,0,0,win
0,0,-148.0,0,0,lose
1,0,1137.0,0,0,win
1,0,1161.0,0,0,win
1,0,1160.0,0,0,win
0,1,1148.0,0,1,win
1,0,1164.0,0,0,win
1,0,1171.0,0,0,win
1,0,1131.0,0,0,win
0,0,957.0,0,0,win
0,0,938.0,0,0,win
1,0,1157.0,0,0,win
0,0,939.0,0,0,win
0,0,939.0,0,0,win
0,0,965.0,0,0,win
1,0,1169.0,0,0,win
0,0,976.0,0,0,win
0,0,950.0,0,0,win
0,0,964.0,0,0,win
0,0,930.0,0,0,win
1,0,1148.0,0,0,win
1,0,1156.0,0,0,win
1,0,1126.0,0,0,win
1,0,78.0,0,0,lose
0,0,938.0,0,0,win
1,0,1145.0,0,0,win
1,0,1087.0,0,0,win
0,0,946.0,0,0,win
0,0,969.0,0,0,win
1,0,1132.0,0,0,win
0,0,-115.0,0,0,lose
0,0,924.0,0,0,win
0,0,947.0,0,0,win
1,0,1139.0,0,0,win
0,0,951.0,0,0,win
1,0,130.0,0,0,lose
0,0,948.0,0,0,win
1,0,1170.0,0,0,win
0,0,-197.0,0,0,lose
0,0,938.0,0,0,win
0,0,951.0,0,0,win
0,0,971.0,0,0,win
0,0,973.0,0,0,win
1,0,1134.0,0,0,win
0,0,-292.0,0,0,lose
0,0,902.0,0,0,win
1,0,1127.0,0,0,win
1,0,1132.0,0,0,win
0,0,941.0,0,0,win
0,0,-273.0,0,0,lose
0,0,932.0,0,0,win
1,0,1160.0,0,0,win
1,0,1147.0,0,0,win
1,0,1131.0,0,0,win
0,0,978.0,0,0,win
1,1,1287.0,0,1,win
0,0,897.0,0,0,win
0,0,907.0,0,0,win
1,0,1158.0,0,0,win
