Blue Eaten,Orange Eaten,Score,Seed,Vegan,Win/Lose
0,0,-204.0,0,0,lose
0,0,923.0,0,0,win
0,0,-259.0,0,0,lose
0,0,973.0,0,0,win
0,0,913.0,0,0,win
1,0,1153.0,0,1,win
0,0,969.0,0,0,win
0,0,931.0,0,0,win
0,0,896.0,0,0,win
0,0,957.0,0,0,win
0,0,909.0,0,0,win
0,0,918.0,0,0,win
0,0,-55.0,0,0,lose
0,0,954.0,0,0,win
0,0,954.0,0,0,win
0,0,973.0,0,0,win
0,1,1085.0,0,1,win
0,0,940.0,0,0,win
0,0,965.0,0,0,win
0,0,-322.0,0,0,lose
0,0,954.0,0,0,win
0,0,932.0,0,0,win
0,0,974.0,0,0,win
0,0,915.0,0,0,win
0,0,-108.0,0,0,lose
0,0,967.0,0,0,win
0,0,950.0,0,0,win
0,0,951.0,0,0,win
0,0,949.0,0,0,win
0,0,-105.0,0,0,lose
0,0,968.0,0,0,win
0,0,887.0,0,0,win
0,0,939.0,0,0,win
0,0,931.0,0,0,win
0,0,-73.0,0,0,lose
0,0,958.0,0,0,win
0,0,955.0,0,0,win
0,0,945.0,0,0,win
0,0,964.0,0,0,win
0,0,926.0,0,0,win
0,0,893.0,0,0,win
0,0,919.0,0,0,win
0,0,959.0,0,0,win
0,0,922.0,0,0,win
0,0,953.0,0,0,win
0,0,930.0,0,0,win
0,0,941.0,0,0,win
0,0,956.0,0,0,win
0,0,958.0,0,0,win
0,0,966.0,0,0,win
0,0,952.0,0,0,win
0,0,942.0,0,0,win
0,0,-389.0,0,0,lose
0,0,946.0,0,0,win
0,0,966.0,0,0,win
0,0,921.0,0,0,win
0,0,956.0,0,0,win
0,0,954.0,0,0,win
0,0,967.0,0,0,win
0,0,975.0,0,0,win
0,0,965.0,0,0,win
0,0,952.0,0,0,win
0,0,932.0,0,0,win
0,0,941.0,0,0,win
0,1,1152.0,0,1,win
0,0,927.0,0,0,win
0,0,968.0,0,0,win
0,0,951.0,0,0,win
0,0,943.0,0,0,win
0,0,967.0,0,0,win
0,0,947.0,0,0,win
0,0,943.0,0,0,win
0,0,952.0,0,0,win
0,0,954.0,0,0,win
0,0,920.0,0,0,win
0,0,944.0,0,0,win
0,0,943.0,0,0,win
0,0,943.0,0,0,win
0,0,952.0,0,0,win
0,0,937.0,0,0,win
0,0,954.0,0,0,win
0,0,941.0,0,0,win
0,0,956.0,0,0,win
0,0,953.0,0,0,win
0,0,959.0,0,0,win
0,0,948.0,0,0,win
0,0,952.0,0,0,win
0,0,944.0,0,0,win
0,0,946.0,0,0,win
0,0,946.0,0,0,win
0,0,-350.0,0,0,lose
0,0,952.0,0,0,win
0,0,-183.0,0,0,lose
0,0,947.0,0,0,win
0,0,972.0,0,0,win
0,1,1140.0,0,1,win
0,0,970.0,0,0,win
0,1,1141.0,0,1,win
0,0,959.0,0,0,win
0,0,927.0,0,0,win
0,0,949.0,0,0,win
0,0,-126.0,0,0,lose
0,0,915.0,0,0,win
0,0,924.0,0,0,win
0,0,961.0,0,0,win
0,0,956.0,0,0,win
1,0,1130.0,0,1,win
0,0,937.0,0,0,win
0,0,966.0,0,0,win
0,0,938.0,0,0,win
0,0,964.0,0,0,win
0,0,964.0,0,0,win
0,0,945.0,0,0,win
0,0,960.0,0,0,win
0,0,945.0,0,0,win
0,0,935.0,0,0,win
0,0,961.0,0,0,win
0,0,894.0,0,0,win
0,0,948.0,0,0,win
0,0,921.0,0,0,win
0,0,957.0,0,0,win
0,0,964.0,0,0,win
0,0,959.0,0,0,win
0,0,961.0,0,0,win
0,0,956.0,0,0,win
0,0,927.0,0,0,win
0,0,959.0,0,0,win
0,0,949.0,0,0,win
0,0,955.0,0,0,win
0,0,948.0,0,0,win
0,0,957.0,0,0,win
0,0,971.0,0,0,win
0,0,929.0,0,0,win
0,0,970.0,0,0,win
0,0,973.0,0,0,win
0,0,946.0,0,0,win
0,0,926.0,0,0,win
0,0,977.0,0,0,win
0,0,-92.0,0,0,lose
0,0,-296.0,0,0,lose
0,0,983.0,0,0,win
0,0,957.0,0,0,win
0,0,952.0,0,0,win
0,0,957.0,0,0,win
0,0,-138.0,0,0,lose
0,0,960.0,0,0,win
0,0,927.0,0,0,win
0,0,960.0,0,0,win
0,1,1058.0,0,1,win
0,0,965.0,0,0,win
0,0,956.0,0,0,win
0,0,948.0,0,0,win
0,0,975.0,0,0,win
0,0,942.0,0,0,win
0,0,932.0,0,0,win
0,0,919.0,0,0,win
0,0,959.0,0,0,win
0,0,946.0,0,0,win
0,0,962.0,0,0,win
0,0,934.0,0,0,win
0,0,961.0,0,0,win
0,0,938.0,0,0,win
0,0,951.0,0,0,win
0,0,951.0,0,0,win
0,0,942.0,0,0,win
0,0,944.0,0,0,win
0,0,896.0,0,0,win
0,0,940.0,0,0,win
0,0,958.0,0,0,win
0,0,932.0,0,0,win
0,0,924.0,0,0,win
0,0,969.0,0,0,win
0,0,961.0,0,0,win
0,0,962.0,0,0,win
0,0,958.0,0,0,win
0,0,943.0,0,0,win
0,0,957.0,0,0,win
0,0,956.0,0,0,win
0,0,914.0,0,0,win
0,0,949.0,0,0,win
0,0,965.0,0,0,win
0,0,934.0,0,0,win
0,0,959.0,0,0,win
0,0,949.0,0,0,win
0,0,944.0,0,0,win
0,0,953.0,0,0,win
0,0,932.0,0,0,win
0,0,956.0,0,0,win
0,0,952.0,0,0,win
0,0,966.0,0,0,win
0,0,930.0,0,0,win
0,0,959.0,0,0,win
0,0,947.0,0,0,win
0,0,964.0,0,0,win
0,0,963.0,0,0,win
0,0,946.0,0,0,win
0,0,959.0,0,0,win
0,0,966.0,0,0,win
0,0,950.0,0,0,win
0,0,-144.0,0,0,lose
0,0,921.0,0,0,win
0,0,920.0,0,0,win
0,0,976.0,0,0,win
0,0,959.0,0,0,win
0,0,953.0,0,0,win
0,0,957.0,0,0,win
0,0,950.0,0,0,win
0,0,960.0,0,0,win
0,0,959.0,0,0,win
0,0,911.0,0,0,win
0,0,948.0,0,0,win
0,0,954.0,0,0,win
0,0,956.0,0,0,win
0,0,-286.0,0,0,lose
0,0,949.0,0,0,win
0,0,925.0,0,0,win
0,0,969.0,0,0,win
0,0,967.0,0,0,win
0,0,944.0,0,0,win
0,0,-180.0,0,0,lose
0,0,945.0,0,0,win
0,0,956.0,0,0,win
0,0,959.0,0,0,win
0,0,970.0,0,0,win
0,0,945.0,0,0,win
0,0,936.0,0,0,win
0,0,964.0,0,0,win
0,0,947.0,0,0,win
0,0,938.0,0,0,win
0,0,963.0,0,0,win
0,0,963.0,0,0,win
0,0,972.0,0,0,win
0,1,1089.0,0,1,win
0,0,936.0,0,0,win
0,1,1151.0,0,1,win
0,0,963.0,0,0,win
0,0,957.0,0,0,win
0,0,856.0,0,0,win
0,0,961.0,0,0,win
0,0,923.0,0,0,win
0,0,966.0,0,0,win
0,0,948.0,0,0,win
0,0,923.0,0,0,win
0,0,964.0,0,0,win
0,0,962.0,0,0,win
0,0,948.0,0,0,win
0,0,950.0,0,0,win
0,0,938.0,0,0,win
0,0,946.0,0,0,win
0,0,968.0,0,0,win
0,0,945.0,0,0,win
0,0,958.0,0,0,win
0,0,965.0,0,0,win
0,0,966.0,0,0,win
0,0,928.0,0,0,win
0,0,961.0,0,0,win
0,0,951.0,0,0,win
0,0,940.0,0,0,win
0,0,960.0,0,0,win
0,0,931.0,0,0,win
0,0,962.0,0,0,win
0,0,954.0,0,0,win
0,0,915.0,0,0,win
0,0,947.0,0,0,win
0,0,-355.0,0,0,lose
0,0,969.0,0,0,win
0,0,-107.0,0,0,lose
0,0,932.0,0,0,win
0,0,971.0,0,0,win
0,0,937.0,0,0,win
0,0,-94.0,0,0,lose
0,0,951.0,0,0,win
0,0,951.0,0,0,win
0,0,947.0,0,0,win
0,0,958.0,0,0,win
0,0,962.0,0,0,win
0,0,951.0,0,0,win
0,0,957.0,0,0,win
0,1,1175.0,0,1,win
0,0,962.0,0,0,win
0,0,967.0,0,0,win
0,0,935.0,0,0,win
0,0,939.0,0,0,win
0,0,934.0,0,0,win
0,0,956.0,0,0,win
0,0,968.0,0,0,win
0,0,936.0,0,0,win
0,0,971.0,0,0,win
0,1,1142.0,0,1,win
0,0,952.0,0,0,win
0,0,971.0,0,0,win
0,0,968.0,0,0,win
0,0,915.0,0,0,win
0,0,969.0,0,0,win
0,0,939.0,0,0,win
0,0,973.0,0,0,win
0,0,960.0,0,0,win
0,0,944.0,0,0,win
0,0,960.0,0,0,win
0,0,903.0,0,0,win
0,0,-330.0,0,0,lose
0,0,963.0,0,0,win
0,0,980.0,0,0,win
0,0,949.0,0,0,win
0,0,932.0,0,0,win
0,0,936.0,0,0,win
0,0,961.0,0,0,win
0,0,959.0,0,0,win
0,0,985.0,0,0,win
0,0,959.0,0,0,win
0,0,955.0,0,0,win
0,0,964.0,0,0,win
0,0,955.0,0,0,win
0,0,923.0,0,0,win
0,0,920.0,0,0,win
0,0,947.0,0,0,win
0,0,-104.0,0,0,lose
0,0,950.0,0,0,win
0,0,954.0,0,0,win
0,0,926.0,0,0,win
0,0,955.0,0,0,win
0,0,956.0,0,0,win
0,0,869.0,0,0,win
0,0,913.0,0,0,win
0,0,952.0,0,0,win
0,0,969.0,0,0,win
0,0,964.0,0,0,win
0,0,934.0,0,0,win
0,0,978.0,0,0,win
0,0,957.0,0,0,win
0,0,965.0,0,0,win
0,0,947.0,0,0,win
0,0,968.0,0,0,win
0,0,-264.0,0,0,lose
0,0,955.0,0,0,win
0,0,959.0,0,0,win
0,1,1064.0,0,1,win
0,0,959.0,0,0,win
0,0,940.0,0,0,win
0,0,955.0,0,0,win
0,0,942.0,0,0,win
0,0,939.0,0,0,win
0,0,963.0,0,0,win
0,0,979.0,0,0,win
0,0,952.0,0,0,win
0,0,954.0,0,0,win
0,0,935.0,0,0,win
0,0,936.0,0,0,win
0,0,941.0,0,0,win
0,0,954.0,0,0,win
0,0,948.0,0,0,win
0,0,963.0,0,0,win
0,0,952.0,0,0,win
0,0,948.0,0,0,win
0,0,935.0,0,0,win
0,0,948.0,0,0,win
0,0,950.0,0,0,win
0,0,976.0,0,0,win
0,0,-271.0,0,0,lose
0,0,965.0,0,0,win
0,0,907.0,0,0,win
0,0,959.0,0,0,win
0,0,957.0,0,0,win
0,0,975.0,0,0,win
0,0,973.0,0,0,win
0,0,958.0,0,0,win
0,0,950.0,0,0,win
0,0,909.0,0,0,win
0,0,967.0,0,0,win
0,0,959.0,0,0,win
0,0,953.0,0,0,win
0,0,898.0,0,0,win
0,0,951.0,0,0,win
0,0,949.0,0,0,win
0,0,868.0,0,0,win
0,0,937.0,0,0,win
0,0,964.0,0,0,win
0,0,950.0,0,0,win
0,0,946.0,0,0,win
0,0,929.0,0,0,win
0,0,979.0,0,0,win
0,0,963.0,0,0,win
0,0,959.0,0,0,win
0,0,939.0,0,0,win
0,0,955.0,0,0,win
0,0,947.0,0,0,win
0,0,919.0,0,0,win
0,0,975.0,0,0,win
0,0,967.0,0,0,win
0,0,945.0,0,0,win
0,0,939.0,0,0,win
0,0,917.0,0,0,win
0,0,957.0,0,0,win
0,0,927.0,0,0,win
0,0,908.0,0,0,win
0,0,956.0,0,0,win
0,0,973.0,0,0,win
0,0,958.0,0,0,win
0,0,922.0,0,0,win
0,0,949.0,0,0,win
0,0,927.0,0,0,win
0,0,965.0,0,0,win
0,0,-280.0,0,0,lose
0,0,963.0,0,0,win
0,0,961.0,0,0,win
0,0,937.0,0,0,win
0,0,938.0,0,0,win
0,0,962.0,0,0,win
0,0,948.0,0,0,win
0,0,934.0,0,0,win
0,0,-58.0,0,0,lose
0,0,-312.0,0,0,lose
0,0,975.0,0,0,win
0,0,918.0,0,0,win
0,0,954.0,0,0,win
0,0,948.0,0,0,win
0,0,908.0,0,0,win
0,0,954.0,0,0,win
0,0,915.0,0,0,win
0,0,913.0,0,0,win
0,0,930.0,0,0,win
0,0,951.0,0,0,win
0,0,970.0,0,0,win
0,0,951.0,0,0,win
0,0,949.0,0,0,win
0,0,919.0,0,0,win
0,0,965.0,0,0,win
0,0,953.0,0,0,win
0,0,974.0,0,0,win
0,0,940.0,0,0,win
0,0,953.0,0,0,win
0,0,965.0,0,0,win
0,0,933.0,0,0,win
0,0,958.0,0,0,win
0,0,970.0,0,0,win
0,0,963.0,0,0,win
0,0,962.0,0,0,win
0,0,929.0,0,0,win
0,0,948.0,0,0,win
0,0,963.0,0,0,win
0,0,968.0,0,0,win
0,0,-196.0,0,0,lose
0,0,954.0,0,0,win
0,0,966.0,0,0,win
0,0,940.0,0,0,win
0,0,914.0,0,0,win
0,0,964.0,0,0,win
0,0,934.0,0,0,win
0,0,976.0,0,0,win
0,0,936.0,0,0,win
0,0,956.0,0,0,win
0,0,967.0,0,0,win
0,0,903.0,0,0,win
0,0,928.0,0,0,win
0,0,946.0,0,0,win
0,0,965.0,0,0,win
0,0,-72.0,0,0,lose
0,0,961.0,0,0,win
0,0,956.0,0,0,win
0,0,964.0,0,0,win
0,0,963.0,0,0,win
0,0,971.0,0,0,win
0,0,958.0,0,0,win
0,0,961.0,0,0,win
0,0,971.0,0,0,win
0,0,953.0,0,0,win
0,0,-403.0,0,0,lose
0,0,894.0,0,0,win
0,0,-408.0,0,0,lose
0,0,967.0,0,0,win
0,0,959.0,0,0,win
0,0,961.0,0,0,win
0,0,958.0,0,0,win
0,0,929.0,0,0,win
0,0,931.0,0,0,win
0,0,960.0,0,0,win
0,0,976.0,0,0,win
0,0,948.0,0,0,win
0,0,921.0,0,0,win
0,0,951.0,0,0,win
0,0,971.0,0,0,win
0,0,944.0,0,0,win
0,0,956.0,0,0,win
0,0,964.0,0,0,win
0,1,1099.0,0,1,win
0,0,961.0,0,0,win
0,0,956.0,0,0,win
0,0,-309.0,0,0,lose
0,0,967.0,0,0,win
0,0,925.0,0,0,win
0,0,941.0,0,0,win
0,0,967.0,0,0,win
0,0,945.0,0,0,win
0,0,961.0,0,0,win
0,0,950.0,0,0,win
0,0,935.0,0,0,win
0,0,958.0,0,0,win
0,0,-82.0,0,0,lose
0,0,947.0,0,0,win
0,0,964.0,0,0,win
0,0,967.0,0,0,win
0,0,958.0,0,0,win
0,0,949.0,0,0,win
0,0,945.0,0,0,win
0,0,939.0,0,0,win
0,0,960.0,0,0,win
0,0,960.0,0,0,win
0,0,963.0,0,0,win
0,0,901.0,0,0,win
0,0,941.0,0,0,win
0,0,954.0,0,0,win
0,0,910.0,0,0,win
0,0,955.0,0,0,win
0,0,964.0,0,0,win
0,0,974.0,0,0,win
0,0,896.0,0,0,win
0,0,-310.0,0,0,lose
0,0,946.0,0,0,win
0,0,905.0,0,0,win
0,0,938.0,0,0,win
0,0,967.0,0,0,win
0,0,926.0,0,0,win
0,0,964.0,0,0,win
0,0,964.0,0,0,win
0,0,952.0,0,0,win
0,0,945.0,0,0,win
0,0,865.0,0,0,win
0,0,966.0,0,0,win
0,0,947.0,0,0,win
0,0,970.0,0,0,win
0,0,964.0,0,0,win
0,0,943.0,0,0,win
0,0,965.0,0,0,win
0,0,925.0,0,0,win
0,1,1100.0,0,1,win
0,0,930.0,0,0,win
0,0,930.0,0,0,win
0,0,953.0,0,0,win
0,0,924.0,0,0,win
0,0,967.0,0,0,win
0,0,966.0,0,0,win
0,0,975.0,0,0,win
0,0,950.0,0,0,win
0,0,936.0,0,0,win
0,0,956.0,0,0,win
0,0,972.0,0,0,win
0,0,957.0,0,0,win
0,0,-127.0,0,0,lose
0,0,965.0,0,0,win
0,0,966.0,0,0,win
0,0,912.0,0,0,win
0,0,937.0,0,0,win
0,0,966.0,0,0,win
0,0,922.0,0,0,win
0,0,973.0,0,0,win
0,0,959.0,0,0,win
0,0,970.0,0,0,win
0,0,-118.0,0,0,lose
0,0,957.0,0,0,win
0,0,953.0,0,0,win
0,0,974.0,0,0,win
0,0,965.0,0,0,win
0,0,962.0,0,0,win
0,0,963.0,0,0,win
0,0,896.0,0,0,win
0,0,956.0,0,0,win
0,0,937.0,0,0,win
0,0,968.0,0,0,win
0,0,963.0,0,0,win
0,0,948.0,0,0,win
0,0,936.0,0,0,win
0,0,947.0,0,0,win
0,0,959.0,0,0,win
0,0,943.0,0,0,win
0,0,943.0,0,0,win
0,0,953.0,0,0,win
0,0,929.0,0,0,win
0,0,961.0,0,0,win
0,0,900.0,0,0,win
0,0,951.0,0,0,win
0,0,963.0,0,0,win
0,0,964.0,0,0,win
0,0,956.0,0,0,win
0,0,-139.0,0,0,lose
0,1,1164.0,0,1,win
0,0,928.0,0,0,win
0,0,968.0,0,0,win
0,0,970.0,0,0,win
0,0,961.0,0,0,win
0,0,956.0,0,0,win
0,0,940.0,0,0,win
0,0,979.0,0,0,win
0,0,931.0,0,0,win
0,0,-86.0,0,0,lose
0,0,907.0,0,0,win
0,0,-122.0,0,0,lose
0,0,932.0,0,0,win
0,0,976.0,0,0,win
0,0,960.0,0,0,win
0,0,966.0,0,0,win
0,0,975.0,0,0,win
0,0,951.0,0,0,win
0,0,956.0,0,0,win
0,0,953.0,0,0,win
0,0,961.0,0,0,win
0,0,944.0,0,0,win
0,0,970.0,0,0,win
0,0,948.0,0,0,win
0,0,943.0,0,0,win
0,0,-377.0,0,0,lose
0,0,948.0,0,0,win
0,0,931.0,0,0,win
0,0,956.0,0,0,win
0,0,910.0,0,0,win
0,0,956.0,0,0,win
0,0,952.0,0,0,win
0,0,954.0,0,0,win
0,0,-408.0,0,0,lose
0,0,957.0,0,0,win
0,0,972.0,0,0,win
0,0,959.0,0,0,win
0,0,-405.0,0,0,lose
0,0,-53.0,0,0,lose
0,0,-118.0,0,0,lose
0,0,943.0,0,0,win
0,0,938.0,0,0,win
0,0,958.0,0,0,win
0,0,954.0,0,0,win
0,0,949.0,0,0,win
0,0,971.0,0,0,win
0,0,946.0,0,0,win
0,0,957.0,0,0,win
0,0,958.0,0,0,win
0,0,952.0,0,0,win
0,0,943.0,0,0,win
0,0,948.0,0,0,win
0,0,955.0,0,0,win
0,0,931.0,0,0,win
0,0,948.0,0,0,win
0,0,966.0,0,0,win
0,0,972.0,0,0,win
0,0,918.0,0,0,win
0,0,963.0,0,0,win
0,0,976.0,0,0,win
0,0,960.0,0,0,win
0,0,964.0,0,0,win
0,0,954.0,0,0,win
0,0,928.0,0,0,win
0,0,954.0,0,0,win
0,0,934.0,0,0,win
0,0,910.0,0,0,win
0,0,948.0,0,0,win
0,0,977.0,0,0,win
0,0,967.0,0,0,win
0,0,967.0,0,0,win
0,0,965.0,0,0,win
0,0,966.0,0,0,win
0,0,965.0,0,0,win
0,1,1157.0,0,1,win
0,0,969.0,0,0,win
0,0,906.0,0,0,win
0,0,-78.0,0,0,lose
0,0,881.0,0,0,win
0,0,930.0,0,0,win
0,0,972.0,0,0,win
0,0,963.0,0,0,win
0,0,938.0,0,0,win
0,0,968.0,0,0,win
0,0,947.0,0,0,win
0,0,886.0,0,0,win
0,0,945.0,0,0,win
0,0,960.0,0,0,win
0,0,944.0,0,0,win
0,0,944.0,0,0,win
0,0,939.0,0,0,win
0,0,962.0,0,0,win
0,0,956.0,0,0,win
0,0,966.0,0,0,win
0,0,952.0,0,0,win
0,0,955.0,0,0,win
0,0,951.0,0,0,win
0,0,970.0,0,0,win
0,1,1155.0,0,1,win
0,0,952.0,0,0,win
0,0,964.0,0,0,win
0,0,-96.0,0,0,lose
0,0,962.0,0,0,win
0,0,975.0,0,0,win
0,0,918.0,0,0,win
0,0,903.0,0,0,win
1,0,1145.0,0,1,win
0,0,983.0,0,0,win
0,0,978.0,0,0,win
0,0,969.0,0,0,win
0,0,958.0,0,0,win
0,0,967.0,0,0,win
0,0,956.0,0,0,win
0,0,972.0,0,0,win
0,0,947.0,0,0,win
0,0,921.0,0,0,win
0,0,947.0,0,0,win
0,0,961.0,0,0,win
0,0,944.0,0,0,win
0,0,-81.0,0,0,lose
0,0,935.0,0,0,win
0,0,959.0,0,0,win
0,0,963.0,0,0,win
0,0,970.0,0,0,win
0,0,947.0,0,0,win
0,0,953.0,0,0,win
0,0,953.0,0,0,win
0,0,961.0,0,0,win
0,0,935.0,0,0,win
0,0,976.0,0,0,win
0,0,967.0,0,0,win
0,0,948.0,0,0,win
0,0,834.0,0,0,win
0,0,936.0,0,0,win
0,0,958.0,0,0,win
0,0,940.0,0,0,win
0,0,938.0,0,0,win
0,0,971.0,0,0,win
0,0,958.0,0,0,win
0,0,952.0,0,0,win
0,0,954.0,0,0,win
0,0,938.0,0,0,win
0,0,968.0,0,0,win
0,0,932.0,0,0,win
0,0,972.0,0,0,win
0,0,961.0,0,0,win
0,0,948.0,0,0,win
0,0,956.0,0,0,win
0,0,-112.0,0,0,lose
0,0,937.0,0,0,win
0,0,954.0,0,0,win
0,0,967.0,0,0,win
0,0,967.0,0,0,win
0,0,978.0,0,0,win
0,0,940.0,0,0,win
0,0,917.0,0,0,win
0,0,933.0,0,0,win
0,0,972.0,0,0,win
0,0,947.0,0,0,win
0,0,942.0,0,0,win
0,0,953.0,0,0,win
0,0,922.0,0,0,win
0,0,954.0,0,0,win
0,0,960.0,0,0,win
0,0,959.0,0,0,win
0,0,947.0,0,0,win
0,0,-282.0,0,0,lose
0,0,967.0,0,0,win
0,0,-344.0,0,0,lose
0,0,933.0,0,0,win
0,0,975.0,0,0,win
0,0,962.0,0,0,win
0,0,953.0,0,0,win
0,0,953.0,0,0,win
0,0,948.0,0,0,win
0,0,946.0,0,0,win
0,0,957.0,0,0,win
0,0,941.0,0,0,win
0,0,948.0,0,0,win
0,0,969.0,0,0,win
0,0,920.0,0,0,win
0,1,1116.0,0,1,win
0,0,945.0,0,0,win
0,0,944.0,0,0,win
0,0,940.0,0,0,win
0,0,924.0,0,0,win
0,0,973.0,0,0,win
0,0,971.0,0,0,win
0,0,961.0,0,0,win
0,0,941.0,0,0,win
0,0,957.0,0,0,win
0,0,-251.0,0,0,lose
0,0,962.0,0,0,win
0,0,933.0,0,0,win
0,0,-253.0,0,0,lose
0,0,954.0,0,0,win
0,0,941.0,0,0,win
0,0,869.0,0,0,win
0,0,963.0,0,0,win
0,0,-58.0,0,0,lose
0,0,924.0,0,0,win
0,0,973.0,0,0,win
0,0,970.0,0,0,win
0,0,932.0,0,0,win
0,0,931.0,0,0,win
0,0,962.0,0,0,win
0,0,961.0,0,0,win
0,0,983.0,0,0,win
0,0,951.0,0,0,win
0,0,937.0,0,0,win
0,0,956.0,0,0,win
0,0,955.0,0,0,win
0,0,937.0,0,0,win
1,0,1145.0,0,1,win
0,0,949.0,0,0,win
0,0,952.0,0,0,win
0,0,964.0,0,0,win
0,0,965.0,0,0,win
0,0,968.0,0,0,win
0,0,938.0,0,0,win
0,0,940.0,0,0,win
0,0,933.0,0,0,win
0,0,941.0,0,0,win
0,0,928.0,0,0,win
0,0,965.0,0,0,win
0,0,971.0,0,0,win
0,0,969.0,0,0,win
0,0,959.0,0,0,win
0,0,944.0,0,0,win
0,0,938.0,0,0,win
0,1,1144.0,0,1,win
0,0,952.0,0,0,win
0,0,897.0,0,0,win
0,0,958.0,0,0,win
0,0,949.0,0,0,win
0,0,966.0,0,0,win
0,0,951.0,0,0,win
0,0,970.0,0,0,win
0,0,952.0,0,0,win
0,0,943.0,0,0,win
0,0,-339.0,0,0,lose
0,0,919.0,0,0,win
0,0,903.0,0,0,win
0,0,-385.0,0,0,lose
0,0,939.0,0,0,win
0,0,951.0,0,0,win
0,0,952.0,0,0,win
0,0,951.0,0,0,win
0,0,953.0,0,0,win
0,0,953.0,0,0,win
0,0,936.0,0,0,win
0,0,966.0,0,0,win
0,0,946.0,0,0,win
0,0,917.0,0,0,win
0,0,936.0,0,0,win
0,0,950.0,0,0,win
0,0,918.0,0,0,win
0,0,962.0,0,0,win
0,0,952.0,0,0,win
0,0,960.0,0,0,win
0,0,955.0,0,0,win
0,0,951.0,0,0,win
0,0,954.0,0,0,win
0,0,965.0,0,0,win
0,0,949.0,0,0,win
0,0,943.0,0,0,win
0,0,921.0,0,0,win
0,0,918.0,0,0,win
0,0,961.0,0,0,win
0,0,942.0,0,0,win
0,0,977.0,0,0,win
