Blue Eaten,Orange Eaten,Score,Seed,Vegan,Win/Lose
0,0,907.0,0,0,win
0,0,970.0,0,0,win
0,0,982.0,0,0,win
0,0,943.0,0,0,win
0,0,951.0,0,0,win
0,0,967.0,0,0,win
0,0,976.0,0,0,win
0,0,963.0,0,0,win
0,0,943.0,0,0,win
0,1,1119.0,0,1,win
0,0,921.0,0,0,win
0,0,965.0,0,0,win
0,0,-83.0,0,0,lose
0,0,969.0,0,0,win
0,0,972.0,0,0,win
0,0,962.0,0,0,win
0,0,946.0,0,0,win
0,0,950.0,0,0,win
0,0,962.0,0,0,win
0,0,958.0,0,0,win
0,0,975.0,0,0,win
0,0,976.0,0,0,win
0,0,943.0,0,0,win
0,0,959.0,0,0,win
0,0,927.0,0,0,win
0,0,955.0,0,0,win
0,0,975.0,0,0,win
0,0,962.0,0,0,win
0,0,974.0,0,0,win
0,0,972.0,0,0,win
0,0,972.0,0,0,win
0,0,927.0,0,0,win
0,0,931.0,0,0,win
1,0,1108.0,0,1,win
0,0,946.0,0,0,win
0,0,967.0,0,0,win
0,0,968.0,0,0,win
0,0,940.0,0,0,win
0,0,960.0,0,0,win
0,0,-85.0,0,0,lose
0,0,973.0,0,0,win
0,0,927.0,0,0,win
0,0,947.0,0,0,win
0,0,969.0,0,0,win
0,0,974.0,0,0,win
0,0,971.0,0,0,win
0,0,957.0,0,0,win
0,0,959.0,0,0,win
0,0,979.0,0,0,win
0,0,924.0,0,0,win
0,0,977.0,0,0,win
0,0,985.0,0,0,win
0,0,977.0,0,0,win
0,0,909.0,0,0,win
0,0,971.0,0,0,win
0,0,969.0,0,0,win
0,0,939.0,0,0,win
0,0,981.0,0,0,win
0,0,957.0,0,0,win
0,0,941.0,0,0,win
0,0,953.0,0,0,win
0,0,967.0,0,0,win
0,0,935.0,0,0,win
0,0,969.0,0,0,win
0,0,964.0,0,0,win
0,0,953.0,0,0,win
0,0,960.0,0,0,win
0,0,962.0,0,0,win
0,0,925.0,0,0,win
0,0,955.0,0,0,win
0,0,925.0,0,0,win
0,0,982.0,0,0,win
0,0,972.0,0,0,win
0,0,972.0,0,0,win
0,0,940.0,0,0,win
0,0,977.0,0,0,win
0,0,967.0,0,0,win
0,0,977.0,0,0,win
0,0,-248.0,0,0,lose
0,0,938.0,0,0,win
0,0,962.0,0,0,win
0,0,967.0,0,0,win
0,0,971.0,0,0,win
0,0,970.0,0,0,win
0,0,980.0,0,0,win
0,0,951.0,0,0,win
0,0,952.0,0,0,win
0,0,962.0,0,0,win
0,0,953.0,0,0,win
0,0,963.0,0,0,win
0,0,976.0,0,0,win
0,0,962.0,0,0,win
0,0,953.0,0,0,win
0,0,977.0,0,0,win
0,0,960.0,0,0,win
0,0,909.0,0,0,win
0,0,952.0,0,0,win
0,0,974.0,0,0,win
0,0,959.0,0,0,win
0,0,973.0,0,0,win
0,0,935.0,0,0,win
0,0,932.0,0,0,win
0,0,924.0,0,0,win
0,0,959.0,0,0,win
0,0,942.0,0,0,win
0,0,928.0,0,0,win
0,0,925.0,0,0,win
0,0,938.0,0,0,win
0,0,943.0,0,0,win
0,0,957.0,0,0,win
0,0,932.0,0,0,win
0,0,955.0,0,0,win
0,0,967.0,0,0,win
0,0,952.0,0,0,win
0,0,970.0,0,0,win
0,0,978.0,0,0,win
0,0,960.0,0,0,win
0,0,951.0,0,0,win
0,0,971.0,0,0,win
0,0,950.0,0,0,win
0,0,968.0,0,0,win
0,0,902.0,0,0,win
0,0,960.0,0,0,win
0,0,968.0,0,0,win
0,0,978.0,0,0,win
0,0,-221.0,0,0,lose
0,0,953.0,0,0,win
0,0,969.0,0,0,win
0,0,919.0,0,0,win
0,0,964.0,0,0,win
0,0,958.0,0,0,win
0,0,966.0,0,0,win
0,0,955.0,0,0,win
0,0,962.0,0,0,win
0,0,940.0,0,0,win
0,0,939.0,0,0,win
0,0,955.0,0,0,win
0,0,975.0,0,0,win
0,0,961.0,0,0,win
0,0,962.0,0,0,win
0,0,945.0,0,0,win
0,0,970.0,0,0,win
0,0,954.0,0,0,win
0,0,976.0,0,0,win
0,0,-281.0,0,0,lose
0,0,906.0,0,0,win
0,0,960.0,0,0,win
0,0,952.0,0,0,win
0,0,972.0,0,0,win
0,0,981.0,0,0,win
0,0,961.0,0,0,win
0,0,940.0,0,0,win
0,0,963.0,0,0,win
0,0,950.0,0,0,win
0,0,948.0,0,0,win
0,0,977.0,0,0,win
0,0,960.0,0,0,win
0,0,960.0,0,0,win
0,0,949.0,0,0,win
0,0,963.0,0,0,win
0,0,938.0,0,0,win
0,0,939.0,0,0,win
0,0,949.0,0,0,win
0,0,981.0,0,0,win
0,0,959.0,0,0,win
0,0,964.0,0,0,win
0,0,971.0,0,0,win
0,0,953.0,0,0,win
0,0,953.0,0,0,win
0,0,941.0,0,0,win
0,0,936.0,0,0,win
0,0,-108.0,0,0,lose
0,0,952.0,0,0,win
0,0,961.0,0,0,win
0,0,949.0,0,0,win
0,0,969.0,0,0,win
0,0,955.0,0,0,win
0,0,948.0,0,0,win
0,0,969.0,0,0,win
0,0,953.0,0,0,win
0,0,958.0,0,0,win
0,0,924.0,0,0,win
0,0,965.0,0,0,win
0,0,970.0,0,0,win
0,0,952.0,0,0,win
0,0,961.0,0,0,win
0,0,944.0,0,0,win
0,0,919.0,0,0,win
0,0,953.0,0,0,win
0,0,963.0,0,0,win
0,0,925.0,0,0,win
0,0,950.0,0,0,win
0,0,956.0,0,0,win
0,0,956.0,0,0,win
0,0,972.0,0,0,win
0,0,980.0,0,0,win
0,0,966.0,0,0,win
0,0,957.0,0,0,win
0,0,958.0,0,0,win
0,0,931.0,0,0,win
0,0,964.0,0,0,win
0,0,952.0,0,0,win
0,0,932.0,0,0,win
0,0,960.0,0,0,win
0,0,966.0,0,0,win
0,0,983.0,0,0,win
0,0,963.0,0,0,win
0,0,954.0,0,0,win
0,0,950.0,0,0,win
0,0,962.0,0,0,win
0,0,951.0,0,0,win
0,0,968.0,0,0,win
0,0,948.0,0,0,win
0,0,969.0,0,0,win
0,0,957.0,0,0,win
0,0,953.0,0,0,win
0,0,968.0,0,0,win
0,0,973.0,0,0,win
0,0,978.0,0,0,win
0,0,972.0,0,0,win
0,0,972.0,0,0,win
0,0,964.0,0,0,win
0,0,957.0,0,0,win
0,0,-325.0,0,0,lose
0,0,935.0,0,0,win
0,0,967.0,0,0,win
0,0,970.0,0,0,win
0,0,974.0,0,0,win
0,0,962.0,0,0,win
0,0,956.0,0,0,win
0,0,955.0,0,0,win
0,0,967.0,0,0,win
0,0,939.0,0,0,win
0,0,940.0,0,0,win
0,0,971.0,0,0,win
0,0,948.0,0,0,win
0,0,945.0,0,0,win
0,0,973.0,0,0,win
0,0,973.0,0,0,win
0,0,933.0,0,0,win
0,0,963.0,0,0,win
0,0,962.0,0,0,win
0,0,975.0,0,0,win
0,0,969.0,0,0,win
0,0,945.0,0,0,win
0,0,945.0,0,0,win
0,0,978.0,0,0,win
0,0,926.0,0,0,win
0,0,952.0,0,0,win
0,0,955.0,0,0,win
0,0,915.0,0,0,win
0,0,952.0,0,0,win
0,0,981.0,0,0,win
0,0,-342.0,0,0,lose
0,0,959.0,0,0,win
0,0,946.0,0,0,win
0,0,970.0,0,0,win
0,0,957.0,0,0,win
0,0,957.0,0,0,win
0,0,-67.0,0,0,lose
0,0,965.0,0,0,win
0,0,945.0,0,0,win
0,0,944.0,0,0,win
0,0,943.0,0,0,win
0,0,977.0,0,0,win
0,0,972.0,0,0,win
0,0,952.0,0,0,win
0,0,932.0,0,0,win
0,0,955.0,0,0,win
0,0,-148.0,0,0,lose
0,0,962.0,0,0,win
0,0,963.0,0,0,win
0,0,-190.0,0,0,lose
0,0,968.0,0,0,win
0,0,954.0,0,0,win
0,0,958.0,0,0,win
0,0,965.0,0,0,win
0,0,964.0,0,0,win
0,0,934.0,0,0,win
0,0,934.0,0,0,win
0,0,982.0,0,0,win
0,0,967.0,0,0,win
0,0,973.0,0,0,win
0,0,979.0,0,0,win
0,0,961.0,0,0,win
0,0,959.0,0,0,win
0,0,967.0,0,0,win
0,0,939.0,0,0,win
0,0,916.0,0,0,win
0,0,977.0,0,0,win
0,0,962.0,0,0,win
0,0,968.0,0,0,win
0,0,956.0,0,0,win
0,0,953.0,0,0,win
0,0,971.0,0,0,win
0,0,979.0,0,0,win
0,0,956.0,0,0,win
0,0,970.0,0,0,win
0,0,951.0,0,0,win
0,0,941.0,0,0,win
0,0,961.0,0,0,win
0,0,963.0,0,0,win
0,0,965.0,0,0,win
0,0,959.0,0,0,win
0,0,969.0,0,0,win
0,0,966.0,0,0,win
0,0,959.0,0,0,win
0,0,919.0,0,0,win
0,0,971.0,0,0,win
0,0,953.0,0,0,win
0,0,910.0,0,0,win
0,0,959.0,0,0,win
0,0,958.0,0,0,win
0,0,954.0,0,0,win
0,0,962.0,0,0,win
0,0,970.0,0,0,win
0,0,965.0,0,0,win
0,0,975.0,0,0,win
0,0,943.0,0,0,win
0,0,947.0,0,0,win
0,0,960.0,0,0,win
0,0,-78.0,0,0,lose
0,0,950.0,0,0,win
0,0,937.0,0,0,win
0,0,952.0,0,0,win
0,0,960.0,0,0,win
0,0,960.0,0,0,win
0,0,970.0,0,0,win
0,0,944.0,0,0,win
0,0,948.0,0,0,win
0,0,967.0,0,0,win
0,0,959.0,0,0,win
0,0,958.0,0,0,win
0,0,920.0,0,0,win
0,0,956.0,0,0,win
0,0,955.0,0,0,win
0,0,911.0,0,0,win
0,0,913.0,0,0,win
0,0,981.0,0,0,win
0,0,883.0,0,0,win
0,0,928.0,0,0,win
0,0,943.0,0,0,win
0,0,970.0,0,0,win
0,0,960.0,0,0,win
0,0,949.0,0,0,win
0,0,931.0,0,0,win
0,0,961.0,0,0,win
0,0,949.0,0,0,win
0,0,964.0,0,0,win
0,0,937.0,0,0,win
0,0,958.0,0,0,win
0,0,966.0,0,0,win
0,0,961.0,0,0,win
0,0,924.0,0,0,win
0,0,952.0,0,0,win
0,0,961.0,0,0,win
0,0,951.0,0,0,win
0,0,977.0,0,0,win
0,0,965.0,0,0,win
0,0,962.0,0,0,win
0,0,963.0,0,0,win
0,0,-44.0,0,0,lose
0,0,971.0,0,0,win
0,0,977.0,0,0,win
1,0,1125.0,0,1,win
0,0,965.0,0,0,win
0,0,952.0,0,0,win
0,0,933.0,0,0,win
0,0,917.0,0,0,win
0,0,944.0,0,0,win
0,0,985.0,0,0,win
0,0,979.0,0,0,win
0,0,949.0,0,0,win
0,0,-91.0,0,0,lose
0,0,941.0,0,0,win
0,0,973.0,0,0,win
0,0,-81.0,0,0,lose
0,0,950.0,0,0,win
0,0,965.0,0,0,win
0,0,960.0,0,0,win
0,0,943.0,0,0,win
0,0,-285.0,0,0,lose
0,0,974.0,0,0,win
0,0,972.0,0,0,win
0,0,959.0,0,0,win
0,0,967.0,0,0,win
0,0,927.0,0,0,win
0,0,971.0,0,0,win
0,0,976.0,0,0,win
0,0,979.0,0,0,win
0,0,964.0,0,0,win
0,0,926.0,0,0,win
0,0,955.0,0,0,win
0,0,975.0,0,0,win
0,0,960.0,0,0,win
0,0,969.0,0,0,win
0,0,915.0,0,0,win
0,0,961.0,0,0,win
0,0,-234.0,0,0,lose
0,0,953.0,0,0,win
0,0,958.0,0,0,win
0,0,948.0,0,0,win
0,0,961.0,0,0,win
0,0,982.0,0,0,win
0,0,978.0,0,0,win
0,0,960.0,0,0,win
0,0,968.0,0,0,win
0,0,963.0,0,0,win
0,0,965.0,0,0,win
0,0,977.0,0,0,win
0,0,955.0,0,0,win
0,0,956.0,0,0,win
0,0,956.0,0,0,win
0,0,918.0,0,0,win
0,0,945.0,0,0,win
0,0,966.0,0,0,win
0,0,-88.0,0,0,lose
0,0,963.0,0,0,win
0,0,948.0,0,0,win
0,0,948.0,0,0,win
0,0,957.0,0,0,win
0,0,965.0,0,0,win
0,0,954.0,0,0,win
0,0,897.0,0,0,win
0,0,965.0,0,0,win
0,0,962.0,0,0,win
0,0,942.0,0,0,win
0,0,981.0,0,0,win
0,0,957.0,0,0,win
0,0,968.0,0,0,win
0,0,969.0,0,0,win
0,0,968.0,0,0,win
0,0,887.0,0,0,win
0,0,947.0,0,0,win
0,0,987.0,0,0,win
0,0,950.0,0,0,win
0,0,943.0,0,0,win
0,0,944.0,0,0,win
0,0,956.0,0,0,win
0,0,974.0,0,0,win
0,0,946.0,0,0,win
0,0,962.0,0,0,win
0,0,956.0,0,0,win
0,0,943.0,0,0,win
0,0,-157.0,0,0,lose
0,0,945.0,0,0,win
0,0,961.0,0,0,win
0,0,-346.0,0,0,lose
0,0,975.0,0,0,win
0,0,964.0,0,0,win
0,0,974.0,0,0,win
0,0,954.0,0,0,win
0,0,967.0,0,0,win
0,0,941.0,0,0,win
0,0,873.0,0,0,win
0,0,943.0,0,0,win
0,0,962.0,0,0,win
0,0,981.0,0,0,win
0,0,979.0,0,0,win
0,0,977.0,0,0,win
0,0,948.0,0,0,win
0,0,953.0,0,0,win
0,0,946.0,0,0,win
0,0,959.0,0,0,win
0,0,947.0,0,0,win
0,0,967.0,0,0,win
0,0,951.0,0,0,win
0,0,944.0,0,0,win
0,0,965.0,0,0,win
0,0,955.0,0,0,win
0,0,978.0,0,0,win
0,0,970.0,0,0,win
0,0,967.0,0,0,win
0,0,968.0,0,0,win
0,0,974.0,0,0,win
0,0,957.0,0,0,win
0,0,-322.0,0,0,lose
0,0,942.0,0,0,win
0,0,958.0,0,0,win
0,0,964.0,0,0,win
0,0,941.0,0,0,win
0,0,949.0,0,0,win
0,0,960.0,0,0,win
0,0,958.0,0,0,win
0,0,959.0,0,0,win
0,0,-314.0,0,0,lose
0,0,971.0,0,0,win
0,0,946.0,0,0,win
0,0,929.0,0,0,win
0,0,884.0,0,0,win
0,0,962.0,0,0,win
0,0,962.0,0,0,win
0,0,960.0,0,0,win
0,0,987.0,0,0,win
0,0,941.0,0,0,win
0,0,964.0,0,0,win
0,0,980.0,0,0,win
0,0,946.0,0,0,win
0,0,953.0,0,0,win
0,0,970.0,0,0,win
0,0,-160.0,0,0,lose
0,0,963.0,0,0,win
0,0,949.0,0,0,win
0,0,962.0,0,0,win
0,0,974.0,0,0,win
0,0,953.0,0,0,win
0,0,974.0,0,0,win
0,0,966.0,0,0,win
0,0,950.0,0,0,win
0,0,949.0,0,0,win
0,0,956.0,0,0,win
0,0,952.0,0,0,win
0,0,955.0,0,0,win
0,0,961.0,0,0,win
0,0,947.0,0,0,win
0,0,961.0,0,0,win
0,0,945.0,0,0,win
0,0,982.0,0,0,win
0,0,959.0,0,0,win
0,0,969.0,0,0,win
0,0,935.0,0,0,win
0,0,965.0,0,0,win
0,0,974.0,0,0,win
0,0,975.0,0,0,win
0,0,960.0,0,0,win
0,0,969.0,0,0,win
0,0,945.0,0,0,win
0,0,962.0,0,0,win
0,0,961.0,0,0,win
0,0,958.0,0,0,win
0,0,966.0,0,0,win
0,0,948.0,0,0,win
0,0,959.0,0,0,win
0,0,941.0,0,0,win
0,0,959.0,0,0,win
0,0,967.0,0,0,win
0,0,882.0,0,0,win
0,0,952.0,0,0,win
0,0,938.0,0,0,win
0,0,956.0,0,0,win
0,0,950.0,0,0,win
0,0,960.0,0,0,win
0,0,922.0,0,0,win
0,0,956.0,0,0,win
0,0,959.0,0,0,win
0,0,952.0,0,0,win
0,0,977.0,0,0,win
0,0,952.0,0,0,win
0,0,958.0,0,0,win
0,0,956.0,0,0,win
0,0,979.0,0,0,win
0,0,978.0,0,0,win
0,0,961.0,0,0,win
0,0,944.0,0,0,win
0,0,919.0,0,0,win
0,0,977.0,0,0,win
0,0,973.0,0,0,win
0,0,970.0,0,0,win
0,0,978.0,0,0,win
0,0,969.0,0,0,win
0,0,987.0,0,0,win
0,0,953.0,0,0,win
0,0,933.0,0,0,win
0,0,948.0,0,0,win
0,0,942.0,0,0,win
0,0,962.0,0,0,win
0,0,953.0,0,0,win
0,0,974.0,0,0,win
0,0,962.0,0,0,win
0,0,961.0,0,0,win
0,0,966.0,0,0,win
0,0,939.0,0,0,win
0,0,972.0,0,0,win
0,0,941.0,0,0,win
0,0,952.0,0,0,win
0,0,973.0,0,0,win
0,0,951.0,0,0,win
0,0,974.0,0,0,win
0,0,960.0,0,0,win
0,0,-333.0,0,0,lose
0,0,956.0,0,0,win
0,0,898.0,0,0,win
0,0,948.0,0,0,win
0,0,952.0,0,0,win
0,0,941.0,0,0,win
0,0,965.0,0,0,win
0,0,950.0,0,0,win
0,0,959.0,0,0,win
0,0,959.0,0,0,win
0,0,948.0,0,0,win
0,0,970.0,0,0,win
0,0,915.0,0,0,win
0,0,958.0,0,0,win
0,0,981.0,0,0,win
0,0,932.0,0,0,win
0,0,-64.0,0,0,lose
0,0,961.0,0,0,win
0,0,965.0,0,0,win
0,0,956.0,0,0,win
0,0,-296.0,0,0,lose
0,0,946.0,0,0,win
0,0,922.0,0,0,win
0,0,945.0,0,0,win
0,0,966.0,0,0,win
0,0,964.0,0,0,win
0,0,957.0,0,0,win
0,0,979.0,0,0,win
0,0,933.0,0,0,win
0,0,953.0,0,0,win
0,0,958.0,0,0,win
0,0,928.0,0,0,win
0,0,910.0,0,0,win
0,0,958.0,0,0,win
0,0,949.0,0,0,win
0,0,955.0,0,0,win
0,0,941.0,0,0,win
0,0,947.0,0,0,win
0,0,946.0,0,0,win
0,0,937.0,0,0,win
0,0,934.0,0,0,win
0,0,965.0,0,0,win
0,0,943.0,0,0,win
0,0,960.0,0,0,win
0,0,968.0,0,0,win
0,0,977.0,0,0,win
0,0,938.0,0,0,win
0,0,982.0,0,0,win
0,0,975.0,0,0,win
0,0,960.0,0,0,win
0,0,975.0,0,0,win
0,0,971.0,0,0,win
0,0,947.0,0,0,win
0,0,957.0,0,0,win
0,0,951.0,0,0,win
0,0,973.0,0,0,win
0,0,935.0,0,0,win
0,0,954.0,0,0,win
0,0,966.0,0,0,win
0,0,939.0,0,0,win
0,0,943.0,0,0,win
0,0,964.0,0,0,win
0,0,953.0,0,0,win
0,0,954.0,0,0,win
0,0,970.0,0,0,win
0,0,945.0,0,0,win
0,0,935.0,0,0,win
0,0,965.0,0,0,win
0,0,966.0,0,0,win
0,0,929.0,0,0,win
0,0,967.0,0,0,win
0,0,961.0,0,0,win
0,0,-78.0,0,0,lose
0,0,961.0,0,0,win
0,0,948.0,0,0,win
0,0,930.0,0,0,win
0,0,927.0,0,0,win
0,0,-72.0,0,0,lose
0,0,-286.0,0,0,lose
0,0,934.0,0,0,win
0,0,956.0,0,0,win
0,0,967.0,0,0,win
0,0,923.0,0,0,win
0,0,943.0,0,0,win
0,0,931.0,0,0,win
0,0,958.0,0,0,win
0,0,946.0,0,0,win
0,0,956.0,0,0,win
0,0,941.0,0,0,win
0,0,963.0,0,0,win
0,0,965.0,0,0,win
0,0,962.0,0,0,win
0,0,978.0,0,0,win
0,0,948.0,0,0,win
0,0,961.0,0,0,win
0,0,967.0,0,0,win
0,0,975.0,0,0,win
0,0,974.0,0,0,win
0,0,975.0,0,0,win
0,0,942.0,0,0,win
0,0,934.0,0,0,win
0,0,975.0,0,0,win
0,0,971.0,0,0,win
0,0,965.0,0,0,win
0,0,-92.0,0,0,lose
0,0,-75.0,0,0,lose
0,0,-106.0,0,0,lose
0,0,971.0,0,0,win
0,0,969.0,0,0,win
0,0,935.0,0,0,win
0,0,957.0,0,0,win
0,0,941.0,0,0,win
0,0,942.0,0,0,win
0,0,972.0,0,0,win
0,0,978.0,0,0,win
0,0,964.0,0,0,win
0,0,936.0,0,0,win
0,0,956.0,0,0,win
0,0,969.0,0,0,win
0,0,961.0,0,0,win
0,0,955.0,0,0,win
0,0,-144.0,0,0,lose
0,0,948.0,0,0,win
0,0,948.0,0,0,win
0,0,970.0,0,0,win
0,0,957.0,0,0,win
0,0,950.0,0,0,win
0,0,948.0,0,0,win
0,0,940.0,0,0,win
0,0,966.0,0,0,win
0,0,978.0,0,0,win
0,0,932.0,0,0,win
0,0,971.0,0,0,win
0,0,970.0,0,0,win
0,0,920.0,0,0,win
0,0,944.0,0,0,win
0,0,-47.0,0,0,lose
0,0,966.0,0,0,win
0,0,942.0,0,0,win
0,0,963.0,0,0,win
0,0,965.0,0,0,win
0,0,931.0,0,0,win
0,0,964.0,0,0,win
0,0,972.0,0,0,win
0,0,968.0,0,0,win
0,0,963.0,0,0,win
0,0,956.0,0,0,win
0,0,969.0,0,0,win
0,0,965.0,0,0,win
0,0,-102.0,0,0,lose
0,0,914.0,0,0,win
0,0,965.0,0,0,win
0,0,929.0,0,0,win
0,0,930.0,0,0,win
0,0,976.0,0,0,win
0,0,963.0,0,0,win
0,0,967.0,0,0,win
0,0,971.0,0,0,win
0,0,947.0,0,0,win
0,0,972.0,0,0,win
0,0,974.0,0,0,win
0,0,-233.0,0,0,lose
0,0,960.0,0,0,win
0,0,937.0,0,0,win
0,0,972.0,0,0,win
0,0,956.0,0,0,win
0,0,940.0,0,0,win
0,0,943.0,0,0,win
0,0,938.0,0,0,win
0,0,955.0,0,0,win
0,0,960.0,0,0,win
0,0,941.0,0,0,win
0,0,-74.0,0,0,lose
0,0,-159.0,0,0,lose
0,0,-81.0,0,0,lose
0,0,965.0,0,0,win
0,0,-88.0,0,0,lose
0,0,942.0,0,0,win
0,0,957.0,0,0,win
0,0,974.0,0,0,win
0,0,972.0,0,0,win
0,0,946.0,0,0,win
0,0,935.0,0,0,win
0,0,-378.0,0,0,lose
0,0,978.0,0,0,win
0,0,953.0,0,0,win
0,0,963.0,0,0,win
0,0,951.0,0,0,win
0,0,941.0,0,0,win
0,0,957.0,0,0,win
0,0,972.0,0,0,win
0,0,960.0,0,0,win
0,0,966.0,0,0,win
0,0,959.0,0,0,win
0,0,880.0,0,0,win
0,0,963.0,0,0,win
0,0,961.0,0,0,win
0,0,968.0,0,0,win
0,0,964.0,0,0,win
0,0,977.0,0,0,win
0,0,947.0,0,0,win
0,0,969.0,0,0,win
0,0,970.0,0,0,win
0,0,958.0,0,0,win
0,0,942.0,0,0,win
0,0,945.0,0,0,win
0,0,954.0,0,0,win
0,0,971.0,0,0,win
0,0,907.0,0,0,win
0,0,969.0,0,0,win
0,0,954.0,0,0,win
0,0,946.0,0,0,win
0,0,939.0,0,0,win
0,0,970.0,0,0,win
0,0,958.0,0,0,win
0,0,925.0,0,0,win
0,0,-168.0,0,0,lose
0,0,950.0,0,0,win
0,0,969.0,0,0,win
0,0,952.0,0,0,win
0,0,968.0,0,0,win
0,0,905.0,0,0,win
0,0,938.0,0,0,win
0,0,964.0,0,0,win
0,0,975.0,0,0,win
0,0,945.0,0,0,win
0,0,965.0,0,0,win
0,0,949.0,0,0,win
0,0,973.0,0,0,win
0,0,949.0,0,0,win
0,0,976.0,0,0,win
0,0,977.0,0,0,win
0,0,967.0,0,0,win
0,0,933.0,0,0,win
0,0,964.0,0,0,win
0,0,973.0,0,0,win
0,0,969.0,0,0,win
0,0,959.0,0,0,win
0,0,954.0,0,0,win
0,0,958.0,0,0,win
0,0,-315.0,0,0,lose
0,0,951.0,0,0,win
0,0,950.0,0,0,win
0,0,974.0,0,0,win
0,0,961.0,0,0,win
0,0,951.0,0,0,win
0,0,976.0,0,0,win
0,0,965.0,0,0,win
0,0,-273.0,0,0,lose
0,0,938.0,0,0,win
0,0,936.0,0,0,win
0,0,939.0,0,0,win
0,0,959.0,0,0,win
0,0,942.0,0,0,win
0,0,948.0,0,0,win
0,0,977.0,0,0,win
0,0,938.0,0,0,win
0,0,961.0,0,0,win
0,0,966.0,0,0,win
0,0,968.0,0,0,win
0,0,956.0,0,0,win
0,0,947.0,0,0,win
0,0,-195.0,0,0,lose
0,0,977.0,0,0,win
0,0,967.0,0,0,win
0,0,963.0,0,0,win
0,0,942.0,0,0,win
0,0,935.0,0,0,win
0,0,967.0,0,0,win
0,0,961.0,0,0,win
0,0,952.0,0,0,win
0,0,954.0,0,0,win
0,0,945.0,0,0,win
0,0,923.0,0,0,win
0,0,976.0,0,0,win
0,0,941.0,0,0,win
0,0,-122.0,0,0,lose
0,0,961.0,0,0,win
0,0,971.0,0,0,win
0,0,975.0,0,0,win
0,0,963.0,0,0,win
0,0,975.0,0,0,win
0,0,965.0,0,0,win
0,0,960.0,0,0,win
0,0,976.0,0,0,win
0,0,952.0,0,0,win
0,0,959.0,0,0,win
0,0,962.0,0,0,win
0,0,964.0,0,0,win
0,0,961.0,0,0,win
0,0,956.0,0,0,win
0,0,956.0,0,0,win
