Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
2,4,1,2,8,1764.0,0,2,2,win
2,4,1,2,8,1769.0,0,2,2,win
2,4,1,2,8,1757.0,0,2,2,win
2,4,1,2,8,1710.0,0,2,2,win
2,3,0,2,7,1739.0,0,2,2,win
1,3,0,2,6,520.0,0,1,2,lose
1,1,0,1,3,19.0,0,1,1,lose
2,4,1,2,8,1753.0,0,2,2,win
2,3,1,2,7,1750.0,0,2,2,win
2,3,0,2,7,1705.0,0,2,2,win
2,3,1,2,7,1763.0,0,2,2,win
2,4,1,2,8,1742.0,0,2,2,win
2,4,0,2,8,1669.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
2,4,0,2,8,1730.0,0,2,2,win
1,2,0,1,4,213.0,0,1,1,lose
2,4,1,2,8,1769.0,0,2,2,win
2,4,0,2,8,1749.0,0,2,2,win
1,3,0,2,6,1494.0,0,1,2,win
2,4,0,2,8,1030.0,0,2,2,timeout
1,3,0,2,6,1369.0,0,1,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,4,0,2,8,1757.0,0,2,2,win
2,4,0,2,8,1775.0,0,2,2,win
1,1,1,1,3,81.0,0,1,1,lose
2,4,0,2,8,610.0,0,2,2,lose
2,4,0,2,8,1769.0,0,2,2,win
1,1,0,0,2,-167.0,0,1,0,lose
0,1,0,1,2,-167.0,0,0,1,lose
2,4,1,2,8,1727.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,4,1,2,8,1741.0,0,2,2,win
2,4,1,2,8,1769.0,0,2,2,win
1,2,1,1,4,30.0,0,1,1,lose
2,3,0,2,7,1739.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,4,0,2,8,1708.0,0,2,2,win
2,4,0,2,8,1731.0,0,2,2,win
1,2,1,2,5,1492.0,0,1,2,win
2,2,1,2,6,1040.0,0,2,2,timeout
2,3,1,2,7,1614.0,0,2,2,win
1,0,1,1,2,21.0,0,1,1,lose
2,4,1,2,8,1759.0,0,2,2,win
2,3,0,2,7,1746.0,0,2,2,win
2,4,0,2,8,1745.0,0,2,2,win
2,4,1,2,8,1709.0,0,2,2,win
2,4,1,2,8,1711.0,0,2,2,win
1,1,0,1,3,33.0,0,1,1,lose
2,4,0,2,8,1752.0,0,2,2,win
2,4,1,2,8,1622.0,0,2,2,win
2,3,1,2,7,1753.0,0,2,2,win
2,3,1,1,6,1495.0,0,2,1,win
2,4,1,2,8,1754.0,0,2,2,win
2,4,1,2,8,1750.0,0,2,2,win
1,3,1,2,6,1507.0,0,1,2,win
2,4,0,2,8,1634.0,0,2,2,win
1,3,1,2,6,1384.0,0,1,2,win
