Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
2,4,0,2,8,1703.0,0,2,2,win
1,3,1,2,6,1540.0,0,1,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,4,1,2,8,720.0,0,2,2,lose
2,3,1,1,6,1521.0,0,2,1,win
1,2,1,2,5,1537.0,0,1,2,win
2,4,1,2,8,1770.0,0,2,2,win
2,4,1,2,8,1723.0,0,2,2,win
2,4,1,2,8,681.0,0,2,2,lose
2,4,1,2,8,1758.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
2,4,1,2,8,1745.0,0,2,2,win
1,3,0,2,6,1545.0,0,1,2,win
2,4,0,2,8,1762.0,0,2,2,win
1,2,0,1,4,24.0,0,1,1,lose
2,4,0,2,8,1694.0,0,2,2,win
2,3,1,1,6,1514.0,0,2,1,win
2,3,1,1,6,1467.0,0,2,1,win
2,4,1,2,8,1740.0,0,2,2,win
2,3,1,2,7,1758.0,0,2,2,win
2,4,1,2,8,655.0,0,2,2,lose
2,4,1,2,8,1742.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,2,1,1,5,350.0,0,2,1,lose
1,2,0,2,5,413.0,0,1,2,lose
2,3,0,2,7,1723.0,0,2,2,win
2,4,0,2,8,1755.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,4,1,2,8,1757.0,0,2,2,win
2,4,1,2,8,1730.0,0,2,2,win
1,2,0,1,4,27.0,0,1,1,lose
2,4,1,2,8,1725.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,4,1,2,8,1692.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,4,0,2,8,1769.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,4,0,2,8,1759.0,0,2,2,win
1,0,1,0,1,-181.0,0,1,0,lose
1,3,0,2,6,1508.0,0,1,2,win
2,3,1,2,7,1763.0,0,2,2,win
2,3,1,2,7,550.0,0,2,2,lose
2,4,1,2,8,1760.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,4,1,2,8,677.0,0,2,2,lose
2,4,1,2,8,1744.0,0,2,2,win
0,1,1,1,2,-179.0,0,0,1,lose
1,3,1,2,6,1483.0,0,1,2,win
2,4,0,2,8,1757.0,0,2,2,win
1,2,1,1,4,61.0,0,1,1,lose
2,4,1,2,8,1741.0,0,2,2,win
1,1,1,1,3,30.0,0,1,1,lose
2,4,1,2,8,1753.0,0,2,2,win
2,4,1,2,8,1744.0,0,2,2,win
2,4,0,2,8,1742.0,0,2,2,win
2,4,0,2,8,1702.0,0,2,2,win
2,4,1,2,8,1772.0,0,2,2,win
2,4,1,2,8,1712.0,0,2,2,win
2,3,1,1,6,1533.0,0,2,1,win
1,2,0,1,4,37.0,0,1,1,lose
2,4,1,2,8,1753.0,0,2,2,win
2,4,1,2,8,1734.0,0,2,2,win
2,4,1,2,8,1728.0,0,2,2,win
2,4,0,2,8,1753.0,0,2,2,win
1,3,0,2,6,1513.0,0,1,2,win
2,4,1,2,8,1754.0,0,2,2,win
1,1,1,1,3,19.0,0,1,1,lose
2,4,0,2,8,1748.0,0,2,2,win
2,4,1,2,8,1731.0,0,2,2,win
2,4,1,2,8,1764.0,0,2,2,win
2,3,0,1,6,1503.0,0,2,1,win
2,4,1,2,8,1717.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
1,3,1,2,6,396.0,0,1,2,lose
2,4,1,2,8,1762.0,0,2,2,win
2,4,1,2,8,1756.0,0,2,2,win
2,4,1,2,8,1722.0,0,2,2,win
2,3,0,1,6,1538.0,0,2,1,win
1,1,1,1,3,26.0,0,1,1,lose
2,4,0,2,8,1721.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,4,1,2,8,1758.0,0,2,2,win
2,4,1,2,8,1735.0,0,2,2,win
0,1,1,1,2,-182.0,0,0,1,lose
2,4,1,2,8,1753.0,0,2,2,win
2,4,1,2,8,1774.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
1,3,0,2,6,423.0,0,1,2,lose
0,0,1,1,1,-181.0,0,0,1,lose
2,4,1,2,8,1738.0,0,2,2,win
1,1,1,1,3,26.0,0,1,1,lose
2,4,1,2,8,1747.0,0,2,2,win
2,4,0,2,8,1762.0,0,2,2,win
2,4,1,2,8,1766.0,0,2,2,win
1,1,1,1,3,15.0,0,1,1,lose
2,4,1,2,8,1744.0,0,2,2,win
2,4,1,2,8,1758.0,0,2,2,win
1,1,1,1,3,21.0,0,1,1,lose
2,3,1,2,7,1754.0,0,2,2,win
2,3,1,2,7,1749.0,0,2,2,win
2,3,1,2,7,1744.0,0,2,2,win
2,4,1,2,8,619.0,0,2,2,lose
2,3,1,2,7,1747.0,0,2,2,win
2,4,0,2,8,1734.0,0,2,2,win
2,2,1,1,5,1517.0,0,2,1,win
2,4,1,2,8,1737.0,0,2,2,win
2,4,0,2,8,1750.0,0,2,2,win
2,3,0,2,7,1746.0,0,2,2,win
2,4,0,2,8,1730.0,0,2,2,win
2,4,1,2,8,1723.0,0,2,2,win
2,4,1,2,8,1763.0,0,2,2,win
0,1,1,1,2,-179.0,0,0,1,lose
2,4,1,2,8,1738.0,0,2,2,win
2,3,0,2,7,1725.0,0,2,2,win
2,4,1,2,8,1739.0,0,2,2,win
1,1,0,1,3,24.0,0,1,1,lose
2,4,0,2,8,1753.0,0,2,2,win
2,4,0,2,8,1760.0,0,2,2,win
2,3,0,2,7,616.0,0,2,2,lose
2,4,1,2,8,1744.0,0,2,2,win
2,4,0,2,8,1764.0,0,2,2,win
2,3,1,2,7,1744.0,0,2,2,win
2,4,1,2,8,1752.0,0,2,2,win
2,4,0,2,8,1745.0,0,2,2,win
2,4,0,2,8,703.0,0,2,2,lose
2,4,0,2,8,1710.0,0,2,2,win
2,4,0,2,8,1742.0,0,2,2,win
2,3,1,1,6,1544.0,0,2,1,win
2,3,1,2,7,628.0,0,2,2,lose
2,2,1,1,5,400.0,0,2,1,lose
0,0,1,1,1,-181.0,0,0,1,lose
2,4,0,2,8,1715.0,0,2,2,win
2,3,0,1,6,1504.0,0,2,1,win
2,4,1,2,8,1757.0,0,2,2,win
2,4,1,2,8,1758.0,0,2,2,win
1,3,1,2,6,1514.0,0,1,2,win
2,4,1,2,8,1745.0,0,2,2,win
2,4,1,2,8,1723.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,637.0,0,2,2,lose
2,4,1,2,8,1767.0,0,2,2,win
2,4,0,2,8,1765.0,0,2,2,win
0,1,0,1,2,-170.0,0,0,1,lose
0,0,1,1,1,-181.0,0,0,1,lose
2,4,0,2,8,1731.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
2,4,0,2,8,1714.0,0,2,2,win
2,4,1,2,8,1758.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,3,1,2,7,1737.0,0,2,2,win
1,2,0,1,4,21.0,0,1,1,lose
2,4,0,2,8,1709.0,0,2,2,win
2,4,1,2,8,1737.0,0,2,2,win
2,4,1,2,8,1756.0,0,2,2,win
1,3,0,2,6,1537.0,0,1,2,win
2,4,1,2,8,1704.0,0,2,2,win
2,4,0,2,8,1754.0,0,2,2,win
2,3,1,2,7,1745.0,0,2,2,win
2,3,1,2,7,1758.0,0,2,2,win
2,3,1,2,7,1751.0,0,2,2,win
2,4,1,2,8,1709.0,0,2,2,win
1,1,1,1,3,30.0,0,1,1,lose
2,3,0,2,7,1758.0,0,2,2,win
2,4,1,2,8,1761.0,0,2,2,win
1,2,0,1,4,19.0,0,1,1,lose
2,4,0,2,8,1735.0,0,2,2,win
2,4,1,2,8,1688.0,0,2,2,win
2,3,1,2,7,1757.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,4,0,2,8,1758.0,0,2,2,win
2,4,1,2,8,1762.0,0,2,2,win
1,1,1,1,3,50.0,0,1,1,lose
1,1,0,1,3,19.0,0,1,1,lose
2,4,1,2,8,1719.0,0,2,2,win
2,2,0,2,6,627.0,0,2,2,lose
2,4,0,2,8,1761.0,0,2,2,win
2,3,1,2,7,1754.0,0,2,2,win
2,4,1,2,8,1752.0,0,2,2,win
2,4,1,2,8,1744.0,0,2,2,win
2,4,1,2,8,1759.0,0,2,2,win
2,3,1,1,6,1557.0,0,2,1,win
1,2,0,1,4,167.0,0,1,1,lose
2,4,1,2,8,1736.0,0,2,2,win
1,0,1,0,1,-180.0,0,1,0,lose
2,4,1,2,8,1741.0,0,2,2,win
2,4,0,2,8,739.0,0,2,2,lose
2,3,1,1,6,455.0,0,2,1,lose
2,4,1,2,8,1720.0,0,2,2,win
2,4,1,2,8,1767.0,0,2,2,win
1,3,1,2,6,1541.0,0,1,2,win
2,3,0,2,7,1733.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,1744.0,0,2,2,win
2,4,1,2,8,1766.0,0,2,2,win
1,3,1,2,6,1534.0,0,1,2,win
2,3,0,2,7,1734.0,0,2,2,win
2,2,1,2,6,1747.0,0,2,2,win
2,4,0,2,8,1736.0,0,2,2,win
2,4,0,2,8,1703.0,0,2,2,win
2,3,1,1,6,1538.0,0,2,1,win
1,1,1,0,2,-177.0,0,1,0,lose
2,4,1,2,8,1757.0,0,2,2,win
2,4,1,2,8,1741.0,0,2,2,win
1,1,0,1,3,16.0,0,1,1,lose
2,4,1,2,8,738.0,0,2,2,lose
2,4,1,2,8,1751.0,0,2,2,win
2,4,1,2,8,1732.0,0,2,2,win
1,3,1,2,6,1548.0,0,1,2,win
1,1,0,1,3,18.0,0,1,1,lose
2,3,1,2,7,1769.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
2,3,1,2,7,1757.0,0,2,2,win
1,2,1,2,5,1512.0,0,1,2,win
2,4,1,2,8,1659.0,0,2,2,win
2,4,0,2,8,1736.0,0,2,2,win
2,4,1,2,8,1733.0,0,2,2,win
2,3,1,2,7,1747.0,0,2,2,win
2,4,1,2,8,1739.0,0,2,2,win
2,4,1,2,8,1734.0,0,2,2,win
2,4,1,2,8,1746.0,0,2,2,win
2,4,0,2,8,1743.0,0,2,2,win
2,4,0,2,8,1755.0,0,2,2,win
2,4,1,2,8,1766.0,0,2,2,win
2,4,1,2,8,1732.0,0,2,2,win
2,4,1,2,8,1751.0,0,2,2,win
2,4,0,2,8,1760.0,0,2,2,win
1,3,1,2,6,1525.0,0,1,2,win
2,4,0,2,8,1715.0,0,2,2,win
2,4,1,2,8,1694.0,0,2,2,win
2,4,1,2,8,1699.0,0,2,2,win
1,2,0,1,4,29.0,0,1,1,lose
2,4,1,2,8,1755.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
0,0,1,1,1,-169.0,0,0,1,lose
2,4,0,2,8,1702.0,0,2,2,win
2,4,0,2,8,1756.0,0,2,2,win
2,4,1,2,8,1756.0,0,2,2,win
2,4,1,2,8,1756.0,0,2,2,win
2,4,1,2,8,1751.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
1,1,1,1,3,22.0,0,1,1,lose
1,1,1,1,3,30.0,0,1,1,lose
1,3,1,2,6,1521.0,0,1,2,win
2,4,1,2,8,1757.0,0,2,2,win
1,2,1,1,4,199.0,0,1,1,lose
2,4,0,2,8,1724.0,0,2,2,win
2,4,1,2,8,1735.0,0,2,2,win
2,4,0,2,8,1734.0,0,2,2,win
2,4,0,2,8,1766.0,0,2,2,win
2,4,0,2,8,1741.0,0,2,2,win
2,4,1,2,8,1714.0,0,2,2,win
2,4,0,2,8,1764.0,0,2,2,win
1,2,1,2,5,413.0,0,1,2,lose
2,4,1,2,8,1734.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
2,4,0,2,8,1768.0,0,2,2,win
2,3,0,2,7,1757.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,4,1,2,8,1741.0,0,2,2,win
2,4,0,2,8,1751.0,0,2,2,win
1,1,1,1,3,21.0,0,1,1,lose
2,4,0,2,8,726.0,0,2,2,lose
2,4,1,2,8,1742.0,0,2,2,win
2,4,0,2,8,1761.0,0,2,2,win
1,1,1,1,3,220.0,0,1,1,lose
2,4,1,2,8,1674.0,0,2,2,win
1,3,1,2,6,1526.0,0,1,2,win
2,4,1,2,8,1716.0,0,2,2,win
2,3,1,2,7,1707.0,0,2,2,win
2,4,1,2,8,1768.0,0,2,2,win
2,4,0,2,8,1754.0,0,2,2,win
1,2,0,1,4,30.0,0,1,1,lose
2,4,1,2,8,1756.0,0,2,2,win
1,3,1,2,6,1534.0,0,1,2,win
2,3,1,2,7,1706.0,0,2,2,win
1,3,1,2,6,1548.0,0,1,2,win
2,4,0,2,8,1727.0,0,2,2,win
2,4,1,2,8,1744.0,0,2,2,win
2,4,1,2,8,1762.0,0,2,2,win
2,4,1,2,8,1721.0,0,2,2,win
2,3,1,2,7,1707.0,0,2,2,win
2,4,1,2,8,1725.0,0,2,2,win
1,0,1,0,1,-185.0,0,1,0,lose
1,0,1,0,1,-179.0,0,1,0,lose
1,1,0,1,3,30.0,0,1,1,lose
2,4,1,2,8,1755.0,0,2,2,win
2,3,1,2,7,1716.0,0,2,2,win
2,4,0,2,8,1768.0,0,2,2,win
2,4,0,2,8,1737.0,0,2,2,win
2,4,0,2,8,1751.0,0,2,2,win
0,1,0,1,2,-168.0,0,0,1,lose
2,3,1,2,7,1760.0,0,2,2,win
2,3,0,2,7,1686.0,0,2,2,win
1,2,1,1,4,89.0,0,1,1,lose
2,4,1,2,8,1732.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
1,0,1,0,1,-172.0,0,1,0,lose
1,3,0,2,6,1559.0,0,1,2,win
2,4,0,2,8,1702.0,0,2,2,win
2,4,0,2,8,1727.0,0,2,2,win
2,4,0,2,8,1745.0,0,2,2,win
2,4,1,2,8,1692.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,4,1,2,8,1719.0,0,2,2,win
2,4,1,2,8,1712.0,0,2,2,win
2,4,1,2,8,1731.0,0,2,2,win
2,4,1,2,8,1768.0,0,2,2,win
2,4,1,2,8,1729.0,0,2,2,win
1,0,1,0,1,-178.0,0,1,0,lose
2,4,1,2,8,1760.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,1763.0,0,2,2,win
2,4,0,2,8,1757.0,0,2,2,win
2,4,0,2,8,1741.0,0,2,2,win
2,4,1,2,8,1712.0,0,2,2,win
2,3,0,2,7,1758.0,0,2,2,win
2,4,0,2,8,1705.0,0,2,2,win
2,4,1,2,8,1769.0,0,2,2,win
2,4,0,2,8,1763.0,0,2,2,win
2,3,1,2,7,1758.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,3,0,1,6,1545.0,0,2,1,win
