Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
2,3,1,1,6,348.0,0,2,1,lose
2,4,0,2,8,726.0,0,2,2,lose
2,4,1,2,8,1757.0,0,2,2,win
2,4,0,2,8,1732.0,0,2,2,win
2,4,0,2,8,1727.0,0,2,2,win
2,4,0,2,8,680.0,0,2,2,lose
2,4,1,2,8,1701.0,0,2,2,win
2,4,0,2,8,1747.0,0,2,2,win
2,3,1,2,7,1726.0,0,2,2,win
2,4,1,2,8,1752.0,0,2,2,win
2,4,0,2,8,1735.0,0,2,2,win
2,4,0,2,8,1762.0,0,2,2,win
2,4,0,2,8,1676.0,0,2,2,win
2,4,1,2,8,1759.0,0,2,2,win
2,3,0,2,7,1759.0,0,2,2,win
1,1,0,1,3,15.0,0,1,1,lose
2,4,0,2,8,1742.0,0,2,2,win
0,1,0,1,2,-176.0,0,0,1,lose
2,4,0,2,8,1721.0,0,2,2,win
2,4,1,2,8,536.0,0,2,2,lose
2,3,1,2,7,1755.0,0,2,2,win
2,4,1,2,8,1734.0,0,2,2,win
2,3,1,2,7,1762.0,0,2,2,win
2,4,0,2,8,1759.0,0,2,2,win
2,4,1,2,8,1770.0,0,2,2,win
2,2,1,1,5,1548.0,0,2,1,win
2,4,0,2,8,1736.0,0,2,2,win
2,4,0,2,8,1766.0,0,2,2,win
2,3,1,2,7,1716.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,4,1,2,8,1732.0,0,2,2,win
2,4,1,2,8,1600.0,0,2,2,win
1,2,0,1,4,19.0,0,1,1,lose
2,3,1,2,7,1762.0,0,2,2,win
2,3,1,2,7,1745.0,0,2,2,win
2,3,1,1,6,1566.0,0,2,1,win
2,4,1,2,8,1741.0,0,2,2,win
2,3,1,2,7,1737.0,0,2,2,win
2,4,1,2,8,1731.0,0,2,2,win
2,4,1,2,8,1725.0,0,2,2,win
2,3,1,2,7,1756.0,0,2,2,win
2,4,0,2,8,1730.0,0,2,2,win
2,3,1,1,6,1548.0,0,2,1,win
1,0,1,0,1,-178.0,0,1,0,lose
1,3,0,2,6,1562.0,0,1,2,win
2,4,1,2,8,1746.0,0,2,2,win
2,4,1,2,8,1729.0,0,2,2,win
1,2,1,1,4,306.0,0,1,1,lose
2,4,0,2,8,1692.0,0,2,2,win
2,3,1,1,6,1494.0,0,2,1,win
2,4,0,2,8,1759.0,0,2,2,win
2,4,1,2,8,1733.0,0,2,2,win
1,2,1,1,4,200.0,0,1,1,lose
2,4,0,2,8,1751.0,0,2,2,win
2,4,1,2,8,1720.0,0,2,2,win
2,4,1,2,8,1735.0,0,2,2,win
2,4,0,2,8,1665.0,0,2,2,win
2,4,1,2,8,1764.0,0,2,2,win
2,3,1,2,7,1755.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,0,2,8,1777.0,0,2,2,win
2,2,1,1,5,1548.0,0,2,1,win
2,4,0,2,8,1736.0,0,2,2,win
2,3,1,2,7,1729.0,0,2,2,win
2,4,0,2,8,1710.0,0,2,2,win
2,4,0,2,8,1752.0,0,2,2,win
1,1,0,1,3,17.0,0,1,1,lose
2,4,1,2,8,1738.0,0,2,2,win
2,3,0,2,7,1711.0,0,2,2,win
2,4,0,2,8,641.0,0,2,2,lose
2,4,0,2,8,1725.0,0,2,2,win
1,3,1,2,6,1545.0,0,1,2,win
2,4,1,2,8,1750.0,0,2,2,win
2,2,1,1,5,368.0,0,2,1,lose
2,3,1,1,6,435.0,0,2,1,lose
2,4,1,2,8,1735.0,0,2,2,win
2,4,1,2,8,1716.0,0,2,2,win
1,3,1,2,6,1565.0,0,1,2,win
2,3,1,2,7,1682.0,0,2,2,win
2,4,1,2,8,1770.0,0,2,2,win
2,3,1,1,6,435.0,0,2,1,lose
2,4,0,2,8,1742.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,3,1,1,6,354.0,0,2,1,lose
2,4,0,2,8,1720.0,0,2,2,win
2,3,1,2,7,1750.0,0,2,2,win
2,3,1,2,7,1776.0,0,2,2,win
2,4,0,2,8,1764.0,0,2,2,win
2,4,1,2,8,1688.0,0,2,2,win
2,4,1,2,8,1708.0,0,2,2,win
2,3,0,2,7,1750.0,0,2,2,win
2,3,1,2,7,1757.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,3,1,2,7,1735.0,0,2,2,win
2,4,1,2,8,1725.0,0,2,2,win
2,4,0,2,8,1761.0,0,2,2,win
2,4,1,2,8,575.0,0,2,2,lose
2,4,1,2,8,1717.0,0,2,2,win
1,1,1,1,3,20.0,0,1,1,lose
1,2,1,1,4,26.0,0,1,1,lose
2,4,1,2,8,1737.0,0,2,2,win
2,4,1,2,8,1778.0,0,2,2,win
2,3,0,2,7,1759.0,0,2,2,win
2,2,1,2,6,612.0,0,2,2,lose
2,3,1,2,7,644.0,0,2,2,lose
2,4,1,2,8,1768.0,0,2,2,win
2,4,1,2,8,1740.0,0,2,2,win
2,4,0,2,8,1609.0,0,2,2,win
2,4,0,2,8,1755.0,0,2,2,win
1,1,0,1,3,17.0,0,1,1,lose
2,3,1,1,6,1539.0,0,2,1,win
2,4,1,2,8,1761.0,0,2,2,win
2,4,1,2,8,1731.0,0,2,2,win
2,4,1,2,8,1761.0,0,2,2,win
2,4,0,2,8,1726.0,0,2,2,win
2,3,1,2,7,1711.0,0,2,2,win
2,4,0,2,8,1756.0,0,2,2,win
2,4,1,2,8,1772.0,0,2,2,win
2,4,1,2,8,1728.0,0,2,2,win
2,4,0,2,8,1769.0,0,2,2,win
2,3,0,2,7,1720.0,0,2,2,win
2,4,1,2,8,1727.0,0,2,2,win
2,4,1,2,8,1637.0,0,2,2,win
2,4,0,2,8,1770.0,0,2,2,win
1,3,1,2,6,1542.0,0,1,2,win
2,4,1,2,8,1718.0,0,2,2,win
2,4,1,2,8,1764.0,0,2,2,win
1,0,1,0,1,-178.0,0,1,0,lose
2,4,1,2,8,1746.0,0,2,2,win
2,4,0,2,8,1734.0,0,2,2,win
1,1,1,1,3,21.0,0,1,1,lose
0,0,1,1,1,-173.0,0,0,1,lose
2,4,1,2,8,1749.0,0,2,2,win
1,3,1,2,6,1488.0,0,1,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,3,1,2,7,1765.0,0,2,2,win
2,4,1,2,8,1769.0,0,2,2,win
2,4,0,2,8,1737.0,0,2,2,win
2,4,1,2,8,1731.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
2,4,1,2,8,1726.0,0,2,2,win
2,4,1,2,8,1707.0,0,2,2,win
2,4,1,2,8,1741.0,0,2,2,win
2,4,1,2,8,1768.0,0,2,2,win
2,4,0,2,8,1734.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,3,1,2,7,1744.0,0,2,2,win
2,4,1,2,8,1685.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
1,3,1,2,6,1552.0,0,1,2,win
2,4,0,2,8,1741.0,0,2,2,win
