Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
2,4,1,2,8,1739.0,0,2,2,win
2,4,0,2,8,1770.0,0,2,2,win
2,4,0,2,8,1766.0,0,2,2,win
2,3,1,2,7,1751.0,0,2,2,win
1,3,1,2,6,1529.0,0,1,2,win
2,3,1,2,7,1672.0,0,2,2,win
2,3,0,1,6,437.0,0,2,1,lose
2,4,1,2,8,1743.0,0,2,2,win
1,2,1,2,5,1548.0,0,1,2,win
2,4,1,2,8,1731.0,0,2,2,win
2,4,1,2,8,1770.0,0,2,2,win
2,4,0,2,8,1747.0,0,2,2,win
1,3,0,2,6,1548.0,0,1,2,win
2,4,0,2,8,1728.0,0,2,2,win
2,4,1,2,8,1736.0,0,2,2,win
2,4,0,2,8,1733.0,0,2,2,win
2,4,0,2,8,1762.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,3,0,1,6,1508.0,0,2,1,win
2,4,1,2,8,1684.0,0,2,2,win
2,4,0,2,8,1734.0,0,2,2,win
2,4,1,2,8,1737.0,0,2,2,win
2,4,0,2,8,1726.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,4,0,2,8,1768.0,0,2,2,win
2,3,1,2,7,1732.0,0,2,2,win
2,4,1,2,8,1742.0,0,2,2,win
2,3,1,2,7,1766.0,0,2,2,win
1,3,0,2,6,1547.0,0,1,2,win
2,2,1,2,6,1716.0,0,2,2,win
1,1,0,1,3,33.0,0,1,1,lose
2,4,0,2,8,1768.0,0,2,2,win
2,4,0,2,8,1754.0,0,2,2,win
2,4,1,2,8,1755.0,0,2,2,win
1,3,0,2,6,1511.0,0,1,2,win
2,4,1,2,8,1762.0,0,2,2,win
1,1,1,0,2,-157.0,0,1,0,lose
2,3,1,2,7,1767.0,0,2,2,win
1,2,0,1,4,26.0,0,1,1,lose
2,4,0,2,8,1762.0,0,2,2,win
2,3,1,2,7,1731.0,0,2,2,win
2,2,1,2,6,1766.0,0,2,2,win
2,2,0,2,6,550.0,0,2,2,lose
2,4,1,2,8,1755.0,0,2,2,win
1,0,1,1,2,21.0,0,1,1,lose
1,2,1,1,4,27.0,0,1,1,lose
1,1,1,1,3,21.0,0,1,1,lose
1,0,1,0,1,-180.0,0,1,0,lose
2,3,1,2,7,1728.0,0,2,2,win
2,4,1,2,8,1717.0,0,2,2,win
2,2,1,1,5,1501.0,0,2,1,win
2,3,1,2,7,1739.0,0,2,2,win
2,3,1,2,7,1766.0,0,2,2,win
1,3,1,2,6,1526.0,0,1,2,win
2,3,0,1,6,1490.0,0,2,1,win
2,4,1,2,8,1752.0,0,2,2,win
2,4,0,2,8,1747.0,0,2,2,win
2,4,1,2,8,1755.0,0,2,2,win
2,4,0,2,8,1712.0,0,2,2,win
2,4,0,2,8,684.0,0,2,2,lose
2,4,1,2,8,1760.0,0,2,2,win
2,4,0,2,8,732.0,0,2,2,lose
1,1,1,0,2,-178.0,0,1,0,lose
1,1,0,1,3,96.0,0,1,1,lose
2,4,1,2,8,1770.0,0,2,2,win
1,2,1,1,4,30.0,0,1,1,lose
2,4,1,2,8,1757.0,0,2,2,win
2,2,1,2,6,1727.0,0,2,2,win
2,4,1,2,8,1750.0,0,2,2,win
2,4,0,2,8,1747.0,0,2,2,win
2,4,1,2,8,1767.0,0,2,2,win
0,1,1,1,2,-169.0,0,0,1,lose
2,4,1,2,8,1737.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,4,1,2,8,1764.0,0,2,2,win
2,4,0,2,8,1709.0,0,2,2,win
1,3,1,2,6,1547.0,0,1,2,win
2,4,0,2,8,1742.0,0,2,2,win
2,4,1,2,8,1751.0,0,2,2,win
2,4,0,2,8,1757.0,0,2,2,win
2,3,0,2,7,1722.0,0,2,2,win
2,4,0,2,8,1752.0,0,2,2,win
2,4,1,2,8,1758.0,0,2,2,win
0,1,0,1,2,-167.0,0,0,1,lose
2,4,1,2,8,1728.0,0,2,2,win
2,4,1,2,8,1745.0,0,2,2,win
2,4,1,2,8,730.0,0,2,2,lose
2,3,1,2,7,1723.0,0,2,2,win
2,4,0,2,8,1749.0,0,2,2,win
2,3,0,2,7,1759.0,0,2,2,win
1,2,1,2,5,1522.0,0,1,2,win
2,3,1,2,7,1757.0,0,2,2,win
2,3,1,2,7,1750.0,0,2,2,win
2,3,1,2,7,1744.0,0,2,2,win
2,4,0,2,8,1766.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,4,1,2,8,1736.0,0,2,2,win
2,2,1,2,6,1728.0,0,2,2,win
2,3,1,2,7,1766.0,0,2,2,win
2,3,1,2,7,629.0,0,2,2,lose
1,2,1,1,4,1266.0,0,1,1,win
2,4,1,2,8,1766.0,0,2,2,win
1,2,0,1,4,203.0,0,1,1,lose
2,4,1,2,8,1751.0,0,2,2,win
1,3,0,2,6,409.0,0,1,2,lose
2,3,1,2,7,1710.0,0,2,2,win
2,3,0,2,7,1759.0,0,2,2,win
2,4,1,2,8,1753.0,0,2,2,win
2,3,1,2,7,1759.0,0,2,2,win
2,4,0,2,8,1735.0,0,2,2,win
0,0,1,1,1,-179.0,0,0,1,lose
2,3,0,2,7,1712.0,0,2,2,win
2,4,1,2,8,1769.0,0,2,2,win
2,3,1,2,7,1761.0,0,2,2,win
2,4,1,2,8,1741.0,0,2,2,win
2,3,1,2,7,1730.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
2,2,1,2,6,1763.0,0,2,2,win
2,4,1,2,8,1718.0,0,2,2,win
2,3,1,2,7,1732.0,0,2,2,win
2,4,1,2,8,1728.0,0,2,2,win
2,4,0,2,8,1764.0,0,2,2,win
2,4,0,2,8,1738.0,0,2,2,win
2,4,0,2,8,695.0,0,2,2,lose
2,4,1,2,8,1760.0,0,2,2,win
2,4,0,2,8,1755.0,0,2,2,win
1,0,1,0,1,-178.0,0,1,0,lose
2,3,1,2,7,1762.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,4,1,2,8,1763.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
2,4,1,2,8,1696.0,0,2,2,win
2,3,1,2,7,1750.0,0,2,2,win
2,4,1,2,8,1753.0,0,2,2,win
2,4,1,2,8,1764.0,0,2,2,win
2,4,1,2,8,1762.0,0,2,2,win
2,4,1,2,8,1770.0,0,2,2,win
2,4,0,2,8,1726.0,0,2,2,win
1,3,1,2,6,442.0,0,1,2,lose
1,2,1,1,4,215.0,0,1,1,lose
2,4,0,2,8,1729.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,4,1,2,8,1758.0,0,2,2,win
2,3,0,1,6,1509.0,0,2,1,win
2,4,1,2,8,1747.0,0,2,2,win
2,3,1,2,7,1778.0,0,2,2,win
2,4,1,2,8,1734.0,0,2,2,win
1,3,1,2,6,1532.0,0,1,2,win
2,3,1,2,7,1760.0,0,2,2,win
2,4,1,2,8,1746.0,0,2,2,win
2,4,1,2,8,1755.0,0,2,2,win
2,4,0,2,8,743.0,0,2,2,lose
2,4,1,2,8,1724.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,4,1,2,8,743.0,0,2,2,lose
2,4,1,2,8,1754.0,0,2,2,win
0,1,1,1,2,-171.0,0,0,1,lose
2,4,1,2,8,1763.0,0,2,2,win
2,3,1,1,6,1544.0,0,2,1,win
2,4,1,2,8,1764.0,0,2,2,win
2,3,1,2,7,1752.0,0,2,2,win
2,4,0,2,8,1762.0,0,2,2,win
2,4,0,2,8,1738.0,0,2,2,win
2,4,0,2,8,1737.0,0,2,2,win
1,1,0,1,3,20.0,0,1,1,lose
2,4,0,2,8,1760.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,2,1,2,6,555.0,0,2,2,lose
2,4,1,2,8,1749.0,0,2,2,win
1,3,0,2,6,1537.0,0,1,2,win
1,3,1,2,6,1511.0,0,1,2,win
1,1,0,0,2,-183.0,0,1,0,lose
2,3,1,2,7,556.0,0,2,2,lose
2,4,0,2,8,1660.0,0,2,2,win
0,1,0,1,2,-167.0,0,0,1,lose
1,1,0,1,3,154.0,0,1,1,lose
1,2,0,1,4,28.0,0,1,1,lose
2,3,1,2,7,1759.0,0,2,2,win
2,3,0,2,7,551.0,0,2,2,lose
2,3,1,2,7,689.0,0,2,2,lose
2,4,1,2,8,1708.0,0,2,2,win
2,4,1,2,8,1740.0,0,2,2,win
0,1,0,1,2,-176.0,0,0,1,lose
1,2,0,2,5,1533.0,0,1,2,win
2,4,1,2,8,1708.0,0,2,2,win
2,4,0,2,8,1668.0,0,2,2,win
2,4,1,2,8,1716.0,0,2,2,win
2,2,0,1,5,1536.0,0,2,1,win
2,4,0,2,8,1748.0,0,2,2,win
2,4,0,2,8,1754.0,0,2,2,win
2,3,1,2,7,1764.0,0,2,2,win
2,3,1,2,7,1745.0,0,2,2,win
2,4,1,2,8,1768.0,0,2,2,win
2,4,0,2,8,737.0,0,2,2,lose
1,3,1,2,6,1539.0,0,1,2,win
1,2,1,2,5,347.0,0,1,2,lose
2,4,1,2,8,1727.0,0,2,2,win
2,4,0,2,8,1751.0,0,2,2,win
1,3,1,2,6,1540.0,0,1,2,win
1,0,1,0,1,-180.0,0,1,0,lose
2,4,0,2,8,1749.0,0,2,2,win
2,4,0,2,8,1746.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,4,0,2,8,1754.0,0,2,2,win
2,4,1,2,8,1730.0,0,2,2,win
2,2,1,2,6,586.0,0,2,2,lose
2,3,0,2,7,1747.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,2,1,1,5,1471.0,0,2,1,win
2,4,1,2,8,1729.0,0,2,2,win
2,4,1,2,8,1756.0,0,2,2,win
1,3,1,2,6,1546.0,0,1,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,4,1,2,8,755.0,0,2,2,lose
2,3,0,1,6,1530.0,0,2,1,win
2,3,1,2,7,545.0,0,2,2,lose
1,3,0,2,6,1516.0,0,1,2,win
2,3,1,2,7,1761.0,0,2,2,win
1,2,1,1,4,181.0,0,1,1,lose
1,3,0,2,6,344.0,0,1,2,lose
2,3,1,2,7,1752.0,0,2,2,win
2,4,0,2,8,1762.0,0,2,2,win
2,4,0,2,8,1764.0,0,2,2,win
2,4,1,2,8,1770.0,0,2,2,win
2,3,1,2,7,1744.0,0,2,2,win
2,4,1,2,8,1742.0,0,2,2,win
2,4,1,2,8,1737.0,0,2,2,win
2,4,1,2,8,1709.0,0,2,2,win
1,3,0,2,6,1512.0,0,1,2,win
2,3,0,2,7,1751.0,0,2,2,win
1,1,1,1,3,21.0,0,1,1,lose
2,4,1,2,8,1760.0,0,2,2,win
2,2,0,2,6,1755.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,4,0,2,8,1745.0,0,2,2,win
2,4,1,2,8,1745.0,0,2,2,win
2,3,1,2,7,1749.0,0,2,2,win
2,3,1,1,6,1542.0,0,2,1,win
2,3,1,2,7,1759.0,0,2,2,win
2,4,1,2,8,1759.0,0,2,2,win
2,4,1,2,8,1744.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
1,0,1,0,1,-178.0,0,1,0,lose
1,0,1,0,1,-178.0,0,1,0,lose
2,4,1,2,8,1770.0,0,2,2,win
2,4,1,2,8,1757.0,0,2,2,win
2,4,0,2,8,1739.0,0,2,2,win
2,4,1,2,8,618.0,0,2,2,lose
1,2,0,1,4,24.0,0,1,1,lose
2,4,1,2,8,1674.0,0,2,2,win
2,3,1,1,6,1491.0,0,2,1,win
2,4,1,2,8,1764.0,0,2,2,win
2,3,1,2,7,1754.0,0,2,2,win
2,3,1,2,7,1742.0,0,2,2,win
2,3,1,2,7,1771.0,0,2,2,win
2,4,1,2,8,1693.0,0,2,2,win
2,4,1,2,8,1688.0,0,2,2,win
2,4,1,2,8,1768.0,0,2,2,win
2,3,1,2,7,1751.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
1,1,1,1,3,31.0,0,1,1,lose
1,2,1,1,4,31.0,0,1,1,lose
2,4,1,2,8,1747.0,0,2,2,win
2,4,0,2,8,1733.0,0,2,2,win
2,4,1,2,8,1721.0,0,2,2,win
1,2,1,1,4,25.0,0,1,1,lose
2,4,1,2,8,1761.0,0,2,2,win
2,3,0,1,6,1447.0,0,2,1,win
2,4,0,2,8,1728.0,0,2,2,win
2,3,1,2,7,1745.0,0,2,2,win
2,3,1,2,7,1722.0,0,2,2,win
2,3,1,1,6,1546.0,0,2,1,win
2,4,0,2,8,1768.0,0,2,2,win
2,4,0,2,8,1770.0,0,2,2,win
2,4,0,2,8,1720.0,0,2,2,win
2,4,1,2,8,1712.0,0,2,2,win
1,1,1,1,3,30.0,0,1,1,lose
2,4,0,2,8,1599.0,0,2,2,win
1,1,0,1,3,32.0,0,1,1,lose
2,2,0,1,5,1529.0,0,2,1,win
1,2,1,1,4,600.0,0,1,1,timeout
1,3,1,2,6,1536.0,0,1,2,win
2,3,1,2,7,1760.0,0,2,2,win
2,3,0,2,7,1757.0,0,2,2,win
2,4,1,2,8,1744.0,0,2,2,win
1,1,1,1,3,26.0,0,1,1,lose
1,3,1,2,6,1516.0,0,1,2,win
2,4,0,2,8,633.0,0,2,2,lose
2,4,0,2,8,1760.0,0,2,2,win
1,0,1,0,1,-180.0,0,1,0,lose
2,4,0,2,8,1712.0,0,2,2,win
1,2,0,1,4,148.0,0,1,1,lose
2,3,1,2,7,1709.0,0,2,2,win
2,4,1,2,8,1752.0,0,2,2,win
1,0,1,0,1,-178.0,0,1,0,lose
1,1,0,1,3,33.0,0,1,1,lose
2,4,1,2,8,1712.0,0,2,2,win
2,4,0,2,8,1753.0,0,2,2,win
1,0,1,0,1,-178.0,0,1,0,lose
2,4,0,2,8,1747.0,0,2,2,win
2,3,0,2,7,1725.0,0,2,2,win
2,3,0,2,7,1736.0,0,2,2,win
2,4,1,2,8,1772.0,0,2,2,win
2,4,1,2,8,1727.0,0,2,2,win
2,3,0,1,6,1507.0,0,2,1,win
1,0,1,1,2,31.0,0,1,1,lose
2,4,1,2,8,1741.0,0,2,2,win
1,3,1,2,6,1523.0,0,1,2,win
2,2,1,1,5,466.0,0,2,1,lose
2,4,1,2,8,1711.0,0,2,2,win
2,3,1,2,7,1744.0,0,2,2,win
2,3,1,2,7,1709.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,2,1,1,5,1488.0,0,2,1,win
2,4,1,2,8,1751.0,0,2,2,win
1,1,0,1,3,24.0,0,1,1,lose
2,4,0,2,8,1760.0,0,2,2,win
2,4,1,2,8,1723.0,0,2,2,win
2,4,1,2,8,1735.0,0,2,2,win
0,0,1,1,1,-169.0,0,0,1,lose
1,1,1,1,3,31.0,0,1,1,lose
2,4,1,2,8,1745.0,0,2,2,win
1,2,1,1,4,26.0,0,1,1,lose
