Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,Win/Lose
2,0,2,1738.0,0,win
2,0,2,554.0,0,lose
2,0,2,1700.0,0,win
2,0,2,1729.0,0,win
2,0,2,456.0,0,lose
2,0,2,1756.0,0,win
2,0,2,1731.0,0,win
1,0,1,-5.0,0,lose
2,0,2,1713.0,0,win
2,0,2,1718.0,0,win
2,1,1,1484.0,0,win
2,0,2,1762.0,0,win
1,0,1,20.0,0,lose
2,0,2,1729.0,0,win
1,0,1,22.0,0,lose
2,1,2,1699.0,0,win
2,0,2,1695.0,0,win
2,0,2,1729.0,0,win
2,0,2,548.0,0,lose
2,0,2,1717.0,0,win
2,0,2,1735.0,0,win
2,0,2,486.0,0,lose
1,0,1,26.0,0,lose
2,0,2,1727.0,0,win
2,1,2,1731.0,0,win
2,0,2,1729.0,0,win
2,0,2,1736.0,0,win
2,0,2,1764.0,0,win
2,0,1,1509.0,0,win
1,0,1,-6.0,0,lose
2,0,2,1718.0,0,win
2,0,2,1746.0,0,win
2,0,1,245.0,0,lose
2,1,2,1716.0,0,win
2,0,2,1678.0,0,win
2,0,2,1751.0,0,win
2,1,2,1717.0,0,win
2,0,2,1733.0,0,win
2,0,2,1682.0,0,win
2,0,2,1672.0,0,win
2,0,2,1744.0,0,win
2,0,2,1713.0,0,win
2,0,2,1688.0,0,win
1,0,1,32.0,0,lose
2,0,2,681.0,0,lose
0,1,0,-498.0,0,lose
2,0,1,1526.0,0,win
2,0,2,1741.0,0,win
2,0,2,509.0,0,lose
2,0,2,696.0,0,lose
2,0,2,1732.0,0,win
2,0,2,1744.0,0,win
1,0,0,-206.0,0,lose
2,0,2,1746.0,0,win
1,0,2,1546.0,0,win
2,1,2,1726.0,0,win
1,0,1,10.0,0,lose
2,0,2,1732.0,0,win
2,0,2,1720.0,0,win
2,0,2,1728.0,0,win
1,1,2,1512.0,0,win
2,0,2,1729.0,0,win
2,0,2,1719.0,0,win
2,0,2,1748.0,0,win
2,1,2,1722.0,0,win
2,0,2,1737.0,0,win
2,1,2,478.0,0,lose
2,0,2,1725.0,0,win
2,0,2,445.0,0,lose
2,0,2,1700.0,0,win
2,0,2,1752.0,0,win
2,0,2,1693.0,0,win
2,0,2,1728.0,0,win
2,0,2,1722.0,0,win
1,1,1,1317.0,0,win
2,0,2,1753.0,0,win
2,0,2,1722.0,0,win
2,1,1,1490.0,0,win
2,0,2,1709.0,0,win
2,0,2,1701.0,0,win
2,0,2,1729.0,0,win
1,0,2,291.0,0,lose
1,1,2,1512.0,0,win
1,0,1,19.0,0,lose
2,0,2,659.0,0,lose
2,0,2,1723.0,0,win
2,0,2,1730.0,0,win
2,0,2,1738.0,0,win
2,0,2,1716.0,0,win
2,1,2,1743.0,0,win
2,0,2,1699.0,0,win
2,0,2,1676.0,0,win
2,0,2,659.0,0,lose
2,0,1,282.0,0,lose
2,0,2,1722.0,0,win
2,0,1,1503.0,0,win
2,0,2,1745.0,0,win
2,0,2,1741.0,0,win
2,0,2,1736.0,0,win
2,0,2,1744.0,0,win
2,0,2,1693.0,0,win
2,1,2,1709.0,0,win
2,0,2,507.0,0,lose
2,0,2,1717.0,0,win
2,0,2,1697.0,0,win
2,0,2,1714.0,0,win
1,0,1,31.0,0,lose
2,1,2,1710.0,0,win
2,0,2,1737.0,0,win
2,0,2,1751.0,0,win
2,0,1,1489.0,0,win
2,0,2,1731.0,0,win
2,0,2,1703.0,0,win
1,0,2,1485.0,0,win
2,0,2,1745.0,0,win
1,0,2,1532.0,0,win
2,0,2,1743.0,0,win
2,0,2,1749.0,0,win
2,0,2,1686.0,0,win
1,1,1,1287.0,0,win
2,0,2,1607.0,0,win
2,0,2,1685.0,0,win
2,0,2,1715.0,0,win
2,0,2,581.0,0,lose
2,0,2,489.0,0,lose
2,0,2,1753.0,0,win
1,0,2,1477.0,0,win
2,0,2,1718.0,0,win
2,0,2,1704.0,0,win
1,0,2,306.0,0,lose
2,0,2,1736.0,0,win
2,0,2,547.0,0,lose
2,0,1,1534.0,0,win
1,0,2,1518.0,0,win
2,0,2,1752.0,0,win
1,0,2,265.0,0,lose
2,0,2,1732.0,0,win
2,0,2,1699.0,0,win
2,0,2,1734.0,0,win
2,0,2,1741.0,0,win
2,1,2,1743.0,0,win
2,0,2,1724.0,0,win
1,0,1,-8.0,0,lose
2,0,2,1739.0,0,win
2,1,2,1738.0,0,win
0,1,0,-504.0,0,lose
2,0,2,1749.0,0,win
2,0,1,1532.0,0,win
2,0,2,1674.0,0,win
1,1,1,1224.0,0,win
2,0,2,1753.0,0,win
2,0,2,1701.0,0,win
2,0,2,1708.0,0,win
2,0,2,1714.0,0,win
2,0,2,1737.0,0,win
2,0,2,1716.0,0,win
2,0,2,1670.0,0,win
2,0,2,1724.0,0,win
2,0,2,1744.0,0,win
1,0,2,269.0,0,lose
1,0,2,1533.0,0,win
2,0,2,1726.0,0,win
2,0,2,1733.0,0,win
1,0,1,4.0,0,lose
2,0,2,1740.0,0,win
2,0,2,1769.0,0,win
1,0,2,1503.0,0,win
2,0,2,665.0,0,lose
1,0,1,7.0,0,lose
2,0,2,1680.0,0,win
1,0,1,-5.0,0,lose
2,0,2,1689.0,0,win
2,0,2,1746.0,0,win
2,0,2,1745.0,0,win
1,0,2,1516.0,0,win
2,1,2,1719.0,0,win
2,0,2,1742.0,0,win
2,1,2,1695.0,0,win
2,0,2,481.0,0,lose
2,0,2,1759.0,0,win
1,0,1,-5.0,0,lose
2,0,2,1710.0,0,win
2,0,2,1673.0,0,win
2,0,2,1737.0,0,win
2,0,2,1705.0,0,win
2,1,2,1735.0,0,win
2,0,2,1744.0,0,win
2,0,2,1742.0,0,win
2,0,2,1693.0,0,win
1,0,1,-1.0,0,lose
2,0,2,1746.0,0,win
1,0,1,20.0,0,lose
2,0,2,1740.0,0,win
2,0,2,1741.0,0,win
2,0,2,1738.0,0,win
2,0,2,1712.0,0,win
2,0,2,503.0,0,lose
2,0,2,1745.0,0,win
2,0,2,1748.0,0,win
1,0,1,3.0,0,lose
2,0,2,1759.0,0,win
2,0,2,1732.0,0,win
2,0,2,1752.0,0,win
2,0,2,1730.0,0,win
2,0,2,1742.0,0,win
2,1,2,1743.0,0,win
2,0,2,1758.0,0,win
2,0,2,1740.0,0,win
2,0,2,1733.0,0,win
2,0,1,1524.0,0,win
2,0,2,1742.0,0,win
2,0,2,1751.0,0,win
2,1,2,1694.0,0,win
2,0,2,1725.0,0,win
2,0,2,1698.0,0,win
2,1,2,1724.0,0,win
2,0,2,1727.0,0,win
2,0,2,1734.0,0,win
2,0,2,1732.0,0,win
2,0,2,1697.0,0,win
2,0,2,1740.0,0,win
2,0,2,1740.0,0,win
2,0,2,1736.0,0,win
2,1,2,1733.0,0,win
2,0,2,1723.0,0,win
1,0,2,1455.0,0,win
2,0,2,1745.0,0,win
2,0,2,1684.0,0,win
2,0,2,1743.0,0,win
2,0,2,1720.0,0,win
2,1,2,1723.0,0,win
2,1,2,466.0,0,lose
2,0,2,1733.0,0,win
2,0,2,1751.0,0,win
2,0,2,505.0,0,lose
2,0,2,1736.0,0,win
2,1,2,1725.0,0,win
2,0,2,1721.0,0,win
2,0,2,1759.0,0,win
2,0,2,1708.0,0,win
2,1,2,1734.0,0,win
2,0,2,1720.0,0,win
2,0,2,1735.0,0,win
2,0,2,1706.0,0,win
2,0,2,500.0,0,lose
2,0,2,1747.0,0,win
2,1,2,1743.0,0,win
1,0,2,1513.0,0,win
2,0,2,1682.0,0,win
2,0,2,1747.0,0,win
2,0,2,1750.0,0,win
2,0,2,1660.0,0,win
1,0,0,-206.0,0,lose
2,0,2,1761.0,0,win
1,0,0,-203.0,0,lose
2,0,2,1729.0,0,win
2,1,2,1711.0,0,win
2,0,2,1724.0,0,win
2,0,2,1743.0,0,win
2,0,2,1679.0,0,win
2,0,2,1756.0,0,win
1,0,2,1528.0,0,win
2,0,2,1682.0,0,win
2,0,2,1670.0,0,win
1,0,2,1483.0,0,win
1,0,2,504.0,0,lose
2,0,2,1770.0,0,win
1,0,1,-4.0,0,lose
2,0,2,1727.0,0,win
1,0,2,1528.0,0,win
2,0,2,1725.0,0,win
1,0,2,1534.0,0,win
2,0,2,1661.0,0,win
2,0,2,1732.0,0,win
2,1,2,1761.0,0,win
2,0,1,1515.0,0,win
2,1,2,1727.0,0,win
2,0,2,1743.0,0,win
1,0,2,1488.0,0,win
2,0,2,1727.0,0,win
2,0,2,1703.0,0,win
2,0,1,427.0,0,lose
1,0,2,1537.0,0,win
2,0,2,1745.0,0,win
2,0,1,1492.0,0,win
1,1,1,1198.0,0,win
2,0,2,1735.0,0,win
2,0,2,1733.0,0,win
2,0,2,1720.0,0,win
2,0,2,527.0,0,lose
2,0,2,1744.0,0,win
2,0,2,1743.0,0,win
2,1,2,1724.0,0,win
2,0,2,1736.0,0,win
2,0,2,1751.0,0,win
2,0,2,708.0,0,lose
1,1,2,1531.0,0,win
2,0,2,1722.0,0,win
2,0,2,1749.0,0,win
2,0,2,1730.0,0,win
2,0,2,1737.0,0,win
2,1,2,1725.0,0,win
2,1,2,1712.0,0,win
1,1,2,1540.0,0,win
2,0,2,1711.0,0,win
2,0,2,1716.0,0,win
1,0,2,1551.0,0,win
1,0,2,1556.0,0,win
2,0,2,1689.0,0,win
2,1,2,1739.0,0,win
2,0,2,1709.0,0,win
2,1,2,1723.0,0,win
2,1,2,1738.0,0,win
2,1,2,1738.0,0,win
2,0,1,1526.0,0,win
2,0,2,448.0,0,lose
2,1,2,1699.0,0,win
2,0,2,1703.0,0,win
2,0,2,1766.0,0,win
2,0,2,1742.0,0,win
2,0,2,1759.0,0,win
