Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,Win/Lose
2,0,2,1020.0,0,timeout
2,0,1,840.0,0,timeout
2,0,2,1030.0,0,timeout
2,0,2,581.0,0,lose
2,0,2,1682.0,0,win
2,0,2,1722.0,0,win
2,1,2,1040.0,0,timeout
2,0,2,1644.0,0,win
2,0,2,1643.0,0,win
2,1,2,1621.0,0,win
2,0,2,1709.0,0,win
2,0,2,1602.0,0,win
2,0,2,1720.0,0,win
2,0,2,1620.0,0,win
2,0,2,1000.0,0,timeout
2,0,2,1586.0,0,win
2,0,2,1579.0,0,win
2,0,1,431.0,0,lose
1,1,1,1211.0,0,win
1,0,2,1436.0,0,win
2,0,2,940.0,0,timeout
2,1,2,1575.0,0,win
2,0,2,1609.0,0,win
2,0,2,640.0,0,lose
2,0,2,1660.0,0,win
2,0,2,1700.0,0,win
2,0,2,960.0,0,timeout
1,0,2,1436.0,0,win
2,0,2,1597.0,0,win
2,0,2,1703.0,0,win
0,0,2,1228.0,0,win
2,0,2,920.0,0,timeout
2,0,2,1646.0,0,win
2,0,2,1620.0,0,win
1,1,1,1279.0,0,win
2,0,2,1603.0,0,win
2,0,2,1553.0,0,win
2,1,2,1605.0,0,win
1,0,2,1507.0,0,win
2,0,2,1678.0,0,win
1,0,2,1471.0,0,win
2,0,1,1518.0,0,win
2,0,2,1020.0,0,timeout
2,0,2,1010.0,0,timeout
2,0,2,1588.0,0,win
2,0,2,1601.0,0,win
2,0,2,1020.0,0,timeout
1,0,2,1476.0,0,win
2,0,2,1572.0,0,win
2,0,2,1579.0,0,win
2,0,2,1020.0,0,timeout
1,0,2,260.0,0,lose
2,0,2,1676.0,0,win
2,0,2,1010.0,0,timeout
2,0,2,1627.0,0,win
2,0,2,1603.0,0,win
1,0,2,1403.0,0,win
2,0,2,544.0,0,lose
2,0,2,1710.0,0,win
2,0,2,1716.0,0,win
2,0,2,519.0,0,lose
1,0,2,1354.0,0,win
1,0,2,1519.0,0,win
2,0,2,477.0,0,lose
1,0,2,1361.0,0,win
2,0,2,1698.0,0,win
2,0,2,970.0,0,timeout
2,0,1,443.0,0,lose
2,0,2,1707.0,0,win
2,1,2,1639.0,0,win
2,1,2,1656.0,0,win
2,0,2,1637.0,0,win
2,0,2,1585.0,0,win
2,0,2,1702.0,0,win
2,0,2,1593.0,0,win
2,0,2,1700.0,0,win
2,0,2,1589.0,0,win
2,0,1,1502.0,0,win
1,0,2,1430.0,0,win
2,0,2,870.0,0,timeout
2,0,2,1639.0,0,win
2,0,2,1721.0,0,win
2,0,1,1444.0,0,win
2,0,2,1567.0,0,win
1,0,2,266.0,0,lose
2,1,2,1646.0,0,win
2,0,2,1585.0,0,win
2,0,2,1688.0,0,win
2,0,1,1443.0,0,win
2,0,2,1010.0,0,timeout
1,1,0,-201.0,0,lose
2,0,1,1464.0,0,win
2,0,2,1561.0,0,win
1,1,1,1247.0,0,win
2,0,2,870.0,0,timeout
2,0,2,1616.0,0,win
2,1,2,1653.0,0,win
1,0,1,1159.0,0,win
2,0,2,1020.0,0,timeout
2,0,2,492.0,0,lose
2,0,1,1462.0,0,win
2,0,2,565.0,0,lose
1,0,2,1514.0,0,win
1,0,2,1407.0,0,win
2,0,1,1489.0,0,win
2,0,2,1693.0,0,win
2,0,2,1619.0,0,win
2,0,2,1596.0,0,win
2,0,1,1412.0,0,win
2,0,2,1000.0,0,timeout
0,1,0,-429.0,0,lose
2,0,2,1647.0,0,win
2,0,2,1639.0,0,win
2,0,2,1040.0,0,timeout
2,0,2,1674.0,0,win
2,0,2,1667.0,0,win
1,0,2,352.0,0,lose
1,0,2,800.0,0,timeout
2,0,2,1580.0,0,win
2,0,1,1511.0,0,win
2,0,2,1010.0,0,timeout
2,0,2,1638.0,0,win
2,0,2,1611.0,0,win
2,1,2,1596.0,0,win
2,0,2,1628.0,0,win
2,0,2,1020.0,0,timeout
2,0,2,920.0,0,timeout
