Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,Vegan,VegetarianBlue,VegetarianOrange,Win/Lose
0,0,0,-30.0,0,0,0,0,timeout
0,1,0,-186.0,0,0,0,0,lose
0,0,0,-50.0,0,0,0,0,timeout
1,1,0,310.0,0,1,1,0,timeout
0,0,0,0.0,0,0,0,0,timeout
0,1,0,10.0,0,0,0,0,timeout
0,0,0,0.0,0,0,0,0,timeout
0,0,1,410.0,0,1,0,1,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,1,0,20.0,0,0,0,0,timeout
0,0,0,70.0,0,0,0,0,timeout
0,0,1,-109.0,0,1,0,1,lose
0,1,0,-442.0,0,0,0,0,lose
0,0,0,0.0,0,0,0,0,timeout
0,1,0,817.0,0,0,0,0,win
0,0,0,40.0,0,0,0,0,timeout
0,0,1,390.0,0,1,0,1,timeout
0,1,0,-482.0,0,0,0,0,lose
0,1,0,-441.0,0,0,0,0,lose
0,0,0,0.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,1,0,-500.0,0,0,0,0,lose
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,-130.0,0,0,0,0,timeout
1,0,0,320.0,0,1,1,0,timeout
0,1,0,-367.0,0,0,0,0,lose
0,1,0,-531.0,0,0,0,0,lose
0,1,0,-240.0,0,0,0,0,lose
0,0,0,60.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,1,0,-620.0,0,0,0,0,lose
0,0,0,30.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,1,0,10.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,1,0,-459.0,0,0,0,0,lose
0,1,0,-442.0,0,0,0,0,lose
0,1,0,40.0,0,0,0,0,timeout
1,0,0,360.0,0,1,1,0,timeout
1,0,0,-49.0,0,1,1,0,lose
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,1,0,-555.0,0,0,0,0,lose
0,1,0,-465.0,0,0,0,0,lose
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,0.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
0,1,0,200.0,0,0,0,0,timeout
0,1,0,-384.0,0,0,0,0,lose
0,0,0,-50.0,0,0,0,0,timeout
0,1,0,895.0,0,0,0,0,win
0,0,0,0.0,0,0,0,0,timeout
0,1,0,-526.0,0,0,0,0,lose
0,0,0,10.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,1,1005.0,0,1,0,1,win
0,0,1,420.0,0,1,0,1,timeout
0,1,0,10.0,0,0,0,0,timeout
0,1,0,859.0,0,0,0,0,win
0,0,0,40.0,0,0,0,0,timeout
0,1,0,60.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-150.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,-170.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,-120.0,0,0,0,0,timeout
0,0,0,-130.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
1,0,0,140.0,0,1,1,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,1,0,818.0,0,0,0,0,win
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,1,0,70.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,1,0,899.0,0,0,0,0,win
0,1,0,-310.0,0,0,0,0,lose
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,1,0,755.0,0,0,0,0,win
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
1,0,0,170.0,0,1,1,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,-130.0,0,0,0,0,timeout
0,0,1,953.0,0,1,0,1,win
0,1,0,-406.0,0,0,0,0,lose
0,0,0,-200.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
0,1,0,-459.0,0,0,0,0,lose
0,0,0,60.0,0,0,0,0,timeout
0,1,0,-475.0,0,0,0,0,lose
0,0,0,90.0,0,0,0,0,timeout
0,1,0,-471.0,0,0,0,0,lose
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,1,0,-496.0,0,0,0,0,lose
0,1,0,856.0,0,0,0,0,win
0,0,0,-100.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,1,0,-442.0,0,0,0,0,lose
0,0,0,-110.0,0,0,0,0,timeout
0,1,0,-489.0,0,0,0,0,lose
0,0,0,-140.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,1,0,-608.0,0,0,0,0,lose
1,0,1,61.0,0,2,1,1,lose
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,-120.0,0,0,0,0,timeout
1,0,0,350.0,0,1,1,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
0,1,0,-493.0,0,0,0,0,lose
0,1,0,-20.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
0,1,0,-508.0,0,0,0,0,lose
1,0,0,280.0,0,1,1,0,timeout
0,0,0,60.0,0,0,0,0,timeout
0,1,0,923.0,0,0,0,0,win
0,1,0,-397.0,0,0,0,0,lose
1,0,0,360.0,0,1,1,0,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
0,1,0,827.0,0,0,0,0,win
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,70.0,0,0,0,0,timeout
0,1,0,806.0,0,0,0,0,win
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,1,0,867.0,0,0,0,0,win
0,1,0,-215.0,0,0,0,0,lose
0,0,0,-40.0,0,0,0,0,timeout
0,1,0,764.0,0,0,0,0,win
0,0,0,-10.0,0,0,0,0,timeout
0,1,0,-391.0,0,0,0,0,lose
0,0,0,-40.0,0,0,0,0,timeout
0,1,0,-530.0,0,0,0,0,lose
0,1,0,-437.0,0,0,0,0,lose
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,1,0,140.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,1,0,-517.0,0,0,0,0,lose
0,0,0,30.0,0,0,0,0,timeout
0,1,0,-462.0,0,0,0,0,lose
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,1,0,-474.0,0,0,0,0,lose
0,1,0,828.0,0,0,0,0,win
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,80.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,1,0,880.0,0,0,0,0,win
0,0,0,0.0,0,0,0,0,timeout
0,0,0,-170.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
1,0,1,360.0,0,2,1,1,timeout
0,1,0,-510.0,0,0,0,0,lose
0,0,0,50.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,1,0,798.0,0,0,0,0,win
0,1,0,20.0,0,0,0,0,timeout
0,1,0,-70.0,0,0,0,0,timeout
0,1,0,60.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
1,0,0,270.0,0,1,1,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,1,0,30.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,0,0,-150.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,1,0,-220.0,0,0,0,0,lose
1,0,0,-67.0,0,1,1,0,lose
0,1,0,-100.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
1,0,0,350.0,0,1,1,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,1,0,-613.0,0,0,0,0,lose
0,0,0,20.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,1,0,787.0,0,0,0,0,win
0,0,0,-140.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,-130.0,0,0,0,0,timeout
0,1,0,-482.0,0,0,0,0,lose
0,1,0,-233.0,0,0,0,0,lose
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,1,0,-494.0,0,0,0,0,lose
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,-160.0,0,0,0,0,timeout
0,1,0,-522.0,0,0,0,0,lose
0,0,0,-70.0,0,0,0,0,timeout
0,1,0,10.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,-10.0,0,0,0,0,timeout
1,0,0,330.0,0,1,1,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,1,0,-234.0,0,0,0,0,lose
0,0,0,20.0,0,0,0,0,timeout
0,0,0,-140.0,0,0,0,0,timeout
0,1,0,-492.0,0,0,0,0,lose
0,0,0,10.0,0,0,0,0,timeout
0,1,0,-453.0,0,0,0,0,lose
0,0,0,-150.0,0,0,0,0,timeout
0,0,0,0.0,0,0,0,0,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
1,0,0,380.0,0,1,1,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,1,0,-445.0,0,0,0,0,lose
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,-200.0,0,0,0,0,timeout
0,1,1,1004.0,0,1,0,1,win
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,0.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,0,0,0.0,0,0,0,0,timeout
0,1,0,-475.0,0,0,0,0,lose
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,-150.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,60.0,0,0,0,0,timeout
0,1,0,-259.0,0,0,0,0,lose
0,0,0,-20.0,0,0,0,0,timeout
0,0,1,957.0,0,1,0,1,win
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-10.0,0,0,0,0,timeout
0,1,0,827.0,0,0,0,0,win
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,1,0,773.0,0,0,0,0,win
0,0,0,-180.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,1,0,883.0,0,0,0,0,win
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,1,0,-445.0,0,0,0,0,lose
0,1,0,-237.0,0,0,0,0,lose
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,1,0,-250.0,0,0,0,0,lose
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
1,0,1,360.0,0,2,1,1,timeout
0,1,0,-430.0,0,0,0,0,lose
0,0,0,-110.0,0,0,0,0,timeout
0,1,0,-20.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
0,0,0,0.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,1,0,-600.0,0,0,0,0,lose
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,1,0,861.0,0,0,0,0,win
0,0,0,10.0,0,0,0,0,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,0,0,70.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,1,0,-525.0,0,0,0,0,lose
0,1,0,888.0,0,0,0,0,win
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,0.0,0,0,0,0,timeout
1,0,0,60.0,0,1,1,0,timeout
1,0,1,420.0,0,2,1,1,timeout
0,1,0,-292.0,0,0,0,0,lose
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-180.0,0,0,0,0,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,0,0,0.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,1,0,853.0,0,0,0,0,win
0,0,0,40.0,0,0,0,0,timeout
0,1,0,110.0,0,0,0,0,timeout
0,1,0,-454.0,0,0,0,0,lose
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,-120.0,0,0,0,0,timeout
0,0,1,410.0,0,1,0,1,timeout
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,1,0,50.0,0,0,0,0,timeout
0,0,0,-170.0,0,0,0,0,timeout
0,1,0,841.0,0,0,0,0,win
0,0,0,0.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,-120.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,2,0,-427.0,0,0,0,0,lose
0,0,0,-30.0,0,0,0,0,timeout
0,1,0,826.0,0,0,0,0,win
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,-120.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,1,0,-497.0,0,0,0,0,lose
0,0,0,0.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,1,0,-503.0,0,0,0,0,lose
0,0,0,-30.0,0,0,0,0,timeout
0,1,0,838.0,0,0,0,0,win
0,2,0,-532.0,0,0,0,0,lose
0,0,0,-50.0,0,0,0,0,timeout
0,0,1,-264.0,0,1,0,1,lose
1,0,0,400.0,0,1,1,0,timeout
0,1,0,50.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
1,0,0,340.0,0,1,1,0,timeout
0,1,0,-10.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,0,0,-80.0,0,0,0,0,timeout
0,1,0,-406.0,0,0,0,0,lose
0,0,1,320.0,0,1,0,1,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,1,0,839.0,0,0,0,0,win
0,1,0,-110.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,0,0,-120.0,0,0,0,0,timeout
1,0,0,988.0,0,1,1,0,win
0,1,0,-596.0,0,0,0,0,lose
0,1,0,50.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,1,0,-462.0,0,0,0,0,lose
0,1,0,-470.0,0,0,0,0,lose
1,0,0,-92.0,0,1,1,0,lose
0,1,0,-471.0,0,0,0,0,lose
0,0,1,360.0,0,1,0,1,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,1,0,-481.0,0,0,0,0,lose
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,1,0,130.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,1,0,816.0,0,0,0,0,win
1,0,0,380.0,0,1,1,0,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,0,0,-10.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,0,0,-50.0,0,0,0,0,timeout
0,1,0,30.0,0,0,0,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,1,0,-456.0,0,0,0,0,lose
0,1,0,-478.0,0,0,0,0,lose
0,0,1,300.0,0,1,0,1,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,1,0,-552.0,0,0,0,0,lose
0,1,0,870.0,0,0,0,0,win
0,0,0,-100.0,0,0,0,0,timeout
0,1,0,775.0,0,0,0,0,win
0,0,0,30.0,0,0,0,0,timeout
0,1,0,-381.0,0,0,0,0,lose
0,0,1,300.0,0,1,0,1,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,1,0,836.0,0,0,0,0,win
0,0,0,-110.0,0,0,0,0,timeout
0,1,0,-493.0,0,0,0,0,lose
0,0,0,-140.0,0,0,0,0,timeout
1,0,1,400.0,0,2,1,1,timeout
0,0,0,-100.0,0,0,0,0,timeout
0,0,0,60.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,1,0,-474.0,0,0,0,0,lose
0,1,0,-490.0,0,0,0,0,lose
0,0,0,-50.0,0,0,0,0,timeout
0,1,0,-305.0,0,0,0,0,lose
0,1,0,-423.0,0,0,0,0,lose
0,0,0,10.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,1,0,-104.0,0,0,0,0,lose
0,1,0,-412.0,0,0,0,0,lose
0,0,0,-100.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,1,0,-482.0,0,0,0,0,lose
0,0,1,350.0,0,1,0,1,timeout
0,1,0,-120.0,0,0,0,0,timeout
0,1,0,10.0,0,0,0,0,timeout
0,0,0,-100.0,0,0,0,0,timeout
0,1,0,-521.0,0,0,0,0,lose
0,0,0,0.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
1,0,0,350.0,0,1,1,0,timeout
0,1,0,110.0,0,0,0,0,timeout
0,1,0,30.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,1,0,821.0,0,0,0,0,win
0,0,0,-190.0,0,0,0,0,timeout
0,1,0,-441.0,0,0,0,0,lose
0,0,0,0.0,0,0,0,0,timeout
0,1,0,20.0,0,0,0,0,timeout
0,1,0,789.0,0,0,0,0,win
0,0,0,-90.0,0,0,0,0,timeout
0,1,0,-515.0,0,0,0,0,lose
0,1,0,868.0,0,0,0,0,win
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,0,0,-140.0,0,0,0,0,timeout
0,1,0,-494.0,0,0,0,0,lose
0,0,0,-60.0,0,0,0,0,timeout
0,1,0,-255.0,0,0,0,0,lose
0,0,0,-130.0,0,0,0,0,timeout
0,1,0,-411.0,0,0,0,0,lose
0,0,0,20.0,0,0,0,0,timeout
0,1,0,802.0,0,0,0,0,win
0,0,0,-190.0,0,0,0,0,timeout
0,1,0,755.0,0,0,0,0,win
0,0,0,10.0,0,0,0,0,timeout
0,0,0,-170.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,60.0,0,0,0,0,timeout
0,0,0,-70.0,0,0,0,0,timeout
0,1,0,10.0,0,0,0,0,timeout
0,1,0,-493.0,0,0,0,0,lose
0,1,0,-492.0,0,0,0,0,lose
0,0,0,20.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,1,0,-514.0,0,0,0,0,lose
0,0,0,90.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,0,0,-120.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,1,0,-563.0,0,0,0,0,lose
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,0,0,-60.0,0,0,0,0,timeout
1,0,0,380.0,0,1,1,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,20.0,0,0,0,0,timeout
0,0,0,60.0,0,0,0,0,timeout
0,1,0,-226.0,0,0,0,0,lose
0,0,0,-80.0,0,0,0,0,timeout
0,1,0,-448.0,0,0,0,0,lose
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,1,0,867.0,0,0,0,0,win
0,0,0,-60.0,0,0,0,0,timeout
0,0,0,-30.0,0,0,0,0,timeout
0,1,0,-95.0,0,0,0,0,lose
0,0,0,-30.0,0,0,0,0,timeout
0,0,0,30.0,0,0,0,0,timeout
0,1,0,50.0,0,0,0,0,timeout
0,1,0,-294.0,0,0,0,0,lose
0,1,0,-473.0,0,0,0,0,lose
0,1,0,-440.0,0,0,0,0,lose
0,0,0,-20.0,0,0,0,0,timeout
0,1,0,-50.0,0,0,0,0,timeout
0,1,0,-485.0,0,0,0,0,lose
0,0,0,-20.0,0,0,0,0,timeout
0,0,0,40.0,0,0,0,0,timeout
0,0,0,-120.0,0,0,0,0,timeout
0,0,0,-10.0,0,0,0,0,timeout
0,1,0,-494.0,0,0,0,0,lose
0,0,0,10.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,10.0,0,0,0,0,timeout
0,0,0,50.0,0,0,0,0,timeout
0,1,0,0.0,0,0,0,0,timeout
0,0,0,-90.0,0,0,0,0,timeout
0,0,0,0.0,0,0,0,0,timeout
0,0,0,-120.0,0,0,0,0,timeout
0,0,0,-110.0,0,0,0,0,timeout
0,0,0,-40.0,0,0,0,0,timeout
