Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
2,0,1,1505.0,0,1,win
2,0,0,1313.0,0,0,win
2,0,0,1294.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,0,1255.0,0,0,win
2,0,0,300.0,0,0,lose
2,0,1,1527.0,0,1,win
2,0,0,1328.0,0,0,win
1,0,1,1317.0,0,1,win
2,0,0,1318.0,0,0,win
2,0,0,193.0,0,0,lose
2,0,0,1346.0,0,0,win
2,0,0,1291.0,0,0,win
2,1,0,1317.0,0,0,win
2,0,0,1347.0,0,0,win
1,0,1,1292.0,0,1,win
2,0,0,1343.0,0,0,win
2,0,1,283.0,0,1,lose
2,0,0,1346.0,0,0,win
2,1,0,1327.0,0,0,win
2,0,0,341.0,0,0,lose
2,0,1,526.0,0,1,lose
2,0,1,1473.0,0,1,win
2,0,0,1314.0,0,0,win
2,0,2,1718.0,0,2,win
2,0,0,1340.0,0,0,win
2,0,1,1528.0,0,1,win
2,0,0,180.0,0,0,lose
2,0,0,1320.0,0,0,win
2,0,1,1527.0,0,1,win
2,0,0,1340.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,0,1300.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,0,1327.0,0,0,win
2,0,0,1372.0,0,0,win
2,0,0,1328.0,0,0,win
1,0,0,1113.0,0,0,win
2,0,1,1483.0,0,1,win
2,1,0,1309.0,0,0,win
2,0,0,248.0,0,0,lose
2,0,0,1300.0,0,0,win
2,0,0,1328.0,0,0,win
2,0,0,136.0,0,0,lose
2,0,1,1529.0,0,1,win
2,0,0,1308.0,0,0,win
2,0,0,1317.0,0,0,win
1,0,1,67.0,0,1,lose
2,0,0,1315.0,0,0,win
2,0,0,1295.0,0,0,win
1,0,1,-21.0,0,1,lose
2,0,1,1546.0,0,1,win
2,0,0,1221.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,2,700.0,0,2,lose
2,0,0,1341.0,0,0,win
2,0,0,1278.0,0,0,win
1,0,1,1302.0,0,1,win
2,0,0,1265.0,0,0,win
2,0,0,243.0,0,0,lose
2,0,0,1366.0,0,0,win
2,0,0,1309.0,0,0,win
2,0,0,1357.0,0,0,win
2,0,1,1529.0,0,1,win
2,0,0,1327.0,0,0,win
2,0,0,1369.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,0,1281.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,2,1698.0,0,2,win
2,0,1,369.0,0,1,lose
2,0,0,1294.0,0,0,win
2,0,2,545.0,0,2,lose
2,0,1,1554.0,0,1,win
2,0,2,1706.0,0,2,win
2,0,1,415.0,0,1,lose
2,0,1,360.0,0,1,lose
2,0,0,1313.0,0,0,win
2,0,1,1524.0,0,1,win
2,0,1,1532.0,0,1,win
2,0,0,1347.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,1,1522.0,0,1,win
2,0,0,1321.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,0,36.0,0,0,lose
2,1,0,1324.0,0,0,win
1,0,0,-37.0,0,0,lose
2,0,1,1471.0,0,1,win
2,0,1,1458.0,0,1,win
2,0,0,1347.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1273.0,0,0,win
2,1,0,1323.0,0,0,win
1,0,1,1334.0,0,1,win
2,0,0,1309.0,0,0,win
2,0,0,1337.0,0,0,win
2,1,1,1553.0,0,1,win
2,0,0,1308.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1292.0,0,0,win
2,0,1,1542.0,0,1,win
2,0,0,1315.0,0,0,win
2,0,0,1319.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,1,1551.0,0,1,win
2,0,1,1529.0,0,1,win
2,0,0,1356.0,0,0,win
2,0,0,203.0,0,0,lose
2,0,0,1303.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,0,1315.0,0,0,win
2,0,0,1280.0,0,0,win
1,0,0,1017.0,0,0,win
2,0,1,1491.0,0,1,win
2,0,0,1315.0,0,0,win
2,0,1,1478.0,0,1,win
2,0,1,1556.0,0,1,win
2,0,0,1348.0,0,0,win
2,0,1,1534.0,0,1,win
1,0,1,7.0,0,1,lose
2,0,0,1344.0,0,0,win
2,0,0,1318.0,0,0,win
2,0,0,1318.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,0,1371.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,0,1303.0,0,0,win
2,0,1,518.0,0,1,lose
1,0,2,1499.0,0,2,win
1,0,1,1341.0,0,1,win
2,0,0,1349.0,0,0,win
2,0,0,131.0,0,0,lose
2,0,0,1301.0,0,0,win
