Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
2,0,0,1316.0,0,0,win
2,0,1,1552.0,0,1,win
2,0,1,1517.0,0,1,win
2,0,0,1296.0,0,0,win
1,0,1,1229.0,0,1,win
2,0,1,1481.0,0,1,win
2,0,0,1292.0,0,0,win
2,0,0,303.0,0,0,lose
2,0,1,1533.0,0,1,win
2,0,1,1515.0,0,1,win
2,0,0,1336.0,0,0,win
2,0,0,95.0,0,0,lose
2,0,0,1319.0,0,0,win
2,0,1,1492.0,0,1,win
2,0,0,1340.0,0,0,win
2,0,1,1541.0,0,1,win
2,0,0,1318.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,1,1564.0,0,1,win
1,0,1,1308.0,0,1,win
2,0,1,1528.0,0,1,win
1,0,0,-145.0,0,0,lose
2,0,0,1351.0,0,0,win
2,0,0,1316.0,0,0,win
2,0,2,1730.0,0,2,win
2,0,0,1347.0,0,0,win
2,0,1,1558.0,0,1,win
2,0,0,1364.0,0,0,win
2,0,0,1313.0,0,0,win
2,0,2,679.0,0,2,lose
2,0,0,1340.0,0,0,win
1,1,0,1092.0,0,0,win
2,0,0,1261.0,0,0,win
1,1,1,1340.0,0,1,win
2,0,1,1533.0,0,1,win
2,0,0,1296.0,0,0,win
1,1,0,1100.0,0,0,win
2,0,0,241.0,0,0,lose
1,0,1,191.0,0,1,lose
2,0,0,1338.0,0,0,win
1,1,1,1311.0,0,1,win
2,0,0,1324.0,0,0,win
2,0,0,1320.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,0,1305.0,0,0,win
2,0,0,240.0,0,0,lose
2,0,1,1517.0,0,1,win
2,0,0,1332.0,0,0,win
1,0,1,1325.0,0,1,win
2,0,0,1333.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,0,1306.0,0,0,win
1,1,0,1098.0,0,0,win
2,0,0,1333.0,0,0,win
1,1,0,1103.0,0,0,win
2,0,0,1329.0,0,0,win
2,1,0,1325.0,0,0,win
2,0,0,204.0,0,0,lose
2,0,0,1323.0,0,0,win
1,1,0,1124.0,0,0,win
2,0,1,1493.0,0,1,win
2,0,0,295.0,0,0,lose
2,0,0,1335.0,0,0,win
2,0,0,1339.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,1,1527.0,0,1,win
2,0,0,1343.0,0,0,win
2,0,0,1322.0,0,0,win
1,0,0,-164.0,0,0,lose
2,0,1,1550.0,0,1,win
2,0,0,1324.0,0,0,win
1,1,0,1121.0,0,0,win
1,0,0,1076.0,0,0,win
2,0,0,1324.0,0,0,win
2,0,1,1510.0,0,1,win
2,0,0,1324.0,0,0,win
2,0,0,1308.0,0,0,win
2,1,0,1308.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,0,212.0,0,0,lose
2,0,0,129.0,0,0,lose
2,0,0,1300.0,0,0,win
2,0,1,1482.0,0,1,win
1,0,1,-2.0,0,1,lose
2,0,0,1313.0,0,0,win
2,0,0,1257.0,0,0,win
1,0,1,1265.0,0,1,win
2,0,0,1356.0,0,0,win
2,0,0,200.0,0,0,lose
1,0,1,1280.0,0,1,win
1,0,0,1102.0,0,0,win
1,1,0,1092.0,0,0,win
2,0,0,1315.0,0,0,win
2,0,1,1506.0,0,1,win
1,0,0,1128.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,0,1309.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,1,409.0,0,1,lose
2,0,0,1277.0,0,0,win
2,0,1,1531.0,0,1,win
2,0,0,1331.0,0,0,win
2,0,0,299.0,0,0,lose
2,0,1,459.0,0,1,lose
2,0,0,192.0,0,0,lose
2,0,0,1330.0,0,0,win
2,0,1,1524.0,0,1,win
2,0,1,1531.0,0,1,win
2,0,1,1514.0,0,1,win
1,0,1,1315.0,0,1,win
2,0,0,1323.0,0,0,win
2,0,0,1330.0,0,0,win
2,0,0,202.0,0,0,lose
2,0,0,1351.0,0,0,win
2,0,0,1306.0,0,0,win
2,1,0,1340.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,1,1507.0,0,1,win
2,0,0,1335.0,0,0,win
