Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
2,0,0,1335.0,0,0,win
2,1,0,1327.0,0,0,win
2,0,0,1365.0,0,0,win
2,0,0,1330.0,0,0,win
2,0,0,1299.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,0,1328.0,0,0,win
2,0,1,1553.0,0,1,win
2,0,0,1323.0,0,0,win
2,0,0,1350.0,0,0,win
2,1,0,1356.0,0,0,win
2,0,0,1368.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1324.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,0,1344.0,0,0,win
2,0,0,1356.0,0,0,win
1,1,0,1132.0,0,0,win
2,0,0,1339.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,0,1350.0,0,0,win
1,1,0,1121.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,0,1313.0,0,0,win
2,0,0,1329.0,0,0,win
2,1,0,1342.0,0,0,win
2,0,0,1333.0,0,0,win
1,1,0,1108.0,0,0,win
2,0,0,1330.0,0,0,win
2,0,1,1509.0,0,1,win
2,0,1,1518.0,0,1,win
2,1,0,1350.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,1,1550.0,0,1,win
2,0,2,1759.0,0,2,win
2,0,0,1338.0,0,0,win
2,0,0,1327.0,0,0,win
0,1,0,-428.0,0,0,lose
1,0,1,1363.0,0,1,win
2,0,0,1339.0,0,0,win
2,1,0,1312.0,0,0,win
1,0,1,1322.0,0,1,win
2,0,0,1319.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1300.0,0,0,win
2,0,0,1336.0,0,0,win
2,1,0,1343.0,0,0,win
1,0,0,1129.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1356.0,0,0,win
1,1,0,1085.0,0,0,win
2,0,0,1359.0,0,0,win
2,0,0,1362.0,0,0,win
2,0,0,1339.0,0,0,win
2,0,2,1740.0,0,2,win
2,0,0,1355.0,0,0,win
2,0,0,1345.0,0,0,win
2,0,1,1553.0,0,1,win
2,1,0,1320.0,0,0,win
2,0,0,1358.0,0,0,win
2,1,0,1356.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1373.0,0,0,win
2,0,0,1351.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,0,1346.0,0,0,win
2,0,0,1303.0,0,0,win
2,0,0,1313.0,0,0,win
2,0,0,1346.0,0,0,win
1,1,0,1077.0,0,0,win
2,0,0,1355.0,0,0,win
2,0,0,1324.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,1,1549.0,0,1,win
1,1,0,1053.0,0,0,win
2,0,0,1292.0,0,0,win
2,0,1,1491.0,0,1,win
2,0,0,1345.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1310.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1311.0,0,0,win
2,0,0,1343.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,1,1525.0,0,1,win
2,0,0,1360.0,0,0,win
2,1,0,1347.0,0,0,win
2,0,1,1512.0,0,1,win
2,0,0,1346.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,2,1722.0,0,2,win
2,0,0,1361.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1323.0,0,0,win
2,0,0,1362.0,0,0,win
1,0,0,-168.0,0,0,lose
2,0,0,1350.0,0,0,win
2,1,0,1357.0,0,0,win
2,0,0,1311.0,0,0,win
2,0,0,1339.0,0,0,win
2,0,0,1344.0,0,0,win
2,0,0,1364.0,0,0,win
2,0,0,1354.0,0,0,win
1,1,0,1098.0,0,0,win
2,0,0,1283.0,0,0,win
0,1,0,-427.0,0,0,lose
2,0,0,1318.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1363.0,0,0,win
2,0,1,1552.0,0,1,win
1,1,0,1114.0,0,0,win
2,0,0,1344.0,0,0,win
2,0,0,1321.0,0,0,win
2,0,0,1363.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,0,1325.0,0,0,win
1,0,0,1104.0,0,0,win
2,0,0,1366.0,0,0,win
2,0,1,1545.0,0,1,win
2,0,1,1539.0,0,1,win
2,0,0,1330.0,0,0,win
1,1,0,1112.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,1,1566.0,0,1,win
1,0,0,-8.0,0,0,lose
2,0,0,1346.0,0,0,win
2,1,0,1336.0,0,0,win
2,0,0,1360.0,0,0,win
2,0,0,1311.0,0,0,win
2,0,0,1336.0,0,0,win
1,1,0,1097.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,0,1352.0,0,0,win
2,0,0,1336.0,0,0,win
1,1,0,1106.0,0,0,win
2,0,1,1547.0,0,1,win
2,0,0,1330.0,0,0,win
2,1,0,1347.0,0,0,win
2,1,0,1311.0,0,0,win
2,1,0,1351.0,0,0,win
2,0,0,1327.0,0,0,win
2,0,0,1352.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,1,1550.0,0,1,win
2,0,0,1368.0,0,0,win
1,0,0,-75.0,0,0,lose
2,0,0,1340.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1339.0,0,0,win
2,0,0,1322.0,0,0,win
2,0,0,1326.0,0,0,win
1,0,0,1102.0,0,0,win
2,0,0,1374.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,0,1339.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1353.0,0,0,win
2,1,0,1356.0,0,0,win
2,1,0,1328.0,0,0,win
2,0,0,1358.0,0,0,win
2,0,0,1345.0,0,0,win
2,0,1,1538.0,0,1,win
2,0,0,1341.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,0,1345.0,0,0,win
2,0,0,1359.0,0,0,win
2,0,0,1346.0,0,0,win
2,0,0,1325.0,0,0,win
2,0,0,1340.0,0,0,win
1,0,0,1115.0,0,0,win
2,0,0,1362.0,0,0,win
2,1,0,1369.0,0,0,win
2,0,0,1358.0,0,0,win
1,0,1,1348.0,0,1,win
2,1,0,1300.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,0,284.0,0,0,lose
2,0,1,481.0,0,1,lose
2,0,1,1493.0,0,1,win
2,0,0,1371.0,0,0,win
2,0,1,1563.0,0,1,win
2,0,0,1342.0,0,0,win
2,0,0,1352.0,0,0,win
2,0,2,1752.0,0,2,win
2,0,0,1356.0,0,0,win
2,0,1,1505.0,0,1,win
2,0,0,1351.0,0,0,win
1,0,1,1321.0,0,1,win
2,0,0,1355.0,0,0,win
