Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
2,0,0,1339.0,0,0,win
2,0,0,1356.0,0,0,win
2,0,0,1322.0,0,0,win
2,0,0,1363.0,0,0,win
2,0,0,1322.0,0,0,win
1,0,0,1078.0,0,0,win
2,0,0,1306.0,0,0,win
1,0,1,1309.0,0,1,win
2,0,0,1305.0,0,0,win
2,0,0,1351.0,0,0,win
2,0,0,1294.0,0,0,win
2,0,1,1540.0,0,1,win
2,0,0,1364.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1324.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,0,1286.0,0,0,win
2,1,0,1312.0,0,0,win
2,0,0,1357.0,0,0,win
1,0,0,-182.0,0,0,lose
2,0,0,1280.0,0,0,win
2,0,0,1354.0,0,0,win
2,1,0,1341.0,0,0,win
2,0,0,1316.0,0,0,win
2,0,0,1319.0,0,0,win
1,0,1,1260.0,0,1,win
2,0,0,1323.0,0,0,win
2,1,0,1317.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,0,324.0,0,0,lose
2,0,1,1526.0,0,1,win
2,0,0,1309.0,0,0,win
2,1,0,1286.0,0,0,win
2,0,1,485.0,0,1,lose
2,0,0,1340.0,0,0,win
2,1,0,1350.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1269.0,0,0,win
2,0,0,1359.0,0,0,win
2,0,0,1328.0,0,0,win
1,0,1,50.0,0,1,lose
2,0,0,1296.0,0,0,win
2,0,0,1318.0,0,0,win
2,1,0,79.0,0,0,lose
2,1,0,1313.0,0,0,win
2,1,1,1511.0,0,1,win
2,0,0,1338.0,0,0,win
2,0,0,1288.0,0,0,win
1,0,0,-178.0,0,0,lose
2,0,0,1351.0,0,0,win
2,0,1,1520.0,0,1,win
2,0,0,1346.0,0,0,win
2,0,0,1299.0,0,0,win
2,0,0,1325.0,0,0,win
2,0,2,1730.0,0,2,win
2,0,0,1366.0,0,0,win
2,0,0,1318.0,0,0,win
2,0,0,1270.0,0,0,win
1,0,1,1221.0,0,1,win
2,0,0,1331.0,0,0,win
2,0,0,80.0,0,0,lose
2,0,0,1323.0,0,0,win
2,0,0,1314.0,0,0,win
2,1,0,1294.0,0,0,win
2,0,0,1294.0,0,0,win
2,0,0,1289.0,0,0,win
1,1,0,360.0,0,0,timeout
2,0,0,1316.0,0,0,win
2,0,1,1544.0,0,1,win
2,0,0,1319.0,0,0,win
2,0,0,49.0,0,0,lose
2,0,0,1365.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,0,1324.0,0,0,win
1,0,0,-148.0,0,0,lose
2,0,0,1328.0,0,0,win
2,0,1,1529.0,0,1,win
2,0,0,1223.0,0,0,win
2,0,0,48.0,0,0,lose
2,0,0,333.0,0,0,lose
2,0,0,1346.0,0,0,win
2,0,0,1324.0,0,0,win
2,0,1,1517.0,0,1,win
2,0,0,1242.0,0,0,win
2,0,0,1360.0,0,0,win
2,0,1,1536.0,0,1,win
2,0,0,1356.0,0,0,win
2,0,0,1322.0,0,0,win
2,0,0,1286.0,0,0,win
2,0,0,1315.0,0,0,win
2,0,0,133.0,0,0,lose
2,1,0,1364.0,0,0,win
1,0,0,1121.0,0,0,win
2,0,0,1312.0,0,0,win
2,0,1,1472.0,0,1,win
1,0,0,1040.0,0,0,win
2,1,0,1358.0,0,0,win
2,0,0,1274.0,0,0,win
2,0,0,1299.0,0,0,win
2,0,0,101.0,0,0,lose
2,0,0,1337.0,0,0,win
2,0,0,1287.0,0,0,win
2,1,0,1325.0,0,0,win
2,1,0,1313.0,0,0,win
2,0,0,1319.0,0,0,win
2,0,0,1345.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,0,1331.0,0,0,win
2,0,0,1362.0,0,0,win
2,0,1,370.0,0,1,lose
2,0,0,1325.0,0,0,win
2,0,0,1292.0,0,0,win
2,0,0,249.0,0,0,lose
2,0,0,1353.0,0,0,win
2,0,0,1295.0,0,0,win
2,0,0,1280.0,0,0,win
2,0,1,1565.0,0,1,win
2,1,0,73.0,0,0,lose
2,0,0,1315.0,0,0,win
2,0,0,1331.0,0,0,win
2,0,0,1312.0,0,0,win
2,0,0,1314.0,0,0,win
2,0,0,1352.0,0,0,win
2,0,0,1333.0,0,0,win
1,0,0,-184.0,0,0,lose
1,0,0,-179.0,0,0,lose
2,0,2,1667.0,0,2,win
2,0,1,1442.0,0,1,win
2,0,1,1555.0,0,1,win
2,0,0,1310.0,0,0,win
2,0,0,1351.0,0,0,win
2,1,0,1329.0,0,0,win
2,1,0,1330.0,0,0,win
2,0,1,1522.0,0,1,win
2,0,0,1327.0,0,0,win
2,1,0,1304.0,0,0,win
2,0,0,1319.0,0,0,win
2,0,0,1320.0,0,0,win
2,0,0,1291.0,0,0,win
2,0,1,1533.0,0,1,win
2,0,0,1285.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1309.0,0,0,win
2,0,1,1534.0,0,1,win
2,1,0,1310.0,0,0,win
2,0,0,1308.0,0,0,win
2,1,0,1310.0,0,0,win
2,0,0,1283.0,0,0,win
2,0,0,1259.0,0,0,win
2,0,0,1365.0,0,0,win
2,0,1,1540.0,0,1,win
2,0,1,1517.0,0,1,win
2,0,0,1333.0,0,0,win
2,0,0,1356.0,0,0,win
2,0,1,525.0,0,1,lose
2,0,0,1320.0,0,0,win
2,1,1,1508.0,0,1,win
2,0,0,1305.0,0,0,win
2,0,0,1301.0,0,0,win
2,0,0,1308.0,0,0,win
2,0,0,1285.0,0,0,win
1,0,1,1330.0,0,1,win
2,0,0,1334.0,0,0,win
2,0,1,1513.0,0,1,win
2,0,0,1317.0,0,0,win
2,0,0,1348.0,0,0,win
2,0,1,1500.0,0,1,win
2,0,0,1333.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,0,1316.0,0,0,win
1,0,0,-210.0,0,0,lose
2,0,0,1335.0,0,0,win
2,0,0,1317.0,0,0,win
2,0,0,1300.0,0,0,win
2,0,1,1525.0,0,1,win
2,0,0,1338.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,0,1260.0,0,0,win
2,0,1,1536.0,0,1,win
2,1,1,1557.0,0,1,win
2,0,0,1339.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1290.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1291.0,0,0,win
1,0,1,1295.0,0,1,win
2,0,0,1301.0,0,0,win
2,0,0,1372.0,0,0,win
2,0,1,1512.0,0,1,win
2,0,0,105.0,0,0,lose
2,0,0,1334.0,0,0,win
2,0,0,1346.0,0,0,win
2,0,1,1501.0,0,1,win
2,0,0,1312.0,0,0,win
2,0,0,1346.0,0,0,win
2,0,0,1260.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1306.0,0,0,win
1,1,0,-129.0,0,0,lose
2,0,0,1336.0,0,0,win
2,0,0,1282.0,0,0,win
2,0,0,1320.0,0,0,win
2,0,0,1359.0,0,0,win
2,1,0,297.0,0,0,lose
2,0,0,1273.0,0,0,win
2,0,0,1330.0,0,0,win
2,0,0,1311.0,0,0,win
2,0,0,1326.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1310.0,0,0,win
2,0,0,1296.0,0,0,win
2,0,1,477.0,0,1,lose
2,1,0,1318.0,0,0,win
2,0,0,1361.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,0,1312.0,0,0,win
2,0,0,215.0,0,0,lose
2,0,1,1540.0,0,1,win
2,0,0,1307.0,0,0,win
2,0,0,1308.0,0,0,win
2,0,1,1556.0,0,1,win
2,0,0,1337.0,0,0,win
2,1,0,1333.0,0,0,win
2,0,0,1316.0,0,0,win
2,0,0,1303.0,0,0,win
2,0,0,1301.0,0,0,win
2,0,0,1346.0,0,0,win
1,0,0,-182.0,0,0,lose
2,0,1,1523.0,0,1,win
2,0,1,1474.0,0,1,win
2,0,0,1296.0,0,0,win
2,0,0,1334.0,0,0,win
2,1,0,1332.0,0,0,win
2,0,0,98.0,0,0,lose
2,0,0,1356.0,0,0,win
2,0,1,1491.0,0,1,win
2,1,0,1293.0,0,0,win
2,0,1,1528.0,0,1,win
2,0,0,1326.0,0,0,win
2,0,1,1543.0,0,1,win
2,0,1,1489.0,0,1,win
2,0,1,1539.0,0,1,win
2,0,0,290.0,0,0,lose
2,0,1,1548.0,0,1,win
2,0,0,1332.0,0,0,win
2,0,0,1311.0,0,0,win
2,0,1,1510.0,0,1,win
1,0,1,180.0,0,1,lose
2,0,0,1327.0,0,0,win
2,0,0,1263.0,0,0,win
2,0,0,1336.0,0,0,win
2,1,0,1321.0,0,0,win
1,0,0,-165.0,0,0,lose
2,0,0,1285.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,0,1328.0,0,0,win
2,0,0,1334.0,0,0,win
2,1,0,1320.0,0,0,win
2,1,0,1289.0,0,0,win
2,0,0,1338.0,0,0,win
2,1,0,1345.0,0,0,win
2,0,0,1343.0,0,0,win
2,0,0,1330.0,0,0,win
2,0,0,1305.0,0,0,win
2,0,1,1567.0,0,1,win
