Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
1,1,0,1057.0,0,0,win
2,0,0,1348.0,0,0,win
2,0,1,1532.0,0,1,win
2,0,0,1350.0,0,0,win
2,0,0,1344.0,0,0,win
2,0,0,1357.0,0,0,win
2,0,0,1291.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,1,1538.0,0,1,win
2,0,0,1247.0,0,0,win
2,0,0,273.0,0,0,lose
1,0,0,1102.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1348.0,0,0,win
2,0,0,217.0,0,0,lose
2,0,0,1338.0,0,0,win
2,0,0,1264.0,0,0,win
2,0,0,1320.0,0,0,win
2,0,0,1349.0,0,0,win
1,0,1,1334.0,0,1,win
2,0,1,1502.0,0,1,win
2,1,0,1304.0,0,0,win
2,0,0,1344.0,0,0,win
2,0,0,1359.0,0,0,win
2,0,0,1358.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,0,1323.0,0,0,win
2,0,1,1521.0,0,1,win
2,0,0,1325.0,0,0,win
2,0,0,1306.0,0,0,win
2,1,0,1329.0,0,0,win
2,0,0,1308.0,0,0,win
2,0,0,1361.0,0,0,win
2,0,0,1344.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,0,249.0,0,0,lose
2,0,0,1332.0,0,0,win
2,0,1,1532.0,0,1,win
2,1,0,1327.0,0,0,win
2,0,0,249.0,0,0,lose
1,0,0,1088.0,0,0,win
2,0,0,1319.0,0,0,win
2,0,0,233.0,0,0,lose
2,0,0,1295.0,0,0,win
2,0,0,1313.0,0,0,win
2,0,0,1369.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,1,1503.0,0,1,win
2,0,0,1331.0,0,0,win
2,0,0,1322.0,0,0,win
2,0,0,1358.0,0,0,win
2,0,1,1521.0,0,1,win
2,0,0,1350.0,0,0,win
2,0,1,496.0,0,1,lose
2,1,1,1530.0,0,1,win
2,0,0,1348.0,0,0,win
2,0,0,174.0,0,0,lose
2,0,0,1312.0,0,0,win
2,0,1,1510.0,0,1,win
2,1,0,1357.0,0,0,win
2,0,0,1315.0,0,0,win
1,0,0,1110.0,0,0,win
2,1,1,1519.0,0,1,win
2,1,1,1551.0,0,1,win
2,0,0,1321.0,0,0,win
2,0,0,1343.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1328.0,0,0,win
2,0,0,1361.0,0,0,win
2,0,0,281.0,0,0,lose
2,1,0,1337.0,0,0,win
