Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
2,0,2,1730.0,0,2,win
2,0,1,1550.0,0,1,win
2,0,0,1358.0,0,0,win
2,1,0,1324.0,0,0,win
2,0,0,1358.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,0,1370.0,0,0,win
2,0,0,1351.0,0,0,win
2,0,0,1376.0,0,0,win
2,0,0,1314.0,0,0,win
2,0,1,1510.0,0,1,win
2,0,0,1366.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,1,1557.0,0,1,win
2,1,0,1263.0,0,0,win
2,0,1,1572.0,0,1,win
2,0,0,1334.0,0,0,win
1,0,0,-207.0,0,0,lose
2,0,0,1366.0,0,0,win
2,0,0,1342.0,0,0,win
2,0,0,1374.0,0,0,win
2,0,1,1545.0,0,1,win
2,1,0,1301.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,1,1517.0,0,1,win
2,0,0,1337.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,1,1536.0,0,1,win
2,0,0,1364.0,0,0,win
2,0,0,1366.0,0,0,win
2,0,0,1363.0,0,0,win
2,0,1,1551.0,0,1,win
2,0,1,1541.0,0,1,win
1,0,0,1132.0,0,0,win
2,0,1,1506.0,0,1,win
2,1,0,1323.0,0,0,win
2,0,1,1476.0,0,1,win
2,0,0,1322.0,0,0,win
2,0,0,1360.0,0,0,win
2,0,0,1375.0,0,0,win
2,0,0,1356.0,0,0,win
2,0,0,1342.0,0,0,win
2,0,0,1364.0,0,0,win
2,0,1,1544.0,0,1,win
2,0,1,1545.0,0,1,win
2,1,0,1353.0,0,0,win
2,0,0,1339.0,0,0,win
2,0,0,1339.0,0,0,win
1,1,0,-203.0,0,0,lose
2,0,0,1363.0,0,0,win
2,0,0,1352.0,0,0,win
2,0,0,1369.0,0,0,win
2,1,0,1363.0,0,0,win
2,0,0,304.0,0,0,lose
2,0,1,1535.0,0,1,win
2,0,0,1351.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1335.0,0,0,win
1,0,0,1123.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,1,1574.0,0,1,win
1,0,0,-17.0,0,0,lose
2,0,0,1347.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,0,1339.0,0,0,win
2,0,1,1553.0,0,1,win
2,0,0,1313.0,0,0,win
2,0,1,1538.0,0,1,win
2,0,0,1325.0,0,0,win
1,0,0,1116.0,0,0,win
2,0,0,1362.0,0,0,win
2,0,0,1373.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,1,1552.0,0,1,win
2,0,0,1321.0,0,0,win
2,0,1,1513.0,0,1,win
2,0,0,1346.0,0,0,win
2,0,0,1327.0,0,0,win
2,0,0,1343.0,0,0,win
