Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
2,0,1,484.0,0,1,lose
2,0,0,1349.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1322.0,0,0,win
2,0,0,1312.0,0,0,win
2,0,0,1295.0,0,0,win
2,0,0,1331.0,0,0,win
1,1,0,1079.0,0,0,win
1,1,0,1110.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,1,1527.0,0,1,win
2,0,0,1367.0,0,0,win
2,0,0,1345.0,0,0,win
2,0,0,1344.0,0,0,win
2,0,0,1299.0,0,0,win
2,0,0,1349.0,0,0,win
1,0,0,-215.0,0,0,lose
2,0,0,1330.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,0,1331.0,0,0,win
2,0,0,1303.0,0,0,win
2,0,0,1344.0,0,0,win
1,0,0,-78.0,0,0,lose
2,0,0,1323.0,0,0,win
2,0,0,1304.0,0,0,win
1,0,1,1345.0,0,1,win
2,0,0,1285.0,0,0,win
2,0,2,1753.0,0,2,win
2,0,0,1354.0,0,0,win
2,0,0,1330.0,0,0,win
0,0,1,-47.0,0,1,lose
2,0,1,1529.0,0,1,win
2,0,0,1357.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,1,1496.0,0,1,win
2,0,0,1322.0,0,0,win
2,0,0,1311.0,0,0,win
2,0,0,1359.0,0,0,win
2,0,0,1351.0,0,0,win
1,0,1,1337.0,0,1,win
2,0,0,1346.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1363.0,0,0,win
2,0,0,1330.0,0,0,win
2,0,1,1544.0,0,1,win
2,0,0,1328.0,0,0,win
2,0,2,1740.0,0,2,win
2,0,0,1300.0,0,0,win
2,0,0,1331.0,0,0,win
2,0,0,1313.0,0,0,win
2,0,0,154.0,0,0,lose
2,0,0,1345.0,0,0,win
2,0,1,1561.0,0,1,win
2,0,0,1328.0,0,0,win
2,0,0,255.0,0,0,lose
2,0,1,1553.0,0,1,win
2,1,0,1343.0,0,0,win
2,0,0,1316.0,0,0,win
1,1,0,1129.0,0,0,win
2,0,2,1731.0,0,2,win
2,0,0,1362.0,0,0,win
2,0,1,1543.0,0,1,win
2,1,0,1292.0,0,0,win
2,0,0,1339.0,0,0,win
2,1,0,1360.0,0,0,win
2,1,0,1338.0,0,0,win
2,0,2,1746.0,0,2,win
1,0,1,1338.0,0,1,win
2,0,0,1334.0,0,0,win
2,0,0,1322.0,0,0,win
2,0,0,1314.0,0,0,win
2,0,1,1523.0,0,1,win
2,0,0,1320.0,0,0,win
2,1,1,1524.0,0,1,win
2,0,0,1318.0,0,0,win
2,0,0,1253.0,0,0,win
2,0,0,1331.0,0,0,win
1,0,0,1133.0,0,0,win
2,0,0,1333.0,0,0,win
1,0,0,1117.0,0,0,win
2,0,0,1348.0,0,0,win
1,0,0,1123.0,0,0,win
2,0,0,1367.0,0,0,win
2,1,1,1537.0,0,1,win
2,0,0,1304.0,0,0,win
2,0,1,1543.0,0,1,win
2,0,0,1318.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,0,1360.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1356.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,240.0,0,0,lose
2,1,0,1353.0,0,0,win
2,1,0,1298.0,0,0,win
2,0,1,1526.0,0,1,win
2,0,0,1355.0,0,0,win
2,0,0,1331.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,0,210.0,0,0,lose
2,0,0,1338.0,0,0,win
2,0,1,1519.0,0,1,win
2,0,0,242.0,0,0,lose
2,0,1,1544.0,0,1,win
2,0,0,1331.0,0,0,win
2,0,1,404.0,0,1,lose
2,0,1,1476.0,0,1,win
2,0,0,1323.0,0,0,win
1,1,0,995.0,0,0,win
2,0,1,1557.0,0,1,win
2,0,1,1568.0,0,1,win
2,0,0,1352.0,0,0,win
1,0,0,1115.0,0,0,win
2,0,0,1362.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1341.0,0,0,win
1,1,0,1103.0,0,0,win
2,0,0,1335.0,0,0,win
1,0,1,5.0,0,1,lose
1,0,2,1540.0,0,2,win
2,0,0,114.0,0,0,lose
2,1,0,1336.0,0,0,win
2,0,0,1332.0,0,0,win
2,1,0,1344.0,0,0,win
1,0,0,1120.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1321.0,0,0,win
2,0,1,1522.0,0,1,win
2,0,0,1349.0,0,0,win
2,0,2,1726.0,0,2,win
0,0,1,-199.0,0,1,lose
1,0,1,1291.0,0,1,win
2,0,1,1520.0,0,1,win
2,0,1,1529.0,0,1,win
2,0,0,251.0,0,0,lose
2,0,2,1752.0,0,2,win
2,0,0,1347.0,0,0,win
2,0,1,1539.0,0,1,win
2,0,0,1302.0,0,0,win
2,0,0,1330.0,0,0,win
2,0,0,1338.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1308.0,0,0,win
2,0,0,1345.0,0,0,win
2,0,0,1317.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,0,1345.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,1,1545.0,0,1,win
2,0,0,1333.0,0,0,win
1,0,1,1318.0,0,1,win
2,0,0,1349.0,0,0,win
2,0,0,1361.0,0,0,win
2,0,1,1553.0,0,1,win
2,0,0,96.0,0,0,lose
1,0,1,1310.0,0,1,win
2,0,1,1544.0,0,1,win
2,0,1,1549.0,0,1,win
2,0,1,1525.0,0,1,win
1,0,0,1108.0,0,0,win
2,0,1,1549.0,0,1,win
2,0,0,97.0,0,0,lose
1,0,2,1512.0,0,2,win
2,0,0,1335.0,0,0,win
2,0,1,1555.0,0,1,win
2,0,0,1327.0,0,0,win
2,0,0,1355.0,0,0,win
2,0,0,1313.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,1,441.0,0,1,lose
2,0,0,1340.0,0,0,win
2,0,1,1542.0,0,1,win
2,0,1,1559.0,0,1,win
2,0,0,1340.0,0,0,win
1,0,1,186.0,0,1,lose
2,0,0,1324.0,0,0,win
2,0,1,1523.0,0,1,win
2,1,0,1318.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1354.0,0,0,win
1,1,0,1103.0,0,0,win
2,0,0,262.0,0,0,lose
2,0,0,1334.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,0,1306.0,0,0,win
2,0,0,1372.0,0,0,win
2,0,0,182.0,0,0,lose
1,1,1,1318.0,0,1,win
2,0,0,1272.0,0,0,win
2,0,0,1305.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1349.0,0,0,win
1,0,0,-211.0,0,0,lose
