Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
2,0,0,1331.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1343.0,0,0,win
2,0,0,1321.0,0,0,win
2,0,0,276.0,0,0,lose
2,1,0,1361.0,0,0,win
2,0,0,258.0,0,0,lose
1,0,1,1337.0,0,1,win
2,0,0,1354.0,0,0,win
2,0,0,1345.0,0,0,win
2,0,0,1304.0,0,0,win
2,0,0,1356.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,0,1373.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,1,1544.0,0,1,win
2,0,1,1537.0,0,1,win
2,0,1,1561.0,0,1,win
2,0,1,1529.0,0,1,win
2,0,0,1366.0,0,0,win
2,0,0,1342.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,1,1533.0,0,1,win
2,0,0,1338.0,0,0,win
2,0,0,1281.0,0,0,win
1,1,0,1119.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,1,1545.0,0,1,win
2,0,0,1337.0,0,0,win
2,0,0,1327.0,0,0,win
1,0,0,-106.0,0,0,lose
2,0,0,1338.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,1,1533.0,0,1,win
2,0,0,1340.0,0,0,win
2,0,0,1340.0,0,0,win
1,1,0,-81.0,0,0,lose
2,0,0,1349.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,215.0,0,0,lose
2,0,0,1301.0,0,0,win
2,0,1,1516.0,0,1,win
2,0,0,1334.0,0,0,win
2,0,0,1310.0,0,0,win
2,0,0,1342.0,0,0,win
2,1,1,1549.0,0,1,win
2,0,0,1337.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,1,1503.0,0,1,win
2,0,0,1324.0,0,0,win
2,0,1,1549.0,0,1,win
2,0,0,281.0,0,0,lose
2,0,0,1308.0,0,0,win
2,0,0,1334.0,0,0,win
1,0,0,1020.0,0,0,win
2,0,0,1325.0,0,0,win
2,0,0,1309.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,0,1331.0,0,0,win
2,0,0,1331.0,0,0,win
2,0,1,1511.0,0,1,win
1,1,0,1150.0,0,0,win
2,0,0,1363.0,0,0,win
2,0,0,1313.0,0,0,win
2,0,0,1361.0,0,0,win
1,0,0,-41.0,0,0,lose
2,0,0,1344.0,0,0,win
2,1,0,1322.0,0,0,win
2,0,0,253.0,0,0,lose
2,0,0,1358.0,0,0,win
2,0,0,1315.0,0,0,win
2,0,0,1305.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,1,1548.0,0,1,win
2,0,0,1356.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1327.0,0,0,win
2,0,0,1317.0,0,0,win
1,0,0,-221.0,0,0,lose
1,1,0,1022.0,0,0,win
2,0,0,1328.0,0,0,win
2,0,0,1351.0,0,0,win
2,0,0,1263.0,0,0,win
2,0,0,1323.0,0,0,win
1,1,1,1322.0,0,1,win
2,0,1,1524.0,0,1,win
0,1,0,-462.0,0,0,lose
2,0,0,1351.0,0,0,win
2,1,1,1529.0,0,1,win
2,0,1,1528.0,0,1,win
2,0,0,1350.0,0,0,win
2,0,0,1353.0,0,0,win
1,0,0,1121.0,0,0,win
2,0,0,1348.0,0,0,win
2,0,0,1341.0,0,0,win
1,0,1,1302.0,0,1,win
1,0,0,1113.0,0,0,win
2,0,0,1328.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1370.0,0,0,win
2,0,0,1325.0,0,0,win
1,0,0,1124.0,0,0,win
2,0,0,1261.0,0,0,win
2,0,1,1496.0,0,1,win
2,0,0,1341.0,0,0,win
2,0,0,1368.0,0,0,win
2,0,1,1544.0,0,1,win
2,1,0,1357.0,0,0,win
2,0,0,1320.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1348.0,0,0,win
2,0,0,1340.0,0,0,win
1,1,0,1083.0,0,0,win
2,0,0,1357.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,1,1530.0,0,1,win
2,1,0,1338.0,0,0,win
2,0,0,1326.0,0,0,win
2,0,0,1332.0,0,0,win
1,0,1,1338.0,0,1,win
2,0,0,1341.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,1,1507.0,0,1,win
1,1,1,1341.0,0,1,win
2,0,0,1335.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,0,1337.0,0,0,win
1,0,1,-18.0,0,1,lose
2,0,0,1358.0,0,0,win
1,0,0,-202.0,0,0,lose
2,0,0,214.0,0,0,lose
2,0,0,1333.0,0,0,win
1,0,0,-52.0,0,0,lose
2,0,0,1338.0,0,0,win
2,0,0,1293.0,0,0,win
2,0,0,1313.0,0,0,win
2,0,0,1321.0,0,0,win
2,0,1,1553.0,0,1,win
2,0,1,1513.0,0,1,win
1,0,0,-194.0,0,0,lose
2,0,1,1544.0,0,1,win
2,0,0,1319.0,0,0,win
2,0,0,1355.0,0,0,win
2,0,0,1330.0,0,0,win
2,0,0,1364.0,0,0,win
2,0,0,1357.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1311.0,0,0,win
2,0,1,1514.0,0,1,win
2,0,0,1338.0,0,0,win
2,0,0,1344.0,0,0,win
2,1,0,1351.0,0,0,win
2,0,0,1330.0,0,0,win
1,0,0,1158.0,0,0,win
2,1,0,290.0,0,0,lose
2,0,1,1515.0,0,1,win
1,0,0,1132.0,0,0,win
2,0,0,1318.0,0,0,win
2,0,0,1299.0,0,0,win
2,0,1,1530.0,0,1,win
2,0,0,1352.0,0,0,win
2,0,0,1317.0,0,0,win
2,0,1,1511.0,0,1,win
2,0,0,1314.0,0,0,win
2,1,1,1546.0,0,1,win
2,0,1,1535.0,0,1,win
2,0,1,1543.0,0,1,win
1,0,0,-173.0,0,0,lose
2,0,1,1484.0,0,1,win
2,0,0,1346.0,0,0,win
2,0,0,1318.0,0,0,win
2,0,1,1529.0,0,1,win
2,0,0,1345.0,0,0,win
2,0,0,1326.0,0,0,win
1,1,0,1057.0,0,0,win
2,0,1,1555.0,0,1,win
2,0,1,1494.0,0,1,win
1,0,0,-167.0,0,0,lose
2,0,0,1337.0,0,0,win
1,0,0,1147.0,0,0,win
2,0,1,1546.0,0,1,win
2,0,1,402.0,0,1,lose
2,0,0,1315.0,0,0,win
1,1,0,1133.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,1,1522.0,0,1,win
2,0,1,1519.0,0,1,win
2,0,1,1539.0,0,1,win
1,0,0,-212.0,0,0,lose
2,0,0,1361.0,0,0,win
1,1,0,1124.0,0,0,win
2,0,0,1343.0,0,0,win
2,0,0,1300.0,0,0,win
2,0,0,1328.0,0,0,win
2,0,1,419.0,0,1,lose
1,0,1,1341.0,0,1,win
1,1,0,1123.0,0,0,win
2,0,0,1347.0,0,0,win
2,1,0,1341.0,0,0,win
2,0,0,288.0,0,0,lose
2,0,0,1356.0,0,0,win
2,0,0,1350.0,0,0,win
2,1,0,1351.0,0,0,win
1,1,0,1094.0,0,0,win
2,0,0,1313.0,0,0,win
1,0,0,1103.0,0,0,win
1,0,0,-210.0,0,0,lose
2,1,0,1340.0,0,0,win
2,1,0,1365.0,0,0,win
1,1,0,380.0,0,0,timeout
2,0,1,1539.0,0,1,win
2,0,1,1523.0,0,1,win
2,1,0,1353.0,0,0,win
2,0,0,1335.0,0,0,win
1,1,0,1109.0,0,0,win
2,0,0,1334.0,0,0,win
2,0,0,1351.0,0,0,win
2,1,0,1310.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1319.0,0,0,win
2,1,0,204.0,0,0,lose
1,0,0,-205.0,0,0,lose
2,0,0,1325.0,0,0,win
2,0,0,1344.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1317.0,0,0,win
0,1,0,-410.0,0,0,lose
2,0,0,1364.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1315.0,0,0,win
0,1,0,890.0,0,0,win
2,0,0,1339.0,0,0,win
2,1,0,1329.0,0,0,win
2,0,0,1339.0,0,0,win
1,0,0,1159.0,0,0,win
2,0,0,1331.0,0,0,win
2,0,0,1335.0,0,0,win
1,1,0,300.0,0,0,timeout
2,0,0,1322.0,0,0,win
2,1,0,1322.0,0,0,win
2,0,0,1346.0,0,0,win
2,0,0,1369.0,0,0,win
1,0,0,1160.0,0,0,win
2,0,0,1373.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,0,1346.0,0,0,win
2,0,1,1560.0,0,1,win
2,0,0,294.0,0,0,lose
2,0,0,1341.0,0,0,win
2,0,0,1325.0,0,0,win
2,0,0,1357.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1343.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,1,1549.0,0,1,win
2,0,0,1340.0,0,0,win
1,0,0,1143.0,0,0,win
2,0,0,1357.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,0,1348.0,0,0,win
2,0,0,180.0,0,0,lose
2,0,1,359.0,0,1,lose
2,0,0,1336.0,0,0,win
2,0,1,1554.0,0,1,win
2,0,0,1345.0,0,0,win
2,0,1,1524.0,0,1,win
2,0,0,1331.0,0,0,win
2,0,0,1352.0,0,0,win
2,0,1,1512.0,0,1,win
2,0,0,1328.0,0,0,win
2,0,0,1366.0,0,0,win
2,0,0,1352.0,0,0,win
2,0,0,1311.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1348.0,0,0,win
2,0,1,1529.0,0,1,win
2,0,0,1357.0,0,0,win
1,1,0,1079.0,0,0,win
2,0,0,1355.0,0,0,win
2,0,0,1315.0,0,0,win
1,0,1,1330.0,0,1,win
2,0,0,1361.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,0,1328.0,0,0,win
2,0,1,1527.0,0,1,win
1,0,0,1152.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,0,1339.0,0,0,win
2,0,0,1342.0,0,0,win
2,0,0,1356.0,0,0,win
2,0,1,339.0,0,1,lose
2,0,0,1258.0,0,0,win
2,1,0,1348.0,0,0,win
2,0,0,1361.0,0,0,win
2,0,0,1359.0,0,0,win
2,1,0,1348.0,0,0,win
2,0,1,1545.0,0,1,win
