Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,Vegan,VegetarianBlue,VegetarianOrange,Win/Lose
0,0,1,1110.0,0,1,0,1,win
1,0,0,1137.0,0,1,1,0,win
1,0,1,1327.0,0,2,1,1,win
1,0,1,1313.0,0,2,1,1,win
1,0,0,1134.0,0,1,1,0,win
1,0,0,982.0,0,1,1,0,win
1,0,0,1046.0,0,1,1,0,win
1,0,0,1108.0,0,1,1,0,win
1,0,1,1364.0,0,2,1,1,win
0,0,1,1168.0,0,1,0,1,win
0,0,1,1136.0,0,1,0,1,win
1,0,0,1070.0,0,1,1,0,win
1,0,0,1065.0,0,1,1,0,win
1,0,0,-78.0,0,1,1,0,lose
0,0,1,1136.0,0,1,0,1,win
0,0,1,1118.0,0,1,0,1,win
1,0,0,1153.0,0,1,1,0,win
0,0,1,1108.0,0,1,0,1,win
0,0,1,1141.0,0,1,0,1,win
0,0,1,1070.0,0,1,0,1,win
0,0,1,1114.0,0,1,0,1,win
1,0,0,14.0,0,1,1,0,lose
1,1,0,1137.0,0,1,1,0,win
1,0,0,1156.0,0,1,1,0,win
0,0,1,1099.0,0,1,0,1,win
0,0,1,1037.0,0,1,0,1,win
1,0,0,1047.0,0,1,1,0,win
1,0,0,-205.0,0,1,1,0,lose
0,0,1,146.0,0,1,0,1,lose
1,0,0,61.0,0,1,1,0,lose
1,0,0,1152.0,0,1,1,0,win
0,0,1,3.0,0,1,0,1,lose
0,0,1,1074.0,0,1,0,1,win
0,0,1,1090.0,0,1,0,1,win
0,0,1,-86.0,0,1,0,1,lose
1,0,1,1358.0,0,2,1,1,win
0,0,1,1104.0,0,1,0,1,win
0,0,1,1175.0,0,1,0,1,win
1,0,0,1107.0,0,1,1,0,win
1,0,1,1303.0,0,2,1,1,win
0,0,1,1048.0,0,1,0,1,win
1,0,1,1333.0,0,2,1,1,win
0,0,1,1110.0,0,1,0,1,win
1,0,0,1120.0,0,1,1,0,win
0,0,1,1122.0,0,1,0,1,win
1,0,0,9.0,0,1,1,0,lose
0,0,1,1120.0,0,1,0,1,win
1,0,0,1033.0,0,1,1,0,win
1,0,1,1317.0,0,2,1,1,win
1,0,0,1066.0,0,1,1,0,win
0,0,1,-30.0,0,1,0,1,lose
1,0,0,1162.0,0,1,1,0,win
0,0,1,1108.0,0,1,0,1,win
0,0,1,-30.0,0,1,0,1,lose
1,0,1,1341.0,0,2,1,1,win
0,1,0,-532.0,0,0,0,0,lose
0,0,1,1136.0,0,1,0,1,win
0,0,1,1134.0,0,1,0,1,win
1,0,0,-174.0,0,1,1,0,lose
0,0,1,1090.0,0,1,0,1,win
0,0,1,1116.0,0,1,0,1,win
0,0,1,1106.0,0,1,0,1,win
1,0,0,1124.0,0,1,1,0,win
1,0,0,-111.0,0,1,1,0,lose
1,0,0,-13.0,0,1,1,0,lose
0,0,1,1086.0,0,1,0,1,win
1,0,1,301.0,0,2,1,1,lose
0,0,1,1155.0,0,1,0,1,win
0,0,1,-111.0,0,1,0,1,lose
0,0,1,1084.0,0,1,0,1,win
1,0,0,1116.0,0,1,1,0,win
1,0,0,1050.0,0,1,1,0,win
0,0,1,1133.0,0,1,0,1,win
1,0,0,1098.0,0,1,1,0,win
1,0,0,993.0,0,1,1,0,win
1,0,0,1132.0,0,1,1,0,win
1,0,0,1045.0,0,1,1,0,win
1,0,0,1131.0,0,1,1,0,win
0,0,1,1062.0,0,1,0,1,win
0,0,1,1046.0,0,1,0,1,win
1,0,0,1105.0,0,1,1,0,win
1,0,0,1097.0,0,1,1,0,win
0,0,1,1040.0,0,1,0,1,win
0,0,1,1173.0,0,1,0,1,win
0,0,1,1109.0,0,1,0,1,win
0,0,1,1134.0,0,1,0,1,win
0,0,1,1119.0,0,1,0,1,win
0,0,1,1142.0,0,1,0,1,win
0,0,1,-6.0,0,1,0,1,lose
0,0,1,1101.0,0,1,0,1,win
0,0,1,1089.0,0,1,0,1,win
0,0,1,1128.0,0,1,0,1,win
0,0,1,995.0,0,1,0,1,win
0,0,1,1084.0,0,1,0,1,win
0,0,1,-131.0,0,1,0,1,lose
1,0,0,1095.0,0,1,1,0,win
1,0,0,1090.0,0,1,1,0,win
1,0,0,1059.0,0,1,1,0,win
1,0,0,1160.0,0,1,1,0,win
0,0,1,1160.0,0,1,0,1,win
0,0,1,1087.0,0,1,0,1,win
1,0,0,-128.0,0,1,1,0,lose
1,0,0,1101.0,0,1,1,0,win
1,0,0,1100.0,0,1,1,0,win
1,0,0,1106.0,0,1,1,0,win
1,0,0,-24.0,0,1,1,0,lose
0,0,1,1133.0,0,1,0,1,win
1,0,0,1099.0,0,1,1,0,win
1,0,0,1063.0,0,1,1,0,win
1,0,0,91.0,0,1,1,0,lose
1,0,1,1343.0,0,2,1,1,win
0,0,1,1161.0,0,1,0,1,win
1,0,0,1154.0,0,1,1,0,win
0,0,0,20.0,0,0,0,0,timeout
1,0,0,1141.0,0,1,1,0,win
1,1,0,1123.0,0,1,1,0,win
0,0,1,1085.0,0,1,0,1,win
1,0,0,129.0,0,1,1,0,lose
0,0,1,1017.0,0,1,0,1,win
1,0,0,1056.0,0,1,1,0,win
0,0,1,1148.0,0,1,0,1,win
1,0,0,1146.0,0,1,1,0,win
0,0,1,129.0,0,1,0,1,lose
0,0,1,1134.0,0,1,0,1,win
1,0,0,1110.0,0,1,1,0,win
1,0,0,-134.0,0,1,1,0,lose
0,0,1,-87.0,0,1,0,1,lose
0,0,1,1126.0,0,1,0,1,win
1,0,1,254.0,0,2,1,1,lose
1,0,0,1109.0,0,1,1,0,win
1,0,0,1096.0,0,1,1,0,win
1,0,0,78.0,0,1,1,0,lose
1,0,1,63.0,0,2,1,1,lose
0,0,1,1110.0,0,1,0,1,win
1,0,0,1132.0,0,1,1,0,win
1,0,0,1103.0,0,1,1,0,win
0,0,1,400.0,0,1,0,1,timeout
0,1,1,310.0,0,1,0,1,timeout
1,0,0,1141.0,0,1,1,0,win
1,0,0,1061.0,0,1,1,0,win
1,0,0,1118.0,0,1,1,0,win
0,0,1,1067.0,0,1,0,1,win
1,0,0,1097.0,0,1,1,0,win
0,0,1,971.0,0,1,0,1,win
0,0,1,1093.0,0,1,0,1,win
1,0,0,1087.0,0,1,1,0,win
0,0,1,22.0,0,1,0,1,lose
1,0,1,1318.0,0,2,1,1,win
0,0,1,1142.0,0,1,0,1,win
0,0,1,410.0,0,1,0,1,timeout
0,0,1,1031.0,0,1,0,1,win
1,0,0,1168.0,0,1,1,0,win
1,0,0,1094.0,0,1,1,0,win
0,0,1,1015.0,0,1,0,1,win
0,1,0,-463.0,0,0,0,0,lose
1,0,0,1149.0,0,1,1,0,win
1,0,0,111.0,0,1,1,0,lose
1,0,1,1290.0,0,2,1,1,win
0,0,1,1026.0,0,1,0,1,win
1,0,0,1115.0,0,1,1,0,win
1,1,0,1113.0,0,1,1,0,win
1,0,0,108.0,0,1,1,0,lose
1,0,0,1131.0,0,1,1,0,win
0,0,1,49.0,0,1,0,1,lose
0,0,1,1023.0,0,1,0,1,win
1,0,0,1090.0,0,1,1,0,win
1,0,0,1031.0,0,1,1,0,win
1,0,0,1135.0,0,1,1,0,win
0,0,1,-123.0,0,1,0,1,lose
1,0,0,1045.0,0,1,1,0,win
1,0,0,1122.0,0,1,1,0,win
0,0,1,997.0,0,1,0,1,win
1,0,0,1133.0,0,1,1,0,win
0,1,0,767.0,0,0,0,0,win
1,0,0,1084.0,0,1,1,0,win
1,0,0,1121.0,0,1,1,0,win
0,0,1,958.0,0,1,0,1,win
1,0,0,1165.0,0,1,1,0,win
1,0,0,1100.0,0,1,1,0,win
0,0,1,1103.0,0,1,0,1,win
1,0,0,1139.0,0,1,1,0,win
0,0,1,-23.0,0,1,0,1,lose
0,0,1,-148.0,0,1,0,1,lose
1,0,1,1358.0,0,2,1,1,win
1,0,0,1096.0,0,1,1,0,win
1,0,0,1144.0,0,1,1,0,win
1,0,0,1129.0,0,1,1,0,win
1,0,0,1130.0,0,1,1,0,win
0,0,1,1108.0,0,1,0,1,win
1,0,0,1109.0,0,1,1,0,win
1,0,0,1143.0,0,1,1,0,win
0,1,0,-485.0,0,0,0,0,lose
1,0,0,1104.0,0,1,1,0,win
1,0,0,1119.0,0,1,1,0,win
0,0,1,1118.0,0,1,0,1,win
1,0,0,1115.0,0,1,1,0,win
1,0,0,1139.0,0,1,1,0,win
1,0,0,1127.0,0,1,1,0,win
1,0,0,1070.0,0,1,1,0,win
1,0,0,1118.0,0,1,1,0,win
0,0,1,1119.0,0,1,0,1,win
1,0,0,1164.0,0,1,1,0,win
0,0,1,1131.0,0,1,0,1,win
1,0,0,1137.0,0,1,1,0,win
1,0,0,1130.0,0,1,1,0,win
0,0,1,1068.0,0,1,0,1,win
1,0,0,1155.0,0,1,1,0,win
0,0,1,1082.0,0,1,0,1,win
0,0,1,1133.0,0,1,0,1,win
1,0,1,1245.0,0,2,1,1,win
0,0,1,75.0,0,1,0,1,lose
0,0,1,1131.0,0,1,0,1,win
1,0,0,1073.0,0,1,1,0,win
1,0,0,8.0,0,1,1,0,lose
1,0,0,1146.0,0,1,1,0,win
1,0,0,1163.0,0,1,1,0,win
1,0,0,1047.0,0,1,1,0,win
0,0,1,1032.0,0,1,0,1,win
1,0,0,1125.0,0,1,1,0,win
0,0,1,986.0,0,1,0,1,win
1,0,0,1080.0,0,1,1,0,win
0,0,1,1117.0,0,1,0,1,win
1,0,0,1032.0,0,1,1,0,win
1,0,0,1146.0,0,1,1,0,win
1,0,0,1055.0,0,1,1,0,win
1,0,0,-99.0,0,1,1,0,lose
0,0,1,1126.0,0,1,0,1,win
0,0,1,1092.0,0,1,0,1,win
0,0,1,1097.0,0,1,0,1,win
1,0,0,-43.0,0,1,1,0,lose
0,0,1,1119.0,0,1,0,1,win
1,0,0,1113.0,0,1,1,0,win
1,0,0,1008.0,0,1,1,0,win
1,0,0,-189.0,0,1,1,0,lose
0,0,1,1149.0,0,1,0,1,win
1,0,0,63.0,0,1,1,0,lose
1,0,0,38.0,0,1,1,0,lose
1,0,0,1138.0,0,1,1,0,win
0,0,1,1090.0,0,1,0,1,win
1,0,0,1138.0,0,1,1,0,win
1,0,1,270.0,0,2,1,1,lose
0,0,1,1087.0,0,1,0,1,win
1,0,0,1124.0,0,1,1,0,win
1,0,0,410.0,0,1,1,0,timeout
0,0,1,1104.0,0,1,0,1,win
1,0,0,1145.0,0,1,1,0,win
0,0,1,1066.0,0,1,0,1,win
0,0,1,1095.0,0,1,0,1,win
0,0,1,1057.0,0,1,0,1,win
1,0,1,1278.0,0,2,1,1,win
1,0,0,1007.0,0,1,1,0,win
1,0,0,1084.0,0,1,1,0,win
1,0,0,1096.0,0,1,1,0,win
1,0,0,1029.0,0,1,1,0,win
0,0,1,1111.0,0,1,0,1,win
1,0,0,1157.0,0,1,1,0,win
0,0,1,1137.0,0,1,0,1,win
1,0,0,-45.0,0,1,1,0,lose
0,0,1,1136.0,0,1,0,1,win
1,0,0,1099.0,0,1,1,0,win
0,0,1,1052.0,0,1,0,1,win
0,0,1,1073.0,0,1,0,1,win
1,0,0,1007.0,0,1,1,0,win
1,0,0,1120.0,0,1,1,0,win
0,0,1,400.0,0,1,0,1,timeout
0,0,1,1100.0,0,1,0,1,win
1,0,1,1345.0,0,2,1,1,win
0,0,1,1077.0,0,1,0,1,win
1,0,0,27.0,0,1,1,0,lose
0,0,1,1084.0,0,1,0,1,win
1,0,0,1141.0,0,1,1,0,win
0,0,1,1113.0,0,1,0,1,win
1,0,0,114.0,0,1,1,0,lose
1,0,0,1124.0,0,1,1,0,win
1,0,0,-175.0,0,1,1,0,lose
0,0,1,63.0,0,1,0,1,lose
0,0,1,76.0,0,1,0,1,lose
1,0,0,-115.0,0,1,1,0,lose
0,0,1,1101.0,0,1,0,1,win
1,0,0,1149.0,0,1,1,0,win
1,0,0,1118.0,0,1,1,0,win
1,0,0,1134.0,0,1,1,0,win
0,0,1,1108.0,0,1,0,1,win
1,0,0,1145.0,0,1,1,0,win
0,0,1,1167.0,0,1,0,1,win
1,0,1,1324.0,0,2,1,1,win
0,0,1,1133.0,0,1,0,1,win
1,0,0,1104.0,0,1,1,0,win
1,0,0,1139.0,0,1,1,0,win
0,0,1,8.0,0,1,0,1,lose
0,1,1,-20.0,0,1,0,1,lose
1,0,0,1149.0,0,1,1,0,win
0,0,1,958.0,0,1,0,1,win
1,0,0,1146.0,0,1,1,0,win
0,0,1,1129.0,0,1,0,1,win
1,0,1,1334.0,0,2,1,1,win
0,0,1,1102.0,0,1,0,1,win
0,0,1,53.0,0,1,0,1,lose
0,0,1,1046.0,0,1,0,1,win
0,0,1,1010.0,0,1,0,1,win
1,0,0,1128.0,0,1,1,0,win
1,0,0,-159.0,0,1,1,0,lose
0,0,1,1131.0,0,1,0,1,win
0,0,1,1078.0,0,1,0,1,win
1,0,1,1332.0,0,2,1,1,win
0,0,1,210.0,0,1,0,1,timeout
1,0,0,1131.0,0,1,1,0,win
0,0,1,1115.0,0,1,0,1,win
1,0,0,-140.0,0,1,1,0,lose
1,0,0,87.0,0,1,1,0,lose
0,0,1,1123.0,0,1,0,1,win
1,0,0,1052.0,0,1,1,0,win
1,0,0,1109.0,0,1,1,0,win
1,0,0,1080.0,0,1,1,0,win
1,0,0,-127.0,0,1,1,0,lose
0,0,1,1072.0,0,1,0,1,win
0,0,1,1076.0,0,1,0,1,win
0,0,1,1124.0,0,1,0,1,win
0,0,1,-38.0,0,1,0,1,lose
1,0,1,1333.0,0,2,1,1,win
1,0,0,1078.0,0,1,1,0,win
0,0,1,54.0,0,1,0,1,lose
1,0,0,-5.0,0,1,1,0,lose
0,0,1,62.0,0,1,0,1,lose
1,0,0,-244.0,0,1,1,0,lose
0,0,1,1131.0,0,1,0,1,win
1,0,0,-209.0,0,1,1,0,lose
1,0,0,1142.0,0,1,1,0,win
1,0,0,1134.0,0,1,1,0,win
1,0,1,1294.0,0,2,1,1,win
0,0,1,1146.0,0,1,0,1,win
1,0,0,1037.0,0,1,1,0,win
0,0,1,1126.0,0,1,0,1,win
1,0,0,1162.0,0,1,1,0,win
1,0,0,1111.0,0,1,1,0,win
1,0,0,1117.0,0,1,1,0,win
1,0,0,986.0,0,1,1,0,win
0,0,1,1142.0,0,1,0,1,win
0,0,1,1137.0,0,1,0,1,win
1,0,0,-255.0,0,1,1,0,lose
0,0,1,1117.0,0,1,0,1,win
1,0,0,1043.0,0,1,1,0,win
1,0,0,998.0,0,1,1,0,win
0,0,1,1120.0,0,1,0,1,win
0,0,1,1036.0,0,1,0,1,win
1,0,0,-163.0,0,1,1,0,lose
0,0,1,1088.0,0,1,0,1,win
0,0,1,1117.0,0,1,0,1,win
0,0,1,1104.0,0,1,0,1,win
1,0,0,1061.0,0,1,1,0,win
1,0,0,977.0,0,1,1,0,win
0,0,1,430.0,0,1,0,1,timeout
0,0,1,-181.0,0,1,0,1,lose
0,0,1,-171.0,0,1,0,1,lose
1,0,0,1137.0,0,1,1,0,win
1,0,0,1057.0,0,1,1,0,win
1,0,0,1107.0,0,1,1,0,win
0,0,1,1125.0,0,1,0,1,win
0,0,1,1109.0,0,1,0,1,win
1,0,0,983.0,0,1,1,0,win
0,0,1,1056.0,0,1,0,1,win
0,0,1,1001.0,0,1,0,1,win
0,0,1,1047.0,0,1,0,1,win
0,0,1,1068.0,0,1,0,1,win
1,0,0,1160.0,0,1,1,0,win
1,0,0,1153.0,0,1,1,0,win
1,0,0,1155.0,0,1,1,0,win
1,0,0,1149.0,0,1,1,0,win
1,0,0,1148.0,0,1,1,0,win
0,0,1,1134.0,0,1,0,1,win
1,0,0,1114.0,0,1,1,0,win
1,0,0,1155.0,0,1,1,0,win
0,0,1,1141.0,0,1,0,1,win
1,0,0,1161.0,0,1,1,0,win
0,0,1,1095.0,0,1,0,1,win
0,0,1,1067.0,0,1,0,1,win
0,0,1,-212.0,0,1,0,1,lose
1,0,0,1091.0,0,1,1,0,win
1,0,0,1128.0,0,1,1,0,win
1,0,0,1116.0,0,1,1,0,win
1,0,0,1066.0,0,1,1,0,win
0,0,1,1083.0,0,1,0,1,win
0,0,1,1150.0,0,1,0,1,win
1,0,0,1150.0,0,1,1,0,win
0,0,1,1087.0,0,1,0,1,win
0,0,1,1144.0,0,1,0,1,win
0,0,1,1072.0,0,1,0,1,win
0,0,1,971.0,0,1,0,1,win
0,0,1,1107.0,0,1,0,1,win
1,0,0,1117.0,0,1,1,0,win
1,0,0,1146.0,0,1,1,0,win
0,0,1,1085.0,0,1,0,1,win
1,0,0,1076.0,0,1,1,0,win
1,0,0,1065.0,0,1,1,0,win
0,0,1,1171.0,0,1,0,1,win
0,0,1,1143.0,0,1,0,1,win
0,0,1,1143.0,0,1,0,1,win
0,0,1,1090.0,0,1,0,1,win
0,0,1,1040.0,0,1,0,1,win
1,0,0,1021.0,0,1,1,0,win
0,0,1,1129.0,0,1,0,1,win
0,0,1,1136.0,0,1,0,1,win
1,0,0,1112.0,0,1,1,0,win
0,0,1,-119.0,0,1,0,1,lose
1,0,0,1130.0,0,1,1,0,win
0,0,1,1067.0,0,1,0,1,win
1,0,0,1094.0,0,1,1,0,win
1,0,0,1146.0,0,1,1,0,win
1,0,0,1133.0,0,1,1,0,win
1,0,1,1324.0,0,2,1,1,win
0,1,0,-478.0,0,0,0,0,lose
0,0,1,1147.0,0,1,0,1,win
1,0,0,-139.0,0,1,1,0,lose
0,0,1,1137.0,0,1,0,1,win
0,1,0,-444.0,0,0,0,0,lose
0,0,1,1142.0,0,1,0,1,win
1,0,0,1123.0,0,1,1,0,win
0,0,1,1063.0,0,1,0,1,win
1,0,0,1141.0,0,1,1,0,win
0,0,1,1152.0,0,1,0,1,win
1,0,1,1359.0,0,2,1,1,win
1,0,0,1042.0,0,1,1,0,win
1,0,0,1100.0,0,1,1,0,win
0,0,1,200.0,0,1,0,1,timeout
1,0,0,1080.0,0,1,1,0,win
1,0,0,1145.0,0,1,1,0,win
0,0,1,1052.0,0,1,0,1,win
0,0,1,1038.0,0,1,0,1,win
0,0,1,1055.0,0,1,0,1,win
0,0,1,1149.0,0,1,0,1,win
1,0,0,85.0,0,1,1,0,lose
1,0,0,1152.0,0,1,1,0,win
0,0,1,1077.0,0,1,0,1,win
0,0,1,1064.0,0,1,0,1,win
1,0,0,1142.0,0,1,1,0,win
0,0,1,1096.0,0,1,0,1,win
