Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
2,4,1,2,8,1736.0,0,2,2,win
1,3,1,2,6,488.0,0,1,2,lose
2,4,1,2,8,1730.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
2,3,1,1,6,1504.0,0,2,1,win
1,2,1,2,5,460.0,0,1,2,lose
2,4,1,2,8,1709.0,0,2,2,win
1,3,1,2,6,1528.0,0,1,2,win
1,2,1,1,4,1322.0,0,1,1,win
2,4,1,2,8,1740.0,0,2,2,win
2,2,1,2,6,1728.0,0,2,2,win
2,2,1,1,5,1492.0,0,2,1,win
2,3,1,2,7,1744.0,0,2,2,win
2,2,1,2,6,1706.0,0,2,2,win
2,4,0,2,8,1734.0,0,2,2,win
2,2,1,1,5,1559.0,0,2,1,win
2,3,1,2,7,1749.0,0,2,2,win
2,4,1,2,8,1720.0,0,2,2,win
2,4,1,2,8,1732.0,0,2,2,win
2,2,1,1,5,1509.0,0,2,1,win
2,4,1,2,8,1735.0,0,2,2,win
1,2,1,2,5,1562.0,0,1,2,win
2,4,1,2,8,1720.0,0,2,2,win
2,4,1,2,8,644.0,0,2,2,lose
2,4,1,2,8,1733.0,0,2,2,win
2,4,1,2,8,621.0,0,2,2,lose
1,3,1,2,6,1554.0,0,1,2,win
2,2,1,1,5,327.0,0,2,1,lose
2,3,1,1,6,1565.0,0,2,1,win
2,3,1,1,6,1478.0,0,2,1,win
2,2,1,1,5,1559.0,0,2,1,win
2,3,0,2,7,724.0,0,2,2,lose
2,4,1,2,8,1766.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,4,1,2,8,1728.0,0,2,2,win
2,3,1,1,6,1523.0,0,2,1,win
2,3,1,2,7,1719.0,0,2,2,win
2,3,1,2,7,1742.0,0,2,2,win
2,4,1,2,8,1763.0,0,2,2,win
2,4,1,2,8,631.0,0,2,2,lose
2,4,1,2,8,1724.0,0,2,2,win
1,2,0,1,4,51.0,0,1,1,lose
2,4,1,2,8,1758.0,0,2,2,win
2,4,1,2,8,1734.0,0,2,2,win
2,4,1,2,8,1732.0,0,2,2,win
2,3,1,1,6,1539.0,0,2,1,win
2,4,1,2,8,1766.0,0,2,2,win
2,4,1,2,8,1767.0,0,2,2,win
2,4,0,2,8,662.0,0,2,2,lose
2,3,1,2,7,1743.0,0,2,2,win
2,3,1,2,7,1736.0,0,2,2,win
2,3,0,2,7,1761.0,0,2,2,win
2,3,1,1,6,1550.0,0,2,1,win
2,3,1,1,6,1545.0,0,2,1,win
2,4,1,2,8,1724.0,0,2,2,win
2,3,1,2,7,1756.0,0,2,2,win
2,3,1,2,7,1733.0,0,2,2,win
0,1,1,1,2,-173.0,0,0,1,lose
2,4,1,2,8,1746.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
0,0,1,1,1,-162.0,0,0,1,lose
0,0,1,1,1,-182.0,0,0,1,lose
2,3,1,2,7,1774.0,0,2,2,win
2,4,1,2,8,642.0,0,2,2,lose
2,4,0,2,8,648.0,0,2,2,lose
2,3,1,2,7,1723.0,0,2,2,win
2,3,1,1,6,1519.0,0,2,1,win
2,4,1,2,8,1762.0,0,2,2,win
2,4,1,2,8,1768.0,0,2,2,win
2,3,1,1,6,1528.0,0,2,1,win
2,4,1,2,8,659.0,0,2,2,lose
2,3,1,1,6,1559.0,0,2,1,win
