Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
2,4,0,2,8,1758.0,0,2,2,win
2,3,1,2,7,1770.0,0,2,2,win
1,3,1,2,6,1529.0,0,1,2,win
2,3,1,2,7,1760.0,0,2,2,win
1,0,1,1,2,21.0,0,1,1,lose
2,4,1,2,8,1747.0,0,2,2,win
2,4,0,2,8,1755.0,0,2,2,win
2,4,1,2,8,1755.0,0,2,2,win
1,3,1,2,6,1522.0,0,1,2,win
1,3,0,2,6,1496.0,0,1,2,win
2,4,1,2,8,1764.0,0,2,2,win
2,4,0,2,8,1736.0,0,2,2,win
1,3,1,2,6,1484.0,0,1,2,win
1,2,1,1,4,226.0,0,1,1,lose
2,4,1,2,8,1754.0,0,2,2,win
2,4,0,2,8,1751.0,0,2,2,win
2,3,1,1,6,1553.0,0,2,1,win
2,4,1,2,8,1743.0,0,2,2,win
2,2,0,1,5,1501.0,0,2,1,win
1,2,0,1,4,19.0,0,1,1,lose
1,2,0,1,4,1341.0,0,1,1,win
2,4,0,2,8,1777.0,0,2,2,win
2,4,1,2,8,1769.0,0,2,2,win
2,4,1,2,8,1742.0,0,2,2,win
2,4,0,2,8,655.0,0,2,2,lose
2,3,1,2,7,1748.0,0,2,2,win
2,4,1,2,8,1766.0,0,2,2,win
2,4,1,2,8,1753.0,0,2,2,win
2,4,0,2,8,1768.0,0,2,2,win
2,4,0,2,8,1767.0,0,2,2,win
2,4,1,2,8,1750.0,0,2,2,win
2,3,0,1,6,1517.0,0,2,1,win
2,3,0,1,6,1561.0,0,2,1,win
2,4,1,2,8,1726.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
1,2,1,1,4,182.0,0,1,1,lose
2,3,1,2,7,1770.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,3,1,2,7,1773.0,0,2,2,win
2,3,1,2,7,1751.0,0,2,2,win
2,3,1,2,7,1772.0,0,2,2,win
1,3,1,2,6,1571.0,0,1,2,win
2,4,0,2,8,1750.0,0,2,2,win
2,3,1,2,7,727.0,0,2,2,lose
