Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
2,4,0,2,8,1698.0,0,2,2,win
2,4,1,2,8,1761.0,0,2,2,win
2,3,1,1,6,1569.0,0,2,1,win
2,4,1,2,8,1748.0,0,2,2,win
2,2,1,1,5,1560.0,0,2,1,win
2,3,1,2,7,698.0,0,2,2,lose
2,4,1,2,8,1762.0,0,2,2,win
2,3,1,2,7,669.0,0,2,2,lose
2,4,1,2,8,1744.0,0,2,2,win
1,2,1,2,5,1549.0,0,1,2,win
2,3,1,1,6,1524.0,0,2,1,win
2,4,0,2,8,1701.0,0,2,2,win
2,3,1,2,7,1737.0,0,2,2,win
2,4,0,2,8,1694.0,0,2,2,win
2,2,0,1,5,1567.0,0,2,1,win
2,4,0,2,8,1721.0,0,2,2,win
2,4,1,2,8,1713.0,0,2,2,win
2,2,0,1,5,1513.0,0,2,1,win
2,3,0,1,6,1532.0,0,2,1,win
2,4,1,2,8,1729.0,0,2,2,win
2,4,1,2,8,1766.0,0,2,2,win
2,4,1,2,8,1746.0,0,2,2,win
2,4,1,2,8,1742.0,0,2,2,win
2,3,1,1,6,1556.0,0,2,1,win
1,3,1,2,6,1461.0,0,1,2,win
2,3,0,2,7,1736.0,0,2,2,win
2,4,0,2,8,1772.0,0,2,2,win
2,4,1,2,8,1769.0,0,2,2,win
2,4,1,2,8,1709.0,0,2,2,win
2,3,1,2,7,1762.0,0,2,2,win
2,3,0,2,7,1772.0,0,2,2,win
2,4,0,2,8,1737.0,0,2,2,win
2,3,0,2,7,1739.0,0,2,2,win
1,3,1,2,6,1491.0,0,1,2,win
1,1,1,1,3,16.0,0,1,1,lose
2,4,1,2,8,1639.0,0,2,2,win
2,3,1,1,6,1557.0,0,2,1,win
2,3,1,2,7,1744.0,0,2,2,win
2,4,0,2,8,1746.0,0,2,2,win
2,4,0,2,8,1735.0,0,2,2,win
2,4,0,2,8,1713.0,0,2,2,win
2,3,1,2,7,1739.0,0,2,2,win
2,4,1,2,8,1732.0,0,2,2,win
2,4,1,2,8,674.0,0,2,2,lose
2,4,1,2,8,755.0,0,2,2,lose
2,2,1,1,5,355.0,0,2,1,lose
