Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
2,4,1,2,8,1761.0,0,2,2,win
2,3,0,2,7,1767.0,0,2,2,win
2,3,1,1,6,1526.0,0,2,1,win
2,4,1,2,8,1752.0,0,2,2,win
2,3,0,2,7,1727.0,0,2,2,win
2,3,1,2,7,1745.0,0,2,2,win
2,4,1,2,8,1728.0,0,2,2,win
2,4,1,2,8,693.0,0,2,2,lose
2,4,0,2,8,1736.0,0,2,2,win
1,2,0,1,4,1327.0,0,1,1,win
2,4,0,2,8,678.0,0,2,2,lose
1,3,0,2,6,472.0,0,1,2,lose
2,3,0,2,7,1729.0,0,2,2,win
2,4,0,2,8,671.0,0,2,2,lose
2,4,1,2,8,1711.0,0,2,2,win
2,1,0,1,4,1533.0,0,2,1,win
2,4,1,2,8,1718.0,0,2,2,win
1,3,1,2,6,1514.0,0,1,2,win
2,4,0,2,8,1731.0,0,2,2,win
2,4,1,2,8,1745.0,0,2,2,win
2,4,1,2,8,1742.0,0,2,2,win
2,3,1,2,7,1745.0,0,2,2,win
2,3,1,1,6,1543.0,0,2,1,win
1,2,1,2,5,1539.0,0,1,2,win
2,3,1,2,7,1746.0,0,2,2,win
2,4,1,2,8,1745.0,0,2,2,win
2,4,0,2,8,1744.0,0,2,2,win
2,4,1,2,8,1762.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,3,0,2,7,667.0,0,2,2,lose
2,2,1,1,5,1490.0,0,2,1,win
2,4,0,2,8,1749.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
2,3,1,2,7,1694.0,0,2,2,win
2,4,0,2,8,1713.0,0,2,2,win
1,1,0,1,3,21.0,0,1,1,lose
2,4,1,2,8,1738.0,0,2,2,win
2,2,1,1,5,463.0,0,2,1,lose
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,603.0,0,2,2,lose
0,1,1,1,2,-178.0,0,0,1,lose
2,4,0,2,8,1730.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
2,3,1,2,7,1755.0,0,2,2,win
1,3,1,2,6,1506.0,0,1,2,win
2,4,0,2,8,1750.0,0,2,2,win
2,2,0,1,5,1502.0,0,2,1,win
1,0,1,1,2,15.0,0,1,1,lose
2,3,1,2,7,1744.0,0,2,2,win
2,4,1,2,8,1742.0,0,2,2,win
2,4,1,2,8,596.0,0,2,2,lose
2,4,1,2,8,1721.0,0,2,2,win
1,3,1,2,6,304.0,0,1,2,lose
2,3,1,2,7,1742.0,0,2,2,win
2,3,1,2,7,1741.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
2,4,0,2,8,1735.0,0,2,2,win
2,4,1,2,8,1716.0,0,2,2,win
2,3,1,2,7,660.0,0,2,2,lose
2,4,1,2,8,1751.0,0,2,2,win
2,4,1,2,8,1742.0,0,2,2,win
2,2,1,2,6,632.0,0,2,2,lose
2,4,1,2,8,624.0,0,2,2,lose
1,1,0,0,2,-180.0,0,1,0,lose
2,4,1,2,8,1742.0,0,2,2,win
2,4,1,2,8,1732.0,0,2,2,win
2,4,1,2,8,684.0,0,2,2,lose
2,4,1,2,8,1740.0,0,2,2,win
2,3,1,1,6,1511.0,0,2,1,win
2,3,1,1,6,1545.0,0,2,1,win
2,4,0,2,8,1747.0,0,2,2,win
2,3,0,2,7,1735.0,0,2,2,win
2,4,1,2,8,1759.0,0,2,2,win
2,4,1,2,8,1739.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
2,4,0,2,8,620.0,0,2,2,lose
2,4,0,2,8,1761.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
2,3,1,2,7,1746.0,0,2,2,win
2,4,0,2,8,1759.0,0,2,2,win
2,4,1,2,8,1735.0,0,2,2,win
1,3,1,2,6,1552.0,0,1,2,win
2,4,0,2,8,1744.0,0,2,2,win
2,4,1,2,8,1744.0,0,2,2,win
2,3,1,2,7,1717.0,0,2,2,win
2,4,1,2,8,1734.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,3,0,1,6,1555.0,0,2,1,win
2,3,1,2,7,700.0,0,2,2,lose
1,3,1,2,6,1535.0,0,1,2,win
2,4,0,2,8,1758.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,4,0,2,8,1717.0,0,2,2,win
2,3,1,2,7,491.0,0,2,2,lose
2,3,1,2,7,1740.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
2,4,1,2,8,1736.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,4,0,2,8,703.0,0,2,2,lose
1,3,1,2,6,1511.0,0,1,2,win
2,4,1,2,8,1705.0,0,2,2,win
1,2,1,2,5,1522.0,0,1,2,win
2,4,1,2,8,688.0,0,2,2,lose
2,3,1,2,7,1734.0,0,2,2,win
2,4,0,2,8,1730.0,0,2,2,win
2,4,0,2,8,1768.0,0,2,2,win
2,3,0,1,6,1509.0,0,2,1,win
2,4,1,2,8,1715.0,0,2,2,win
2,4,0,2,8,1757.0,0,2,2,win
2,4,0,2,8,1746.0,0,2,2,win
2,4,0,2,8,1739.0,0,2,2,win
2,3,1,2,7,676.0,0,2,2,lose
2,3,1,2,7,628.0,0,2,2,lose
2,3,0,1,6,1541.0,0,2,1,win
1,1,1,1,3,20.0,0,1,1,lose
2,4,1,2,8,1736.0,0,2,2,win
2,4,1,2,8,1734.0,0,2,2,win
2,4,1,2,8,1727.0,0,2,2,win
2,3,0,1,6,1496.0,0,2,1,win
2,4,1,2,8,1742.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,4,0,2,8,1746.0,0,2,2,win
