Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
1,2,1,2,5,1518.0,0,1,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,2,1,2,6,1726.0,0,2,2,win
2,4,1,2,8,1727.0,0,2,2,win
2,3,1,1,6,1541.0,0,2,1,win
1,3,1,2,6,427.0,0,1,2,lose
2,3,1,2,7,1750.0,0,2,2,win
2,4,1,2,8,1756.0,0,2,2,win
2,4,1,2,8,1732.0,0,2,2,win
2,2,0,2,6,1768.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
2,4,1,2,8,1750.0,0,2,2,win
2,3,1,2,7,1728.0,0,2,2,win
1,3,1,2,6,1564.0,0,1,2,win
2,3,1,2,7,1736.0,0,2,2,win
2,4,1,2,8,1761.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
2,4,1,2,8,1763.0,0,2,2,win
2,3,0,2,7,1747.0,0,2,2,win
2,3,1,2,7,1743.0,0,2,2,win
2,4,1,2,8,1733.0,0,2,2,win
2,4,0,2,8,1776.0,0,2,2,win
2,4,1,2,8,1736.0,0,2,2,win
2,4,1,2,8,1742.0,0,2,2,win
2,3,1,2,7,1741.0,0,2,2,win
1,3,1,2,6,1542.0,0,1,2,win
2,4,0,2,8,720.0,0,2,2,lose
2,3,1,1,6,1522.0,0,2,1,win
2,4,1,2,8,1771.0,0,2,2,win
2,3,1,2,7,1776.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,4,1,2,8,1733.0,0,2,2,win
2,3,0,2,7,1736.0,0,2,2,win
2,3,1,2,7,1733.0,0,2,2,win
2,4,0,2,8,677.0,0,2,2,lose
1,1,0,1,3,78.0,0,1,1,lose
2,2,1,0,4,1341.0,0,2,0,win
2,3,1,1,6,332.0,0,2,1,lose
2,3,1,1,6,1545.0,0,2,1,win
2,4,1,2,8,1745.0,0,2,2,win
2,4,1,2,8,1727.0,0,2,2,win
0,0,1,1,1,-116.0,0,0,1,lose
2,4,1,2,8,1742.0,0,2,2,win
2,3,1,2,7,1715.0,0,2,2,win
2,3,1,2,7,1738.0,0,2,2,win
1,2,0,1,4,36.0,0,1,1,lose
2,4,0,2,8,1765.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,3,1,2,7,1770.0,0,2,2,win
1,3,0,2,6,1506.0,0,1,2,win
2,4,1,2,8,1753.0,0,2,2,win
2,3,0,1,6,504.0,0,2,1,lose
2,3,1,2,7,1702.0,0,2,2,win
2,4,1,2,8,1726.0,0,2,2,win
2,4,1,2,8,1711.0,0,2,2,win
2,2,1,1,5,1500.0,0,2,1,win
2,4,0,2,8,1719.0,0,2,2,win
2,4,1,2,8,1753.0,0,2,2,win
1,3,1,2,6,1526.0,0,1,2,win
2,4,1,2,8,1765.0,0,2,2,win
2,3,1,2,7,1725.0,0,2,2,win
2,3,0,2,7,1753.0,0,2,2,win
2,3,1,2,7,1756.0,0,2,2,win
2,2,1,1,5,1497.0,0,2,1,win
2,4,1,2,8,1738.0,0,2,2,win
2,4,0,2,8,1747.0,0,2,2,win
1,3,0,2,6,1523.0,0,1,2,win
1,3,0,2,6,431.0,0,1,2,lose
0,0,1,1,1,-170.0,0,0,1,lose
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,1758.0,0,2,2,win
2,3,0,2,7,1706.0,0,2,2,win
2,4,1,2,8,1767.0,0,2,2,win
2,4,1,2,8,1745.0,0,2,2,win
2,3,0,2,7,1743.0,0,2,2,win
1,3,1,2,6,1558.0,0,1,2,win
2,3,1,2,7,1732.0,0,2,2,win
2,3,0,1,6,1524.0,0,2,1,win
2,4,1,2,8,1762.0,0,2,2,win
2,4,1,2,8,1736.0,0,2,2,win
1,3,0,2,6,413.0,0,1,2,lose
2,4,1,2,8,611.0,0,2,2,lose
2,4,1,2,8,1726.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,3,0,2,7,1666.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
2,4,1,2,8,1731.0,0,2,2,win
2,4,0,2,8,1722.0,0,2,2,win
2,4,1,2,8,670.0,0,2,2,lose
2,4,1,2,8,1773.0,0,2,2,win
2,3,1,2,7,591.0,0,2,2,lose
2,4,1,2,8,1750.0,0,2,2,win
1,3,1,2,6,1521.0,0,1,2,win
2,3,1,2,7,1739.0,0,2,2,win
2,4,0,2,8,1779.0,0,2,2,win
2,4,1,2,8,1772.0,0,2,2,win
2,4,1,2,8,1731.0,0,2,2,win
2,3,1,1,6,1505.0,0,2,1,win
2,3,1,2,7,1755.0,0,2,2,win
2,4,1,2,8,635.0,0,2,2,lose
2,4,1,2,8,1743.0,0,2,2,win
1,3,1,2,6,1528.0,0,1,2,win
1,3,1,2,6,1510.0,0,1,2,win
2,4,0,2,8,1732.0,0,2,2,win
2,4,1,2,8,1751.0,0,2,2,win
2,3,1,2,7,1726.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,2,0,2,6,1775.0,0,2,2,win
2,4,1,2,8,1736.0,0,2,2,win
2,4,1,2,8,1722.0,0,2,2,win
1,3,1,2,6,1542.0,0,1,2,win
2,4,0,2,8,1772.0,0,2,2,win
2,4,0,2,8,1763.0,0,2,2,win
2,3,1,1,6,432.0,0,2,1,lose
2,4,1,2,8,749.0,0,2,2,lose
2,4,0,2,8,1740.0,0,2,2,win
2,4,1,2,8,1690.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
1,1,0,0,2,-159.0,0,1,0,lose
2,4,1,2,8,1750.0,0,2,2,win
2,3,1,1,6,1515.0,0,2,1,win
2,4,1,2,8,1764.0,0,2,2,win
2,4,1,2,8,1772.0,0,2,2,win
2,2,1,1,5,1528.0,0,2,1,win
1,3,1,2,6,1532.0,0,1,2,win
1,3,0,2,6,1541.0,0,1,2,win
2,3,1,2,7,1701.0,0,2,2,win
2,2,1,1,5,1530.0,0,2,1,win
2,3,1,2,7,1721.0,0,2,2,win
2,4,0,2,8,1759.0,0,2,2,win
2,3,1,1,6,1561.0,0,2,1,win
