Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
1,3,0,2,6,1559.0,0,1,2,win
2,4,0,2,8,1778.0,0,2,2,win
2,4,1,2,8,1771.0,0,2,2,win
2,4,1,2,8,1759.0,0,2,2,win
2,4,0,2,8,1760.0,0,2,2,win
2,4,0,2,8,1719.0,0,2,2,win
2,4,0,2,8,1764.0,0,2,2,win
2,4,1,2,8,1729.0,0,2,2,win
2,4,0,2,8,1761.0,0,2,2,win
2,3,1,2,7,1759.0,0,2,2,win
2,3,1,1,6,309.0,0,2,1,lose
2,4,1,2,8,1735.0,0,2,2,win
2,4,1,2,8,1736.0,0,2,2,win
2,3,1,2,7,1742.0,0,2,2,win
2,3,1,2,7,1768.0,0,2,2,win
1,3,1,2,6,1549.0,0,1,2,win
2,2,1,2,6,1760.0,0,2,2,win
2,4,1,2,8,1762.0,0,2,2,win
2,4,1,2,8,1767.0,0,2,2,win
2,4,1,2,8,669.0,0,2,2,lose
2,4,1,2,8,1757.0,0,2,2,win
2,4,1,2,8,1759.0,0,2,2,win
2,4,1,2,8,1751.0,0,2,2,win
1,2,1,2,5,1534.0,0,1,2,win
2,4,0,2,8,1741.0,0,2,2,win
2,4,0,2,8,1722.0,0,2,2,win
1,3,0,2,6,1513.0,0,1,2,win
2,4,0,2,8,1768.0,0,2,2,win
1,3,1,2,6,1535.0,0,1,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,4,0,2,8,1745.0,0,2,2,win
2,3,1,2,7,1756.0,0,2,2,win
2,4,0,2,8,1714.0,0,2,2,win
2,4,1,2,8,1755.0,0,2,2,win
2,4,1,2,8,1761.0,0,2,2,win
1,3,1,2,6,1529.0,0,1,2,win
1,3,1,2,6,1545.0,0,1,2,win
2,4,1,2,8,1772.0,0,2,2,win
1,1,1,1,3,21.0,0,1,1,lose
2,4,1,2,8,1755.0,0,2,2,win
2,3,1,2,7,1778.0,0,2,2,win
2,4,1,2,8,1739.0,0,2,2,win
2,4,1,2,8,1758.0,0,2,2,win
2,4,1,2,8,1708.0,0,2,2,win
2,4,1,2,8,1773.0,0,2,2,win
2,2,1,1,5,1548.0,0,2,1,win
2,4,0,2,8,1726.0,0,2,2,win
1,3,1,2,6,1543.0,0,1,2,win
1,3,0,2,6,1524.0,0,1,2,win
1,2,1,2,5,1516.0,0,1,2,win
2,4,1,2,8,1769.0,0,2,2,win
2,4,0,2,8,1762.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
2,3,0,2,7,1758.0,0,2,2,win
2,4,1,2,8,712.0,0,2,2,lose
2,4,1,2,8,1750.0,0,2,2,win
2,3,1,2,7,1732.0,0,2,2,win
2,3,1,2,7,702.0,0,2,2,lose
1,2,1,2,5,1552.0,0,1,2,win
2,3,1,2,7,710.0,0,2,2,lose
1,2,0,1,4,20.0,0,1,1,lose
1,3,1,2,6,1543.0,0,1,2,win
2,4,0,2,8,1768.0,0,2,2,win
2,4,0,2,8,1697.0,0,2,2,win
2,4,1,2,8,1753.0,0,2,2,win
1,3,1,2,6,472.0,0,1,2,lose
1,1,0,1,3,1288.0,0,1,1,win
1,1,1,1,3,21.0,0,1,1,lose
2,2,1,2,6,1748.0,0,2,2,win
1,3,1,2,6,1535.0,0,1,2,win
2,4,0,2,8,1768.0,0,2,2,win
2,4,0,2,8,1759.0,0,2,2,win
2,4,1,2,8,1763.0,0,2,2,win
2,4,0,2,8,1724.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
2,3,0,2,7,1747.0,0,2,2,win
2,4,1,2,8,712.0,0,2,2,lose
2,4,1,2,8,1741.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
1,3,0,2,6,1545.0,0,1,2,win
2,4,0,2,8,1762.0,0,2,2,win
2,4,0,2,8,1771.0,0,2,2,win
2,4,1,2,8,1763.0,0,2,2,win
2,4,1,2,8,1725.0,0,2,2,win
2,4,1,2,8,1753.0,0,2,2,win
2,3,1,2,7,1751.0,0,2,2,win
2,4,1,2,8,1759.0,0,2,2,win
2,4,1,2,8,1759.0,0,2,2,win
1,2,0,1,4,101.0,0,1,1,lose
2,3,1,2,7,1734.0,0,2,2,win
2,4,0,2,8,1762.0,0,2,2,win
2,4,1,2,8,686.0,0,2,2,lose
