Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
1,3,1,2,6,1520.0,0,1,2,win
2,3,1,2,7,1771.0,0,2,2,win
2,3,1,1,6,1536.0,0,2,1,win
2,4,1,2,8,1730.0,0,2,2,win
2,2,0,2,6,1739.0,0,2,2,win
2,4,1,2,8,1728.0,0,2,2,win
2,4,1,2,8,1758.0,0,2,2,win
2,4,0,2,8,624.0,0,2,2,lose
2,4,0,2,8,1720.0,0,2,2,win
2,3,1,2,7,583.0,0,2,2,lose
2,3,1,2,7,1752.0,0,2,2,win
1,1,1,0,2,-161.0,0,1,0,lose
2,4,1,2,8,667.0,0,2,2,lose
2,4,1,2,8,1748.0,0,2,2,win
2,3,0,1,6,1510.0,0,2,1,win
2,4,1,2,8,627.0,0,2,2,lose
2,3,1,2,7,1758.0,0,2,2,win
2,3,1,2,7,1733.0,0,2,2,win
2,4,1,2,8,1757.0,0,2,2,win
2,4,0,2,8,1747.0,0,2,2,win
2,3,1,2,7,1750.0,0,2,2,win
2,4,1,2,8,1692.0,0,2,2,win
2,4,1,2,8,1682.0,0,2,2,win
2,2,1,1,5,360.0,0,2,1,lose
2,4,1,2,8,1757.0,0,2,2,win
2,4,0,2,8,1744.0,0,2,2,win
2,4,1,2,8,1750.0,0,2,2,win
2,4,0,2,8,1742.0,0,2,2,win
2,4,1,2,8,1714.0,0,2,2,win
2,4,0,2,8,1761.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,4,1,2,8,1735.0,0,2,2,win
2,4,1,2,8,1704.0,0,2,2,win
2,3,0,2,7,1749.0,0,2,2,win
1,2,0,2,5,1517.0,0,1,2,win
2,4,1,2,8,1763.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,4,1,2,8,1753.0,0,2,2,win
2,3,1,2,7,1713.0,0,2,2,win
2,4,1,2,8,1708.0,0,2,2,win
2,4,1,2,8,1744.0,0,2,2,win
2,3,0,2,7,1739.0,0,2,2,win
2,3,1,2,7,1656.0,0,2,2,win
2,4,1,2,8,691.0,0,2,2,lose
2,4,1,2,8,1731.0,0,2,2,win
2,4,0,2,8,1726.0,0,2,2,win
2,4,0,2,8,1747.0,0,2,2,win
2,4,0,2,8,1741.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,1761.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,1663.0,0,2,2,win
2,3,1,2,7,1724.0,0,2,2,win
0,2,1,2,4,1282.0,0,0,2,win
2,4,1,2,8,1733.0,0,2,2,win
2,4,1,2,8,1736.0,0,2,2,win
2,4,0,2,8,1744.0,0,2,2,win
2,4,1,2,8,1714.0,0,2,2,win
1,3,0,2,6,1532.0,0,1,2,win
2,3,0,2,7,1731.0,0,2,2,win
2,3,0,1,6,1558.0,0,2,1,win
2,4,1,2,8,1740.0,0,2,2,win
2,4,1,2,8,1764.0,0,2,2,win
2,4,0,2,8,1754.0,0,2,2,win
2,3,0,2,7,1732.0,0,2,2,win
2,3,1,2,7,633.0,0,2,2,lose
1,3,1,2,6,1537.0,0,1,2,win
2,3,1,1,6,1524.0,0,2,1,win
2,3,1,2,7,1711.0,0,2,2,win
2,3,1,2,7,1722.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
2,4,1,2,8,1759.0,0,2,2,win
2,4,1,2,8,1746.0,0,2,2,win
1,1,0,1,3,20.0,0,1,1,lose
2,4,1,2,8,1740.0,0,2,2,win
2,4,1,2,8,1733.0,0,2,2,win
2,3,1,2,7,1719.0,0,2,2,win
2,4,1,2,8,604.0,0,2,2,lose
2,4,1,2,8,1724.0,0,2,2,win
1,2,0,2,5,1508.0,0,1,2,win
2,2,1,1,5,1537.0,0,2,1,win
2,4,1,2,8,1713.0,0,2,2,win
2,3,1,2,7,1732.0,0,2,2,win
2,4,1,2,8,1738.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
1,1,1,1,3,13.0,0,1,1,lose
2,4,1,2,8,1671.0,0,2,2,win
2,3,1,2,7,1749.0,0,2,2,win
2,4,1,2,8,1696.0,0,2,2,win
2,4,0,2,8,1735.0,0,2,2,win
2,4,1,2,8,1759.0,0,2,2,win
2,3,0,2,7,1737.0,0,2,2,win
2,4,0,2,8,1737.0,0,2,2,win
2,4,1,2,8,1736.0,0,2,2,win
2,4,1,2,8,1746.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,4,1,2,8,1708.0,0,2,2,win
1,1,1,0,2,-158.0,0,1,0,lose
2,4,1,2,8,1741.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,4,1,2,8,1753.0,0,2,2,win
2,3,0,2,7,1763.0,0,2,2,win
2,4,1,2,8,1760.0,0,2,2,win
2,4,1,2,8,1771.0,0,2,2,win
2,4,1,2,8,1735.0,0,2,2,win
2,4,1,2,8,1746.0,0,2,2,win
2,4,1,2,8,1744.0,0,2,2,win
2,4,0,2,8,1754.0,0,2,2,win
1,2,1,2,5,349.0,0,1,2,lose
2,3,1,2,7,1724.0,0,2,2,win
2,4,1,2,8,1745.0,0,2,2,win
2,4,1,2,8,563.0,0,2,2,lose
2,4,0,2,8,1723.0,0,2,2,win
2,3,1,2,7,1734.0,0,2,2,win
2,4,1,2,8,1752.0,0,2,2,win
2,4,1,2,8,1735.0,0,2,2,win
2,3,1,2,7,1698.0,0,2,2,win
2,3,1,2,7,1728.0,0,2,2,win
2,3,1,1,6,1510.0,0,2,1,win
2,4,0,2,8,1736.0,0,2,2,win
2,4,0,2,8,1722.0,0,2,2,win
1,3,0,2,6,451.0,0,1,2,lose
2,4,1,2,8,1756.0,0,2,2,win
2,4,0,2,8,1743.0,0,2,2,win
2,4,0,2,8,1714.0,0,2,2,win
2,4,0,2,8,1720.0,0,2,2,win
2,4,0,2,8,1737.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
2,3,1,2,7,1697.0,0,2,2,win
2,4,1,2,8,1722.0,0,2,2,win
2,3,0,2,7,1746.0,0,2,2,win
2,4,1,2,8,1755.0,0,2,2,win
2,4,1,2,8,1727.0,0,2,2,win
2,4,0,2,8,1735.0,0,2,2,win
2,3,1,2,7,1718.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,4,1,2,8,1734.0,0,2,2,win
2,4,1,2,8,1723.0,0,2,2,win
2,2,1,2,6,1721.0,0,2,2,win
2,3,1,1,6,326.0,0,2,1,lose
2,3,0,2,7,1730.0,0,2,2,win
2,3,1,2,7,1749.0,0,2,2,win
1,3,1,2,6,1526.0,0,1,2,win
1,3,0,2,6,1531.0,0,1,2,win
1,2,1,2,5,1542.0,0,1,2,win
2,4,1,2,8,1713.0,0,2,2,win
2,4,1,2,8,1739.0,0,2,2,win
2,4,1,2,8,1685.0,0,2,2,win
2,4,0,2,8,1714.0,0,2,2,win
