Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
2,3,0,2,7,1754.0,0,2,2,win
2,4,1,2,8,1751.0,0,2,2,win
2,4,1,2,8,1741.0,0,2,2,win
1,1,0,1,3,23.0,0,1,1,lose
2,4,0,2,8,1732.0,0,2,2,win
2,4,1,2,8,1724.0,0,2,2,win
2,4,1,2,8,1765.0,0,2,2,win
1,2,1,1,4,69.0,0,1,1,lose
2,4,0,2,8,1715.0,0,2,2,win
2,3,1,2,7,1750.0,0,2,2,win
2,3,1,2,7,1753.0,0,2,2,win
2,4,0,2,8,1769.0,0,2,2,win
0,1,0,1,2,-167.0,0,0,1,lose
2,4,1,2,8,1730.0,0,2,2,win
2,4,1,2,8,1775.0,0,2,2,win
2,4,0,2,8,1758.0,0,2,2,win
2,2,1,2,6,1730.0,0,2,2,win
2,3,1,2,7,1725.0,0,2,2,win
2,4,1,2,8,1764.0,0,2,2,win
2,4,0,2,8,1763.0,0,2,2,win
2,4,1,2,8,1756.0,0,2,2,win
1,2,0,1,4,1330.0,0,1,1,win
2,3,0,2,7,1720.0,0,2,2,win
2,4,1,2,8,1742.0,0,2,2,win
1,3,1,2,6,1507.0,0,1,2,win
2,4,1,2,8,1769.0,0,2,2,win
2,4,1,2,8,1768.0,0,2,2,win
2,3,1,1,6,1525.0,0,2,1,win
2,4,1,2,8,1753.0,0,2,2,win
2,4,1,2,8,1752.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
2,4,1,2,8,1749.0,0,2,2,win
1,3,1,2,6,1495.0,0,1,2,win
2,4,1,2,8,1752.0,0,2,2,win
2,3,1,1,6,1520.0,0,2,1,win
2,4,1,2,8,1773.0,0,2,2,win
2,4,1,2,8,1767.0,0,2,2,win
2,3,1,1,6,1507.0,0,2,1,win
2,4,1,2,8,1757.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,4,1,2,8,1744.0,0,2,2,win
2,3,1,2,7,1719.0,0,2,2,win
2,4,0,2,8,1749.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,4,1,2,8,1739.0,0,2,2,win
1,2,1,2,5,1516.0,0,1,2,win
2,3,1,2,7,553.0,0,2,2,lose
2,3,1,2,7,1706.0,0,2,2,win
1,2,0,1,4,1328.0,0,1,1,win
2,2,1,2,6,1744.0,0,2,2,win
2,4,1,2,8,1718.0,0,2,2,win
2,4,0,2,8,1748.0,0,2,2,win
2,3,1,2,7,736.0,0,2,2,lose
2,3,0,1,6,1504.0,0,2,1,win
2,3,1,1,6,1547.0,0,2,1,win
2,2,1,2,6,1766.0,0,2,2,win
1,2,1,2,5,1535.0,0,1,2,win
2,3,1,1,6,1570.0,0,2,1,win
2,4,1,2,8,1723.0,0,2,2,win
2,3,1,2,7,1754.0,0,2,2,win
2,4,1,2,8,1756.0,0,2,2,win
2,4,1,2,8,1743.0,0,2,2,win
2,3,1,1,6,1516.0,0,2,1,win
2,4,1,2,8,596.0,0,2,2,lose
2,3,1,2,7,1758.0,0,2,2,win
2,4,1,2,8,1772.0,0,2,2,win
2,3,1,1,6,448.0,0,2,1,lose
2,3,1,2,7,1757.0,0,2,2,win
2,3,1,2,7,1751.0,0,2,2,win
1,3,1,2,6,473.0,0,1,2,lose
2,3,1,1,6,1471.0,0,2,1,win
2,3,1,1,6,1531.0,0,2,1,win
2,3,1,1,6,1544.0,0,2,1,win
1,2,0,1,4,32.0,0,1,1,lose
2,4,1,2,8,1724.0,0,2,2,win
2,3,1,2,7,1754.0,0,2,2,win
2,4,1,2,8,1771.0,0,2,2,win
2,4,1,2,8,1731.0,0,2,2,win
1,3,1,2,6,1481.0,0,1,2,win
2,4,1,2,8,1738.0,0,2,2,win
2,2,1,1,5,1531.0,0,2,1,win
2,4,1,2,8,1754.0,0,2,2,win
2,4,0,2,8,1744.0,0,2,2,win
2,4,1,2,8,1701.0,0,2,2,win
2,4,1,2,8,1756.0,0,2,2,win
2,3,1,1,6,1538.0,0,2,1,win
2,4,1,2,8,1752.0,0,2,2,win
2,4,1,2,8,1767.0,0,2,2,win
