Blue Eaten,CTD,EarlyBird,Orange Eaten,Penalty1(total),Score,Seed,VegetarianBlue,VegetarianOrange,Win/Lose
2,3,1,2,7,1683.0,0,2,2,win
2,3,1,1,6,459.0,0,2,1,lose
2,4,1,2,8,636.0,0,2,2,lose
1,2,1,1,4,143.0,0,1,1,lose
1,1,0,1,3,47.0,0,1,1,lose
2,4,0,2,8,656.0,0,2,2,lose
2,4,1,2,8,1748.0,0,2,2,win
2,4,1,2,8,1753.0,0,2,2,win
2,4,0,2,8,682.0,0,2,2,lose
1,1,1,1,3,32.0,0,1,1,lose
2,4,1,2,8,1757.0,0,2,2,win
2,3,0,2,7,659.0,0,2,2,lose
2,3,1,1,6,1561.0,0,2,1,win
2,4,1,2,8,1735.0,0,2,2,win
2,4,1,2,8,1729.0,0,2,2,win
2,4,1,2,8,1772.0,0,2,2,win
2,2,1,2,6,1768.0,0,2,2,win
2,4,0,2,8,1730.0,0,2,2,win
2,3,1,1,6,1532.0,0,2,1,win
2,3,1,2,7,1742.0,0,2,2,win
2,3,1,1,6,1522.0,0,2,1,win
2,4,1,2,8,1731.0,0,2,2,win
2,2,1,2,6,1716.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,2,1,0,4,236.0,0,2,0,lose
2,3,0,1,6,1567.0,0,2,1,win
2,4,1,2,8,1753.0,0,2,2,win
2,4,1,2,8,1748.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,1747.0,0,2,2,win
2,4,1,2,8,1757.0,0,2,2,win
2,4,1,2,8,1712.0,0,2,2,win
1,3,1,2,6,1530.0,0,1,2,win
2,4,1,2,8,1711.0,0,2,2,win
2,4,1,2,8,1723.0,0,2,2,win
2,4,0,2,8,1757.0,0,2,2,win
2,4,1,2,8,1745.0,0,2,2,win
2,2,1,1,5,1531.0,0,2,1,win
2,3,1,2,7,1745.0,0,2,2,win
2,4,1,2,8,1754.0,0,2,2,win
2,4,1,2,8,1740.0,0,2,2,win
2,4,1,2,8,1752.0,0,2,2,win
2,3,1,2,7,1700.0,0,2,2,win
